map,probe,azimuth_deg,elevation_deg,estimate,estimate_log2,effective_sessions,local_units,supported,source_units,source_sessions
sf,B,32,10,,,4.6767,6,False,200,8
sf,B,34,10,,,4.71157,8,False,200,8
sf,B,36,10,,,4.74845,7,False,200,8
sf,B,38,10,,,4.79476,7,False,200,8
sf,B,40,10,,,4.85465,7,False,200,8
sf,B,42,10,,,4.9286,8,False,200,8
sf,B,44,10,,,5.01417,9,False,200,8
sf,B,46,10,,,5.10775,10,False,200,8
sf,B,48,10,,,5.20632,16,False,200,8
sf,B,50,10,0.0846746,-3.56193,5.30846,25,True,200,8
sf,B,52,10,0.0840603,-3.57243,5.41433,28,True,200,8
sf,B,54,10,0.0837628,-3.57755,5.52488,35,True,200,8
sf,B,56,10,0.083674,-3.57908,5.64115,42,True,200,8
sf,B,58,10,0.0836836,-3.57891,5.76362,52,True,200,8
sf,B,60,10,0.0836922,-3.57876,5.89197,63,True,200,8
sf,B,62,10,0.083619,-3.58003,6.025,72,True,200,8
sf,B,64,10,0.0834045,-3.58373,6.16065,83,True,200,8
sf,B,66,10,0.0830108,-3.59056,6.2963,92,True,200,8
sf,B,68,10,0.0824188,-3.60088,6.42916,102,True,200,8
sf,B,70,10,0.0816256,-3.61484,6.55674,109,True,200,8
sf,B,72,10,0.0806402,-3.63236,6.67755,116,True,200,8
sf,B,74,10,0.0794801,-3.65326,6.79147,119,True,200,8
sf,B,76,10,0.0781672,-3.67729,6.89991,118,True,200,8
sf,B,78,10,0.0767254,-3.70415,7.00535,116,True,200,8
sf,B,80,10,0.0751781,-3.73354,7.11,117,True,200,8
sf,B,82,10,0.0735473,-3.76518,7.21346,111,True,200,8
sf,B,84,10,0.0718531,-3.79881,7.3095,109,True,200,8
sf,B,86,10,0.070114,-3.83415,7.38218,102,True,200,8
sf,B,88,10,0.068348,-3.87096,7.40326,96,True,200,8
sf,B,90,10,0.0665737,-3.9089,7.33398,88,True,200,8
sf,B,10,12,,,3.40119,2,False,200,8
sf,B,12,12,,,3.53654,2,False,200,8
sf,B,14,12,,,3.6891,2,False,200,8
sf,B,16,12,,,3.85584,2,False,200,8
sf,B,18,12,,,4.03084,2,False,200,8
sf,B,20,12,,,4.20521,3,False,200,8
sf,B,22,12,,,4.36789,3,False,200,8
sf,B,24,12,,,4.50775,5,False,200,8
sf,B,26,12,,,4.61641,6,False,200,8
sf,B,28,12,,,4.69082,7,False,200,8
sf,B,30,12,,,4.73423,8,False,200,8
sf,B,32,12,,,4.75516,7,False,200,8
sf,B,34,12,,,4.7648,7,False,200,8
sf,B,36,12,,,4.77401,6,False,200,8
sf,B,38,12,,,4.79101,6,False,200,8
sf,B,40,12,,,4.82021,7,False,200,8
sf,B,42,12,,,4.86251,7,False,200,8
sf,B,44,12,,,4.91665,9,False,200,8
sf,B,46,12,,,4.98096,13,False,200,8
sf,B,48,12,,,5.05464,14,False,200,8
sf,B,50,12,0.0839695,-3.57399,5.13801,24,True,200,8
sf,B,52,12,0.0829451,-3.5917,5.23204,28,True,200,8
sf,B,54,12,0.082329,-3.60245,5.33766,42,True,200,8
sf,B,56,12,0.0820033,-3.60817,5.45528,48,True,200,8
sf,B,58,12,0.0818468,-3.61093,5.58452,56,True,200,8
sf,B,60,12,0.0817495,-3.61265,5.72419,63,True,200,8
sf,B,62,12,0.081621,-3.61492,5.87228,70,True,200,8
sf,B,64,12,0.0813928,-3.61896,6.02604,85,True,200,8
sf,B,66,12,0.081019,-3.6256,6.1821,91,True,200,8
sf,B,68,12,0.0804738,-3.63534,6.33686,102,True,200,8
sf,B,70,12,0.0797483,-3.6484,6.48697,113,True,200,8
sf,B,72,12,0.0788469,-3.6648,6.62995,118,True,200,8
sf,B,74,12,0.0777832,-3.6844,6.76471,119,True,200,8
sf,B,76,12,0.0765765,-3.70695,6.89179,118,True,200,8
sf,B,78,12,0.0752487,-3.73219,7.01295,116,True,200,8
sf,B,80,12,0.0738219,-3.75981,7.12993,114,True,200,8
sf,B,82,12,0.0723171,-3.78952,7.24209,110,True,200,8
sf,B,84,12,0.0707537,-3.82105,7.34307,113,True,200,8
sf,B,86,12,0.0691494,-3.85414,7.41704,103,True,200,8
sf,B,88,12,0.0675214,-3.88851,7.43597,96,True,200,8
sf,B,90,12,0.0658868,-3.92387,7.36166,87,True,200,8
sf,B,10,14,,,3.43152,2,False,200,8
sf,B,12,14,,,3.56478,2,False,200,8
sf,B,14,14,,,3.7187,2,False,200,8
sf,B,16,14,,,3.89066,2,False,200,8
sf,B,18,14,,,4.0747,2,False,200,8
sf,B,20,14,,,4.26109,3,False,200,8
sf,B,22,14,,,4.43703,4,False,200,8
sf,B,24,14,,,4.58891,6,False,200,8
sf,B,26,14,,,4.70584,6,False,200,8
sf,B,28,14,,,4.78299,6,False,200,8
sf,B,30,14,,,4.82306,7,False,200,8
sf,B,32,14,,,4.83497,7,False,200,8
sf,B,34,14,,,4.8306,7,False,200,8
sf,B,36,14,,,4.82116,6,False,200,8
sf,B,38,14,,,4.8148,6,False,200,8
sf,B,40,14,,,4.81589,7,False,200,8
sf,B,42,14,,,4.82596,7,False,200,8
sf,B,44,14,,,4.84556,8,False,200,8
sf,B,46,14,,,4.87582,13,False,200,8
sf,B,48,14,,,4.91894,17,False,200,8
sf,B,50,14,0.0834236,-3.5834,4.97766,25,True,200,8
sf,B,52,14,0.0819693,-3.60877,5.05425,33,True,200,8
sf,B,54,14,0.0810169,-3.62563,5.1499,43,True,200,8
sf,B,56,14,0.0804378,-3.63598,5.26458,47,True,200,8
sf,B,58,14,0.0800999,-3.64206,5.39718,55,True,200,8
sf,B,60,14,0.0798827,-3.64597,5.54566,62,True,200,8
sf,B,62,14,0.079686,-3.64953,5.70723,70,True,200,8
sf,B,64,14,0.0794326,-3.65412,5.87831,85,True,200,8
sf,B,66,14,0.0790689,-3.66075,6.05476,94,True,200,8
sf,B,68,14,0.0785622,-3.67002,6.23202,101,True,200,8
sf,B,70,14,0.0778979,-3.68227,6.4057,112,True,200,8
sf,B,72,14,0.0770754,-3.69759,6.57212,117,True,200,8
sf,B,74,14,0.0761046,-3.71587,6.72904,117,True,200,8
sf,B,76,14,0.0750019,-3.73693,6.87592,119,True,200,8
sf,B,78,14,0.0737869,-3.76049,7.01371,117,True,200,8
sf,B,80,14,0.0724803,-3.78627,7.14363,113,True,200,8
sf,B,82,14,0.0711022,-3.81396,7.26483,107,True,200,8
sf,B,84,14,0.069671,-3.8433,7.37097,108,True,200,8
sf,B,86,14,0.0682038,-3.874,7.44637,101,True,200,8
sf,B,88,14,0.0667168,-3.90581,7.46335,91,True,200,8
sf,B,90,14,0.065226,-3.93841,7.3842,84,True,200,8
sf,B,10,16,,,3.45556,2,False,200,8
sf,B,12,16,,,3.58484,2,False,200,8
sf,B,14,16,,,3.73665,2,False,200,8
sf,B,16,16,,,3.90897,2,False,200,8
sf,B,18,16,,,4.0964,2,False,200,8
sf,B,20,16,,,4.28953,4,False,200,8
sf,B,22,16,,,4.47532,4,False,200,8
sf,B,24,16,,,4.63918,6,False,200,8
sf,B,26,16,,,4.76852,6,False,200,8
sf,B,28,16,,,4.85651,6,False,200,8
sf,B,30,16,,,4.90402,7,False,200,8
sf,B,32,16,,,4.91858,7,False,200,8
sf,B,34,16,,,4.91095,7,False,200,8
sf,B,36,16,,,4.89143,6,False,200,8
sf,B,38,16,,,4.86735,7,False,200,8
sf,B,40,16,,,4.84283,7,False,200,8
sf,B,42,16,,,4.82035,7,False,200,8
sf,B,44,16,,,4.80291,12,False,200,8
sf,B,46,16,,,4.79518,12,False,200,8
sf,B,48,16,,,4.8031,15,False,200,8
sf,B,50,16,0.0831129,-3.58878,4.83224,24,True,200,8
sf,B,52,16,0.0812154,-3.6221,4.88652,33,True,200,8
sf,B,54,16,0.0799112,-3.64546,4.96759,41,True,200,8
sf,B,56,16,0.0790619,-3.66087,5.07517,50,True,200,8
sf,B,58,16,0.0785249,-3.67071,5.20751,53,True,200,8
sf,B,60,16,0.0781697,-3.67725,5.36188,64,True,200,8
sf,B,62,16,0.077887,-3.68247,5.53472,71,True,200,8
sf,B,64,16,0.0775915,-3.68796,5.72176,82,True,200,8
sf,B,66,16,0.0772221,-3.69484,5.91799,92,True,200,8
sf,B,68,16,0.0767396,-3.70389,6.11789,100,True,200,8
sf,B,70,16,0.0761238,-3.71551,6.31585,109,True,200,8
sf,B,72,16,0.0753694,-3.72988,6.50685,115,True,200,8
sf,B,74,16,0.0744825,-3.74696,6.68722,117,True,200,8
sf,B,76,16,0.0734764,-3.76658,6.85514,116,True,200,8
sf,B,78,16,0.0723687,-3.78849,7.01058,112,True,200,8
sf,B,80,16,0.0711786,-3.81241,7.15413,110,True,200,8
sf,B,82,16,0.0699248,-3.83805,7.28474,106,True,200,8
sf,B,84,16,0.0686252,-3.86512,7.39616,103,True,200,8
sf,B,86,16,0.0672959,-3.89334,7.47295,100,True,200,8
sf,B,88,16,0.0659524,-3.92243,7.48775,88,True,200,8
sf,B,90,16,0.0646094,-3.95211,7.40327,85,True,200,8
sf,B,10,18,,,3.47735,2,False,200,8
sf,B,12,18,,,3.60172,2,False,200,8
sf,B,14,18,,,3.74917,3,False,200,8
sf,B,16,18,,,3.91826,3,False,200,8
sf,B,18,18,,,4.1045,4,False,200,8
sf,B,20,18,,,4.29954,5,False,200,8
sf,B,22,18,,,4.49129,6,False,200,8
sf,B,24,18,,,4.66551,7,False,200,8
sf,B,26,18,,,4.80896,6,False,200,8
sf,B,28,18,,,4.91306,6,False,200,8
sf,B,30,18,,,4.97612,8,False,200,8
sf,B,32,18,,,5.00284,8,False,200,8
sf,B,34,18,,,5.00144,8,False,200,8
sf,B,36,18,,,4.97998,8,False,200,8
sf,B,38,18,,,4.94418,7,False,200,8
sf,B,40,18,,,4.89758,7,False,200,8
sf,B,42,18,,,4.84365,8,False,200,8
sf,B,44,18,,,4.78826,13,False,200,8
sf,B,46,18,,,4.74026,15,False,200,8
sf,B,48,18,,,4.70983,16,False,200,8
sf,B,50,18,0.0830921,-3.58914,4.70585,23,True,200,8
sf,B,52,18,0.0807459,-3.63047,4.73402,34,True,200,8
sf,B,54,18,0.0790784,-3.66057,4.79665,42,True,200,8
sf,B,56,18,0.0779432,-3.68143,4.8933,48,True,200,8
sf,B,58,18,0.0771886,-3.69547,5.02179,53,True,200,8
sf,B,60,18,0.0766755,-3.70509,5.17881,61,True,200,8
sf,B,62,18,0.076286,-3.71244,5.36024,71,True,200,8
sf,B,64,18,0.0759276,-3.71923,5.56118,79,True,200,8
sf,B,66,18,0.0755324,-3.72676,5.77592,84,True,200,8
sf,B,68,18,0.0750553,-3.7359,5.99796,96,True,200,8
sf,B,70,18,0.0744707,-3.74718,6.22045,109,True,200,8
sf,B,72,18,0.073769,-3.76084,6.43685,112,True,200,8
sf,B,74,18,0.0729526,-3.7769,6.64182,114,True,200,8
sf,B,76,18,0.072032,-3.79522,6.83202,113,True,200,8
sf,B,78,18,0.0710226,-3.81558,7.00616,111,True,200,8
sf,B,80,18,0.0699419,-3.8377,7.16411,106,True,200,8
sf,B,82,18,0.0688079,-3.86128,7.30454,104,True,200,8
sf,B,84,18,0.0676374,-3.88604,7.42128,96,True,200,8
sf,B,86,18,0.0664459,-3.91168,7.49914,96,True,200,8
sf,B,88,18,0.0652479,-3.93792,7.511,89,True,200,8
sf,B,90,18,0.0640569,-3.9645,7.41988,85,True,200,8
sf,B,10,20,,,3.50108,3,False,200,8
sf,B,12,20,,,3.62,3,False,200,8
sf,B,14,20,,,3.76153,3,False,200,8
sf,B,16,20,,,3.9248,4,False,200,8
sf,B,18,20,,,4.10629,4,False,200,8
sf,B,20,20,,,4.29907,4,False,200,8
sf,B,22,20,,,4.49268,6,False,200,8
sf,B,24,20,,,4.67422,8,False,200,8
sf,B,26,20,,,4.8308,9,False,200,8
sf,B,28,20,,,4.95269,9,False,200,8
sf,B,30,20,,,5.03565,9,False,200,8
sf,B,32,20,,,5.08097,8,False,200,8
sf,B,34,20,,,5.09329,8,False,200,8
sf,B,36,20,,,5.07747,9,False,200,8
sf,B,38,20,,,5.03672,8,False,200,8
sf,B,40,20,,,4.97328,9,False,200,8
sf,B,42,20,,,4.89126,9,False,200,8
sf,B,44,20,,,4.79937,12,False,200,8
sf,B,46,20,,,4.71099,16,False,200,8
sf,B,48,20,,,4.64099,16,False,200,8
sf,B,50,20,0.0833983,-3.58384,4.60186,25,True,200,8
sf,B,52,20,0.0806066,-3.63296,4.60137,31,True,200,8
sf,B,54,20,0.0785692,-3.66989,4.64258,37,True,200,8
sf,B,56,20,0.0771349,-3.69647,4.72507,47,True,200,8
sf,B,58,20,0.0761453,-3.7151,4.84634,50,True,200,8
sf,B,60,20,0.0754537,-3.72826,5.00268,56,True,200,8
sf,B,62,20,0.0749355,-3.73821,5.18962,64,True,200,8
sf,B,64,20,0.0744914,-3.74678,5.40186,72,True,200,8
sf,B,66,20,0.0740478,-3.7554,5.63312,78,True,200,8
sf,B,68,20,0.0735541,-3.76505,5.8761,92,True,200,8
sf,B,70,20,0.0729803,-3.77635,6.12272,103,True,200,8
sf,B,72,20,0.0723126,-3.78961,6.36484,107,True,200,8
sf,B,74,20,0.07155,-3.8049,6.59527,108,True,200,8
sf,B,76,20,0.0707005,-3.82214,6.80882,111,True,200,8
sf,B,78,20,0.0697774,-3.8411,7.0027,109,True,200,8
sf,B,80,20,0.068797,-3.86151,7.17582,105,True,200,8
sf,B,82,20,0.067776,-3.88308,7.32643,98,True,200,8
sf,B,84,20,0.0667307,-3.90551,7.44839,93,True,200,8
sf,B,86,20,0.0656759,-3.92849,7.52667,94,True,200,8
sf,B,88,20,0.0646249,-3.95177,7.53426,85,True,200,8
sf,B,90,20,0.0635901,-3.97505,7.43429,86,True,200,8
sf,B,10,22,,,3.52728,3,False,200,8
sf,B,12,22,,,3.64035,3,False,200,8
sf,B,14,22,,,3.77491,3,False,200,8
sf,B,16,22,,,3.93056,4,False,200,8
sf,B,18,22,,,4.10475,4,False,200,8
sf,B,20,22,,,4.29203,5,False,200,8
sf,B,22,22,,,4.48385,7,False,200,8
sf,B,24,22,,,4.66913,9,False,200,8
sf,B,26,22,,,4.83603,9,False,200,8
sf,B,28,22,,,4.97446,10,False,200,8
sf,B,30,22,,,5.07815,10,False,200,8
sf,B,32,22,,,5.14513,8,False,200,8
sf,B,34,22,,,5.17623,10,False,200,8
sf,B,36,22,,,5.17259,10,False,200,8
sf,B,38,22,,,5.13415,9,False,200,8
sf,B,40,22,,,5.06096,9,False,200,8
sf,B,42,22,,,4.9568,11,False,200,8
sf,B,44,22,,,4.83268,14,False,200,8
sf,B,46,22,,,4.70633,17,False,200,8
sf,B,48,22,,,4.59759,19,False,200,8
sf,B,50,22,0.0840542,-3.57254,4.52292,25,True,200,8
sf,B,52,22,0.0808294,-3.62898,4.49247,26,True,200,8
sf,B,54,22,0.0784214,-3.67261,4.51028,37,True,200,8
sf,B,56,22,0.0766784,-3.70504,4.57609,42,True,200,8
sf,B,58,22,0.0754382,-3.72856,4.68719,46,True,200,8
sf,B,60,22,0.0745488,-3.74567,4.83969,49,True,200,8
sf,B,62,22,0.0738799,-3.75867,5.02893,54,True,200,8
sf,B,64,22,0.0733269,-3.76951,5.24943,64,True,200,8
sf,B,66,22,0.0728111,-3.7797,5.49463,74,True,200,8
sf,B,68,22,0.0722775,-3.79031,5.75661,82,True,200,8
sf,B,70,22,0.0716919,-3.80205,6.02621,92,True,200,8
sf,B,72,22,0.0710372,-3.81528,6.29371,103,True,200,8
sf,B,74,22,0.0703094,-3.83014,6.54992,106,True,200,8
sf,B,76,22,0.0695142,-3.84655,6.78755,108,True,200,8
sf,B,78,22,0.0686633,-3.86432,7.00201,107,True,200,8
sf,B,80,22,0.0677719,-3.88317,7.19092,101,True,200,8
sf,B,82,22,0.0668557,-3.9028,7.35196,97,True,200,8
sf,B,84,22,0.0659304,-3.92291,7.47884,94,True,200,8
sf,B,86,22,0.0650101,-3.94319,7.5565,88,True,200,8
sf,B,88,22,0.0641073,-3.96337,7.55784,81,True,200,8
sf,B,90,22,0.0632327,-3.98319,7.44591,77,True,200,8
sf,B,10,24,,,3.55122,3,False,200,8
sf,B,12,24,,,3.65828,3,False,200,8
sf,B,14,24,,,3.78531,3,False,200,8
sf,B,16,24,,,3.93236,5,False,200,8
sf,B,18,24,,,4.09778,5,False,200,8
sf,B,20,24,,,4.27754,6,False,200,8
sf,B,22,24,,,4.46494,6,False,200,8
sf,B,24,24,,,4.65084,9,False,200,8
sf,B,26,24,,,4.82484,10,False,200,8
sf,B,28,24,,,4.97703,10,False,200,8
sf,B,30,24,,,5.09985,10,False,200,8
sf,B,32,24,,,5.18871,10,False,200,8
sf,B,34,24,,,5.2411,10,False,200,8
sf,B,36,24,,,5.25454,10,False,200,8
sf,B,38,24,,,5.22548,10,False,200,8
sf,B,40,24,,,5.1509,9,False,200,8
sf,B,42,24,,,5.03299,10,False,200,8
sf,B,44,24,,,4.88371,13,False,200,8
sf,B,46,24,,,4.72441,19,False,200,8
sf,B,48,24,0.0896647,-3.47932,4.57987,21,True,200,8
sf,B,50,24,0.0850712,-3.55518,4.4709,24,True,200,8
sf,B,52,24,0.081435,-3.61821,4.41046,26,True,200,8
sf,B,54,24,0.078662,-3.66819,4.40388,33,True,200,8
sf,B,56,24,0.0766052,-3.70641,4.45126,41,True,200,8
sf,B,58,24,0.075102,-3.735,4.54988,41,True,200,8
sf,B,60,24,0.0739975,-3.75638,4.69575,44,True,200,8
sf,B,62,24,0.0731574,-3.77285,4.88418,49,True,200,8
sf,B,64,24,0.0724729,-3.78641,5.10977,59,True,200,8
sf,B,66,24,0.0718613,-3.79864,5.36587,68,True,200,8
sf,B,68,24,0.0712638,-3.81069,5.64423,75,True,200,8
sf,B,70,24,0.0706431,-3.82331,5.93488,83,True,200,8
sf,B,72,24,0.0699791,-3.83693,6.22659,96,True,200,8
sf,B,74,24,0.0692656,-3.85172,6.50816,100,True,200,8
sf,B,76,24,0.0685064,-3.86762,6.77002,105,True,200,8
sf,B,78,24,0.0677121,-3.88444,7.00541,102,True,200,8
sf,B,80,24,0.0668968,-3.90192,7.21043,94,True,200,8
sf,B,82,24,0.0660758,-3.91973,7.38187,94,True,200,8
sf,B,84,24,0.0652642,-3.93756,7.51305,88,True,200,8
sf,B,86,24,0.0644753,-3.95511,7.58863,80,True,200,8
sf,B,88,24,0.0637208,-3.97209,7.58108,76,True,200,8
sf,B,90,24,0.0630097,-3.98828,7.45318,71,True,200,8
sf,B,10,26,,,3.56382,3,False,200,8
sf,B,12,26,,,3.66507,3,False,200,8
sf,B,14,26,,,3.78462,6,False,200,8
sf,B,16,26,,,3.923,6,False,200,8
sf,B,18,26,,,4.07934,7,False,200,8
sf,B,20,26,,,4.25091,7,False,200,8
sf,B,22,26,,,4.4327,7,False,200,8
sf,B,24,26,,,4.61737,8,False,200,8
sf,B,26,26,,,4.79595,10,False,200,8
sf,B,28,26,,,4.95907,9,False,200,8
sf,B,30,26,,,5.09846,10,False,200,8
sf,B,32,26,,,5.20768,10,False,200,8
sf,B,34,26,,,5.28171,10,False,200,8
sf,B,36,26,,,5.31525,10,False,200,8
sf,B,38,26,,,5.30158,11,False,200,8
sf,B,40,26,,,5.23425,10,False,200,8
sf,B,42,26,,,5.11253,10,False,200,8
sf,B,44,26,,,4.9475,13,False,200,8
sf,B,46,26,,,4.76272,18,False,200,8
sf,B,48,26,0.0914339,-3.45113,4.58737,20,True,200,8
sf,B,50,26,0.086452,-3.53196,4.44692,21,True,200,8
sf,B,52,26,0.0824352,-3.6006,4.35766,24,True,200,8
sf,B,54,26,0.0793095,-3.65636,4.32669,29,True,200,8
sf,B,56,26,0.0769387,-3.70015,4.35475,36,True,200,8
sf,B,58,26,0.0751638,-3.73382,4.43926,39,True,200,8
sf,B,60,26,0.0738297,-3.75965,4.57626,44,True,200,8
sf,B,62,26,0.0728,-3.77992,4.76117,46,True,200,8
sf,B,64,26,0.071963,-3.7966,4.98874,54,True,200,8
sf,B,66,26,0.071233,-3.81131,5.2525,58,True,200,8
sf,B,68,26,0.0705484,-3.82524,5.54414,65,True,200,8
sf,B,70,26,0.0698693,-3.8392,5.8531,74,True,200,8
sf,B,72,26,0.0691735,-3.85364,6.16692,84,True,200,8
sf,B,74,26,0.0684532,-3.86874,6.47246,90,True,200,8
sf,B,76,26,0.0677109,-3.88447,6.75775,95,True,200,8
sf,B,78,26,0.0669564,-3.90063,7.0137,96,True,200,8
sf,B,80,26,0.0662033,-3.91695,7.23454,93,True,200,8
sf,B,82,26,0.0654667,-3.9331,7.41586,91,True,200,8
sf,B,84,26,0.0647611,-3.94873,7.55029,86,True,200,8
sf,B,86,26,0.0640995,-3.96354,7.62185,76,True,200,8
sf,B,88,26,0.0634921,-3.97728,7.60218,70,True,200,8
sf,B,90,26,0.0629464,-3.98973,7.45356,65,True,200,8
sf,B,10,28,,,3.55425,2,False,200,8
sf,B,12,28,,,3.65041,3,False,200,8
sf,B,14,28,,,3.76327,5,False,200,8
sf,B,16,28,,,3.89377,5,False,200,8
sf,B,18,28,,,4.04185,6,False,200,8
sf,B,20,28,,,4.2059,6,False,200,8
sf,B,22,28,,,4.38234,6,False,200,8
sf,B,24,28,,,4.56542,6,False,200,8
sf,B,26,28,,,4.74744,9,False,200,8
sf,B,28,28,,,4.91963,11,False,200,8
sf,B,30,28,,,5.07331,11,False,200,8
sf,B,32,28,,,5.20087,10,False,200,8
sf,B,34,28,,,5.29565,10,False,200,8
sf,B,36,28,,,5.35055,9,False,200,8
sf,B,38,28,,,5.35664,10,False,200,8
sf,B,40,28,,,5.30434,10,False,200,8
sf,B,42,28,,,5.18911,11,False,200,8
sf,B,44,28,,,5.01919,14,False,200,8
sf,B,46,28,,,4.81831,15,False,200,8
sf,B,48,28,,,4.619,18,False,200,8
sf,B,50,28,0.0881927,-3.5032,4.45139,20,True,200,8
sf,B,52,28,0.0838347,-3.57631,4.33565,22,True,200,8
sf,B,54,28,0.0803757,-3.6371,4.28122,29,True,200,8
sf,B,56,28,0.0776959,-3.68602,4.2899,30,True,200,8
sf,B,58,28,0.0756447,-3.72462,4.35946,36,True,200,8
sf,B,60,28,0.0740698,-3.75497,4.48604,37,True,200,8
sf,B,62,28,0.0728347,-3.77923,4.66522,46,True,200,8
sf,B,64,28,0.0718264,-3.79934,4.892,49,True,200,8
sf,B,66,28,0.0709571,-3.81691,5.16022,53,True,200,8
sf,B,68,28,0.0701634,-3.83314,5.46166,60,True,200,8
sf,B,70,28,0.0694034,-3.84885,5.78551,67,True,200,8
sf,B,72,28,0.0686538,-3.86452,6.11833,77,True,200,8
sf,B,74,28,0.0679055,-3.88033,6.44525,81,True,200,8
sf,B,76,28,0.0671607,-3.89624,6.75198,89,True,200,8
sf,B,78,28,0.0664287,-3.91205,7.02698,85,True,200,8
sf,B,80,28,0.0657231,-3.92746,7.26241,83,True,200,8
sf,B,82,28,0.0650588,-3.94211,7.4524,80,True,200,8
sf,B,84,28,0.0644505,-3.95567,7.5885,74,True,200,8
sf,B,86,28,0.0639103,-3.96781,7.65361,65,True,200,8
sf,B,88,28,0.0634473,-3.9783,7.61809,60,True,200,8
sf,B,90,28,0.0630666,-3.98698,7.44361,54,True,200,8
sf,B,10,30,,,3.51356,3,False,200,8
sf,B,12,30,,,3.60579,4,False,200,8
sf,B,14,30,,,3.71326,5,False,200,8
sf,B,16,30,,,3.8374,6,False,200,8
sf,B,18,30,,,3.97886,6,False,200,8
sf,B,20,30,,,4.13703,6,False,200,8
sf,B,22,30,,,4.30957,6,False,200,8
sf,B,24,30,,,4.49202,7,False,200,8
sf,B,26,30,,,4.67775,7,False,200,8
sf,B,28,30,,,4.85845,10,False,200,8
sf,B,30,30,,,5.0252,10,False,200,8
sf,B,32,30,,,5.16955,10,False,200,8
sf,B,34,30,,,5.28386,10,False,200,8
sf,B,36,30,,,5.36022,10,False,200,8
sf,B,38,30,,,5.38868,10,False,200,8
sf,B,40,30,,,5.35747,9,False,200,8
sf,B,42,30,,,5.2581,9,False,200,8
sf,B,44,30,,,5.09441,10,False,200,8
sf,B,46,30,,,4.88799,15,False,200,8
sf,B,48,30,,,4.67308,17,False,200,8
sf,B,50,30,0.0902847,-3.46938,4.48401,21,True,200,8
sf,B,52,30,0.0856331,-3.54569,4.34527,20,True,200,8
sf,B,54,30,0.0818668,-3.61058,4.26927,25,True,200,8
sf,B,56,30,0.0788885,-3.66404,4.25934,27,True,200,8
sf,B,58,30,0.0765605,-3.70726,4.31386,33,True,200,8
sf,B,60,30,0.074737,-3.74203,4.42918,37,True,200,8
sf,B,62,30,0.0732836,-3.77037,4.60105,41,True,200,8
sf,B,64,30,0.0720874,-3.79411,4.82473,45,True,200,8
sf,B,66,30,0.0710599,-3.81482,5.09436,47,True,200,8
sf,B,68,30,0.0701365,-3.83369,5.40198,54,True,200,8
sf,B,70,30,0.0692746,-3.85153,5.73667,59,True,200,8
sf,B,72,30,0.0684499,-3.86881,6.08435,64,True,200,8
sf,B,74,30,0.0676532,-3.8857,6.42869,67,True,200,8
sf,B,76,30,0.0668866,-3.90214,6.75334,74,True,200,8
sf,B,78,30,0.0661595,-3.91791,7.04443,74,True,200,8
sf,B,80,30,0.0654859,-3.93267,7.292,67,True,200,8
sf,B,82,30,0.0648812,-3.94606,7.48852,65,True,200,8
sf,B,84,30,0.0643597,-3.9577,7.62408,59,True,200,8
sf,B,86,30,0.0639332,-3.96729,7.67995,53,True,200,8
sf,B,88,30,0.0636092,-3.97462,7.62469,50,True,200,8
sf,B,90,30,0.0633899,-3.9796,7.4193,44,True,200,8
sf,B,10,32,,,3.43778,3,False,200,8
sf,B,12,32,,,3.52732,4,False,200,8
sf,B,14,32,,,3.63091,5,False,200,8
sf,B,16,32,,,3.75045,6,False,200,8
sf,B,18,32,,,3.88725,6,False,200,8
sf,B,20,32,,,4.0416,6,False,200,8
sf,B,22,32,,,4.21223,6,False,200,8
sf,B,24,32,,,4.39575,7,False,200,8
sf,B,26,32,,,4.5864,8,False,200,8
sf,B,28,32,,,4.77621,9,False,200,8
sf,B,30,32,,,4.95597,10,False,200,8
sf,B,32,32,,,5.1165,10,False,200,8
sf,B,34,32,,,5.24952,10,False,200,8
sf,B,36,32,,,5.34699,9,False,200,8
sf,B,38,32,,,5.39902,8,False,200,8
sf,B,40,32,,,5.39291,8,False,200,8
sf,B,42,32,,,5.31688,9,False,200,8
sf,B,44,32,,,5.16959,10,False,200,8
sf,B,46,32,,,4.96845,14,False,200,8
sf,B,48,32,,,4.7473,15,False,200,8
sf,B,50,32,0.0927164,-3.43103,4.54369,20,True,200,8
sf,B,52,32,0.0878257,-3.50921,4.38656,20,True,200,8
sf,B,54,32,0.0837845,-3.57717,4.29184,23,True,200,8
sf,B,56,32,0.0805235,-3.63445,4.26489,25,True,200,8
sf,B,58,32,0.0779225,-3.68182,4.30503,27,True,200,8
sf,B,60,32,0.0758457,-3.72079,4.40895,32,True,200,8
sf,B,62,32,0.0741635,-3.75315,4.57257,37,True,200,8
sf,B,64,32,0.072765,-3.78061,4.79131,40,True,200,8
sf,B,66,32,0.0715621,-3.80466,5.05957,45,True,200,8
sf,B,68,32,0.0704903,-3.82643,5.36963,50,True,200,8
sf,B,70,32,0.0695066,-3.84671,5.71059,55,True,200,8
sf,B,72,32,0.0685868,-3.86592,6.06793,58,True,200,8
sf,B,74,32,0.067722,-3.88423,6.42426,59,True,200,8
sf,B,76,32,0.0669146,-3.90154,6.76159,54,True,200,8
sf,B,78,32,0.0661749,-3.91757,7.06408,57,True,200,8
sf,B,80,32,0.0655174,-3.93198,7.31986,57,True,200,8
sf,B,82,32,0.0649581,-3.94435,7.51971,51,True,200,8
sf,B,84,32,0.0645115,-3.9543,7.65196,46,True,200,8
