stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,stimulus_name,Dir,frame,color,Speed,contrast,size,temporal_frequency,orientation,y_position,spatial_frequency,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2575,0.0,712.56206,712.81227,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020383,92,,,0,,False,10,train,2
2576,0.0,712.81227,713.06247,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020383,118,,,0,,False,11,test,2
2577,0.0,713.06247,713.31269,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021617,171,,,0,,False,7,train,2
2578,0.0,713.31269,713.5629,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021617,34,,,0,,False,9,train,0
2579,0.0,713.5629,713.81312,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021617,215,,,0,,False,10,train,1
2580,0.0,713.81312,714.06334,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021617,132,,,0,,False,10,train,1
2581,0.0,714.06334,714.31355,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021133,157,,,0,,False,13,train,2
2582,0.0,714.31355,714.56376,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021133,108,,,0,,False,9,train,2
2583,0.0,714.56376,714.81397,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021133,23,,,0,,False,7,train,1
2584,0.0,714.81397,715.06418,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25021133,67,,,0,,False,9,train,0
2585,0.0,715.06418,715.31439,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020867,74,,,0,,False,9,train,2
2586,0.0,715.31439,715.5646,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020867,18,,,0,,False,10,train,0
2587,0.0,715.5646,715.81481,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020867,27,,,0,,False,11,test,0
2588,0.0,715.81481,716.06502,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020867,14,,,0,,False,11,test,1
2589,0.0,716.06502,716.31523,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020883,239,,,0,,False,7,train,2
2590,0.0,716.31523,716.56543,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020883,92,,,0,,False,11,test,2
2591,0.0,716.56543,716.81564,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020883,108,,,0,,False,10,train,2
2592,0.0,716.81564,717.06585,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020883,55,,,0,,False,9,train,1
2593,0.0,717.06585,717.31606,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020867,151,,,0,,False,11,test,2
2594,0.0,717.31606,717.56627,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020867,143,,,0,,False,9,train,0
2595,0.0,717.56627,717.81648,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020867,12,,,0,,False,12,train,1
2596,0.0,717.81648,718.06669,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25020867,226,,,0,,False,9,train,0
2597,0.0,718.06669,718.3169,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021133,231,,,0,,False,10,train,0
2598,0.0,718.3169,718.56711,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25021133,166,,,0,,False,12,train,0
2599,0.0,718.56711,718.81732,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021133,232,,,0,,False,10,train,1
2600,0.0,718.81732,719.06753,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25021133,163,,,0,,False,10,train,2
2601,0.0,719.06753,719.31774,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020617,81,,,0,,False,8,test,2
2602,0.0,719.31774,719.56794,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020617,145,,,0,,False,9,train,1
2603,0.0,719.56794,719.81815,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020617,44,,,0,,False,10,train,0
2604,0.0,719.81815,720.06836,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020617,8,,,0,,False,11,test,1
2605,0.0,720.06836,720.31857,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020883,127,,,0,,False,12,train,0
2606,0.0,720.31857,720.56877,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020883,205,,,0,,False,10,train,0
2607,0.0,720.56877,720.81898,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020883,200,,,0,,False,9,train,0
2608,0.0,720.81898,721.06919,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020883,204,,,0,,False,13,train,1
2609,0.0,721.06919,721.3194,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020867,20,,,0,,False,9,train,2
2610,0.0,721.3194,721.56961,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25020867,196,,,0,,False,8,test,0
2611,0.0,721.56961,721.81982,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020867,7,,,0,,False,9,train,1
2612,0.0,721.81982,722.07003,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020867,228,,,0,,False,6,train,1
2613,0.0,722.07003,722.32024,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021383,31,,,0,,False,11,test,2
2614,0.0,722.32024,722.57045,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021383,52,,,0,,False,11,test,2
2615,0.0,722.57045,722.82067,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25021383,15,,,0,,False,9,train,0
2616,0.0,722.82067,723.07088,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021383,135,,,0,,False,12,train,1
2617,0.0,723.07088,723.32109,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25020367,170,,,0,,False,12,train,0
2618,0.0,723.32109,723.57129,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020367,121,,,0,,False,8,test,2
2619,0.0,723.57129,723.82149,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020367,63,,,0,,False,12,train,1
2620,0.0,723.82149,724.0717,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020367,81,,,0,,False,9,train,2
2621,0.0,724.0717,724.32191,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25021133,234,,,0,,False,7,train,0
2622,0.0,724.32191,724.57212,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021133,94,,,0,,False,11,test,1
2623,0.0,724.57212,724.82233,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021133,207,,,0,,False,10,train,1
2624,0.0,724.82233,725.07254,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021133,143,,,0,,False,10,train,0
2625,0.0,725.07254,725.32275,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020867,87,,,0,,False,11,test,2
2626,0.0,725.32275,725.57296,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25020867,234,,,0,,False,8,test,0
2627,0.0,725.57296,725.82317,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020867,4,,,0,,False,10,train,2
2628,0.0,725.82317,726.07338,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020867,211,,,0,,False,11,test,2
2629,0.0,726.07338,726.32359,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021133,116,,,0,,False,10,train,0
2630,0.0,726.32359,726.5738,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021133,89,,,0,,False,10,train,1
2631,0.0,726.5738,726.82401,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021133,89,,,0,,False,11,test,1
2632,0.0,726.82401,727.07422,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021133,236,,,0,,False,10,train,1
2633,0.0,727.07422,727.32443,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020367,123,,,0,,False,11,test,0
2634,0.0,727.32443,727.57463,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020367,176,,,0,,False,9,train,2
2635,0.0,727.57463,727.82483,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020367,69,,,0,,False,9,train,1
2636,0.0,727.82483,728.07504,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020367,164,,,0,,False,13,train,2
2637,0.0,728.07504,728.32524,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020383,69,,,0,,False,10,train,1
2638,0.0,728.32524,728.57544,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020383,160,,,0,,False,12,train,2
2639,0.0,728.57544,728.82565,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020383,134,,,0,,False,10,train,0
2640,0.0,728.82565,729.07585,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020383,172,,,0,,False,9,train,2
2641,0.0,729.07585,729.32607,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021867,42,,,0,,False,9,train,0
2642,0.0,729.32607,729.57629,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25021867,199,,,0,,False,9,train,1
2643,0.0,729.57629,729.82651,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021867,230,,,0,,False,8,test,2
2644,0.0,729.82651,730.07673,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021867,40,,,0,,False,12,train,2
2645,0.0,730.07673,730.32694,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021133,128,,,0,,False,9,train,2
2646,0.0,730.32694,730.57715,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021133,73,,,0,,False,10,train,1
2647,0.0,730.57715,730.82736,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021133,202,,,0,,False,10,train,2
2648,0.0,730.82736,731.07757,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021133,57,,,0,,False,13,train,2
2649,0.0,731.07757,731.32778,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020617,29,,,0,,False,10,train,2
2650,0.0,731.32778,731.57798,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020617,191,,,0,,False,9,train,0
2651,0.0,731.57798,731.82819,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020617,119,,,0,,False,10,train,0
2652,0.0,731.82819,732.0784,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020617,189,,,0,,False,9,train,2
2653,0.0,732.0784,732.32861,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021133,77,,,0,,False,9,train,1
2654,0.0,732.32861,732.57882,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021133,114,,,0,,False,12,train,2
2655,0.0,732.57882,732.82903,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021133,33,,,0,,False,10,train,2
2656,0.0,732.82903,733.07924,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021133,88,,,0,,False,10,train,2
2657,0.0,733.07924,733.32945,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020617,179,,,0,,False,11,test,0
2658,0.0,733.32945,733.57965,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020617,145,,,0,,False,10,train,1
2659,0.0,733.57965,733.82986,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020617,223,,,0,,False,10,train,1
2660,0.0,733.82986,734.08007,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020617,230,,,0,,False,9,train,2
2661,0.0,734.08007,734.33028,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021133,216,,,0,,False,10,train,1
2662,0.0,734.33028,734.58049,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021133,155,,,0,,False,10,train,0
2663,0.0,734.58049,734.8307,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021133,11,,,0,,False,10,train,0
2664,0.0,734.8307,735.08091,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25021133,213,,,0,,False,7,train,2
2665,0.0,735.08091,735.33112,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020867,155,,,0,,False,11,test,0
2666,0.0,735.33112,735.58133,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020867,7,,,0,,False,10,train,1
2667,0.0,735.58133,735.83154,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020867,100,,,0,,False,8,test,1
2668,0.0,735.83154,736.08175,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020867,34,,,0,,False,10,train,0
2669,0.0,736.08175,736.33196,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021133,198,,,0,,False,11,test,2
2670,0.0,736.33196,736.58217,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021133,243,,,0,,False,7,train,2
2671,0.0,736.58217,736.83238,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021133,51,,,0,,False,10,train,2
2672,0.0,736.83238,737.08259,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021133,137,,,0,,False,11,test,1
2673,0.0,737.08259,737.3328,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020617,163,,,0,,False,11,test,2
2674,0.0,737.3328,737.583,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020617,11,,,0,,False,11,test,0
2675,0.0,737.583,737.83321,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020617,202,,,0,,False,11,test,2
2676,0.0,737.83321,738.08342,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020617,89,,,0,,False,12,train,1
2677,0.0,738.08342,738.33362,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020133,107,,,0,,False,11,test,0
2678,0.0,738.33362,738.58382,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020133,173,,,0,,False,12,train,0
2679,0.0,738.58382,738.83402,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020133,24,,,0,,False,7,train,0
2680,0.0,738.83402,739.08422,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020133,68,,,0,,False,12,train,1
2681,0.0,739.08422,739.33444,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25021867,125,,,0,,False,12,train,2
2682,0.0,739.33444,739.58466,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25021867,117,,,0,,False,9,train,0
2683,0.0,739.58466,739.83488,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021867,56,,,0,,False,11,test,0
2684,0.0,739.83488,740.0851,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021867,108,,,0,,False,11,test,2
2685,0.0,740.0851,740.33531,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020883,60,,,0,,False,8,test,0
2686,0.0,740.33531,740.58551,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020883,101,,,0,,False,12,train,0
2687,0.0,740.58551,740.83572,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020883,216,,,0,,False,11,test,1
2688,0.0,740.83572,741.08593,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020883,228,,,0,,False,7,train,1
2689,0.0,741.08593,741.33614,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020867,187,,,0,,False,9,train,1
2690,0.0,741.33614,741.58635,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020867,21,,,0,,False,11,test,1
2691,0.0,741.58635,741.83656,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020867,74,,,0,,False,10,train,2
2692,0.0,741.83656,742.08677,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020867,69,,,0,,False,11,test,1
2693,0.0,742.08677,742.33698,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020883,164,,,0,,False,14,test,2
2694,0.0,742.33698,742.58718,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020883,156,,,0,,False,9,train,2
2695,0.0,742.58718,742.83739,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020883,128,,,0,,False,10,train,2
2696,0.0,742.83739,743.0876,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020883,134,,,0,,False,11,test,0
2697,0.0,743.0876,743.33781,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021117,133,,,0,,False,9,train,0
2698,0.0,743.33781,743.58802,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021117,82,,,0,,False,10,train,2
2699,0.0,743.58802,743.83824,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021117,138,,,0,,False,12,train,1
2700,0.0,743.83824,744.08845,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021117,154,,,0,,False,11,test,1
2701,0.0,744.08845,744.33866,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021133,224,,,0,,False,7,train,2
2702,0.0,744.33866,744.58887,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021133,124,,,0,,False,10,train,2
2703,0.0,744.58887,744.83908,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021133,181,,,0,,False,13,train,0
