unit_id,f1_f0_dg,mod_idx_dg,pref_ori_dg,pref_tf_dg,pref_sf_dg,pref_contrast_dg,pref_phase_dg,preferred_mean_spikes_dg,preferred_condition_ties_dg,preferred_trials_dg,analysis_duration_s_dg
3000533,1.0963951667401954,0.7385692407609933,90.0,8.0,0.08,0.8,,3.533333333333333,1,15,1.0
3000534,0.8705384795194235,0.9438560514137542,90.0,1.0,0.02,0.8,,4.333333333333333,1,15,1.0
3000535,1.5558905683662072,0.09939116688238155,90.0,8.0,0.32,0.8,,4.533333333333333,1,15,1.0
3000536,0.6338559281350579,0.5510661061866243,135.0,4.0,0.08,0.8,,7.2,1,15,1.0
3000537,0.459268350653405,0.3683111001428532,0.0,4.0,0.02,0.8,,10.333333333333334,1,15,1.0
3000538,0.8440701481346827,0.8166424090412484,0.0,1.0,0.04,0.8,,5.2,1,15,1.0
3000539,0.5611051897954701,0.8336995310728859,45.0,8.0,0.08,0.8,,11.0,1,15,1.0
3000540,2.0,0.9273040332272181,0.0,4.0,0.04,0.8,,0.2,2,15,1.0
3000541,1.022291201645448,2.1061245335416556,90.0,8.0,0.32,0.8,,5.533333333333333,1,15,1.0
3000542,1.1350606314206373,4.916630231394157,0.0,4.0,0.32,0.8,,2.533333333333333,1,15,1.0
3000543,1.270393697503194,0.09587168339619427,90.0,8.0,0.32,0.8,,3.0,1,15,1.0
3000544,1.8246171787284178,0.8935706356490107,90.0,8.0,0.32,0.8,,0.8,1,15,1.0
3000545,1.109392832848969,0.19406288220585197,90.0,8.0,0.32,0.8,,0.4,1,15,1.0
3000546,0.3416953897875535,0.18035922469268612,90.0,8.0,0.32,0.8,,3.066666666666667,1,15,1.0
3000547,1.1694006255485234,0.13453254934851205,90.0,8.0,0.32,0.8,,4.866666666666666,1,15,1.0
3000548,1.020949615080266,0.13539073477463764,90.0,8.0,0.32,0.8,,1.8666666666666667,1,15,1.0
3000549,0.4173293145742456,1.1036658344722925,90.0,8.0,0.32,0.8,,0.2,2,15,1.0
3000550,1.1455547962085921,0.19909494932935418,90.0,8.0,0.32,0.8,,3.533333333333333,1,15,1.0
3000551,0.6268921939551746,0.13273005471252816,90.0,8.0,0.32,0.8,,1.4,1,15,1.0
3000552,1.82041135382579,1.8481188447614751,0.0,15.0,0.32,0.8,,0.6,3,15,1.0
3000553,1.1100209845538453,0.1366097663757011,90.0,8.0,0.32,0.8,,4.866666666666666,1,15,1.0
3000554,1.6984755835716154,0.5061230361529546,135.0,4.0,0.16,0.8,,0.8666666666666667,1,15,1.0
3000555,0.31834731251555776,0.18087410938110568,90.0,8.0,0.32,0.8,,2.466666666666667,1,15,1.0
3000556,1.9117621203753385,0.38013095264545577,45.0,2.0,0.04,0.8,,0.6666666666666666,5,15,1.0
3000557,0.4294326619998528,0.051773980567595156,90.0,8.0,0.32,0.8,,3.2666666666666666,1,15,1.0
3000558,0.6304560145388248,0.3705381817615249,0.0,1.0,0.02,0.8,,8.866666666666667,2,15,1.0
3000559,1.406783090737886,0.6864990991107065,135.0,8.0,0.02,0.8,,2.2666666666666666,1,15,1.0
3000560,0.49970985026053205,0.018599839620057828,90.0,8.0,0.32,0.8,,1.0,1,15,1.0
3000561,1.9960128590671515,14.885716197258613,90.0,1.0,0.08,0.8,,0.3333333333333333,2,15,1.0
3000562,1.9999289409523235,0.7452723609188197,90.0,1.0,0.02,0.8,,0.4,2,15,1.0
3000563,1.4372394507122688,1.30126014914155,90.0,8.0,0.32,0.8,,0.4,1,15,1.0
3000564,0.23523191511609243,0.08588482606268562,90.0,8.0,0.32,0.8,,1.3333333333333333,1,15,1.0
3000565,1.4936672151446766,5.9668624866628095,0.0,4.0,0.32,0.8,,2.4,1,15,1.0
3000566,1.351606688423159,6.532839322030822,135.0,4.0,0.08,0.8,,2.466666666666667,1,15,1.0
3000567,1.3018134788170381,4.377438535633899,90.0,4.0,0.16,0.8,,3.466666666666667,1,15,1.0
3000568,1.1437184068673176,4.732810677522956,0.0,4.0,0.32,0.8,,4.533333333333333,1,15,1.0
3000569,1.7533953472606718,0.955790075365734,90.0,4.0,0.02,0.8,,0.4666666666666667,1,15,1.0
3000570,1.4794183636981393,0.6546556446940252,90.0,8.0,0.32,0.8,,2.2666666666666666,1,15,1.0
3000571,1.4610732411478538,0.40554957309595246,45.0,4.0,0.16,0.8,,1.9333333333333333,1,15,1.0
3000572,1.5152669905996696,7.676531459623277,0.0,4.0,0.32,0.8,,2.8,1,15,1.0
3000573,1.2792259286561505,0.3084932966748227,90.0,8.0,0.32,0.8,,4.466666666666667,1,15,1.0
3000574,1.3718287459506224,0.24814061788804181,135.0,4.0,0.08,0.8,,2.2,1,15,1.0
3000575,1.1579757460071864,0.8301667486935997,90.0,1.0,0.32,0.8,,3.066666666666667,1,15,1.0
3000576,1.066853112867606,0.3550268124690578,135.0,8.0,0.16,0.8,,1.8,1,15,1.0
3000577,1.3311389312549005,3.496186798172477,0.0,4.0,0.32,0.8,,2.066666666666667,1,15,1.0
3000578,1.4043867254717957,0.5339986413808259,0.0,4.0,0.32,0.8,,2.4,1,15,1.0
3000579,1.3553738478631112,4.63823970045475,0.0,4.0,0.32,0.8,,2.2666666666666666,2,15,1.0
3000580,1.4997966847861524,0.21517623341383565,45.0,4.0,0.32,0.8,,2.2666666666666666,2,15,1.0
3000581,1.1291883746769469,5.341483444381682,0.0,4.0,0.32,0.8,,2.533333333333333,1,15,1.0
3000582,1.3394782635780071,5.056177735450838,0.0,4.0,0.32,0.8,,3.4,1,15,1.0
3000583,1.633416534267615,1.7481550333714857,45.0,8.0,0.32,0.8,,0.3333333333333333,2,15,1.0
3000584,1.0050830052405504,0.44426671987730726,90.0,15.0,0.02,0.8,,3.4,1,15,1.0
3000585,1.3464785044381617,0.31526665456485103,90.0,8.0,0.32,0.8,,2.466666666666667,1,15,1.0
3000586,1.4097462279428303,3.1935842168383846,90.0,8.0,0.32,0.8,,2.6666666666666665,1,15,1.0
3000587,1.5500618792847234,4.877435283146279,0.0,4.0,0.32,0.8,,2.066666666666667,1,15,1.0
3000588,1.4956178725578066,0.32135722430772407,90.0,8.0,0.32,0.8,,2.066666666666667,1,15,1.0
3000589,1.6042410161169287,0.23155238925885593,90.0,8.0,0.32,0.8,,3.933333333333333,1,15,1.0
3000590,1.2366015794917555,2.753747539614885,0.0,4.0,0.32,0.8,,1.8666666666666667,1,15,1.0
3000591,1.6846589449511042,0.05931699356916591,90.0,8.0,0.32,0.8,,3.8,1,15,1.0
3000592,1.9999999999999998,0.9204297948749838,90.0,8.0,0.32,0.8,,0.13333333333333333,1,15,1.0
3000593,1.5083317049367961,0.48813339288556973,90.0,2.0,0.02,0.8,,1.6,1,15,1.0
3000594,1.6072537730944008,7.628101114097952,0.0,4.0,0.32,0.8,,3.066666666666667,1,15,1.0
3000595,1.8482250382852699,7.253229459071957,135.0,4.0,0.08,0.8,,1.6666666666666667,1,15,1.0
3000596,1.3196335239188992,0.5205439797164682,90.0,8.0,0.32,0.8,,2.8666666666666667,1,15,1.0
3000597,1.2031059258001382,0.6191601550437291,90.0,8.0,0.32,0.8,,2.7333333333333334,1,15,1.0
3000598,0.6263693191135231,0.6264294557360467,90.0,8.0,0.32,0.8,,0.4,1,15,1.0
3000599,1.5785424034695512,3.030765217315798,0.0,4.0,0.32,0.8,,1.2666666666666666,1,15,1.0
3000600,1.3101687037042546,1.224757114047117,90.0,8.0,0.32,0.8,,1.6,1,15,1.0
3000601,1.7087215790703298,5.019870848263227,0.0,4.0,0.32,0.8,,2.1333333333333333,1,15,1.0
3000602,1.6215912124249534,7.367363763341579,0.0,4.0,0.32,0.8,,2.2,1,15,1.0
3000603,1.6093503489157228,2.0849678176156927,90.0,8.0,0.32,0.8,,2.0,1,15,1.0
3000604,1.5015098114421213,0.20359310978707026,90.0,8.0,0.32,0.8,,2.6,1,15,1.0
3000605,1.4134700454301725,2.4221136318315675,0.0,4.0,0.32,0.8,,1.8,1,15,1.0
3000606,1.6643013513148732,4.206129544600191,135.0,4.0,0.08,0.8,,1.5333333333333334,1,15,1.0
3000607,1.596678934726066,1.6911307310261818,135.0,4.0,0.08,0.8,,2.066666666666667,1,15,1.0
3000608,1.7211100146447216,2.247039043748345,135.0,4.0,0.08,0.8,,1.7333333333333334,1,15,1.0
3000609,0.9371260675919908,0.8740525546600745,90.0,8.0,0.32,0.8,,1.8,2,15,1.0
3000610,1.7486670435187315,0.13018668249588136,90.0,8.0,0.32,0.8,,1.9333333333333333,1,15,1.0
3000611,1.4788182636651463,0.682273162853688,135.0,4.0,0.08,0.8,,2.1333333333333333,1,15,1.0
3000612,1.590596930243992,0.06215381367365898,90.0,8.0,0.32,0.8,,1.3333333333333333,1,15,1.0
3000613,1.034043321924736,0.28116524949207566,45.0,2.0,0.32,0.8,,2.3333333333333335,1,15,1.0
3000614,1.0973317441983308,0.3602607282802963,45.0,4.0,0.08,0.8,,1.9333333333333333,1,15,1.0
3000615,1.1689691950193357,0.9256231033409004,45.0,15.0,0.08,0.8,,2.466666666666667,1,15,1.0
3000616,1.2339649019968117,4.426010839867794,0.0,4.0,0.32,0.8,,2.933333333333333,1,15,1.0
3000617,0.6678285765425791,1.6521413289566371,135.0,2.0,0.16,0.8,,7.266666666666667,1,15,1.0
3000618,1.0882581954037052,0.9271986721122584,0.0,1.0,0.08,0.8,,3.6666666666666665,2,15,1.0
3000619,1.6857281088647824,0.8606340500408456,135.0,4.0,0.08,0.8,,1.4,1,15,1.0
3000620,0.8423539612926673,0.37861058647818285,45.0,2.0,0.32,0.8,,9.533333333333333,1,15,1.0
3000621,0.5140651064906355,0.9544922345031526,45.0,4.0,0.02,0.8,,36.86666666666667,1,15,1.0
3000622,1.2751994854505493,2.9120546154914604,0.0,1.0,0.02,0.8,,3.8,1,15,1.0
3000623,1.4815031825297689,0.3517819069846969,0.0,1.0,0.02,0.8,,2.6,2,15,1.0
3000624,0.7250226736474219,0.11521251431849601,45.0,2.0,0.32,0.8,,20.466666666666665,1,15,1.0
3000625,1.0108555302887254,0.6309543470748457,0.0,4.0,0.32,0.8,,4.133333333333334,2,15,1.0
3000626,1.1844574000385077,0.38768631358356,45.0,2.0,0.32,0.8,,3.3333333333333335,2,15,1.0
3000627,0.9761071281096142,3.7295906743741862,0.0,1.0,0.02,0.8,,12.4,2,15,1.0
3000628,0.640719866838486,2.6602482911748657,0.0,2.0,0.08,0.8,,15.733333333333333,1,15,1.0
3000629,0.41668419481930413,0.6093007783457252,45.0,15.0,0.08,0.8,,28.733333333333334,1,15,1.0
3000630,0.9888185493383568,0.126431397175241,45.0,2.0,0.32,0.8,,5.8,1,15,1.0
3000631,0.6837056063322797,0.9721034984959536,45.0,15.0,0.08,0.8,,3.8666666666666667,1,15,1.0
3000632,1.095121618430902,1.1600823743223976,0.0,4.0,0.08,0.8,,6.866666666666666,1,15,1.0
3000633,1.1767284269753309,0.5435287021439268,45.0,15.0,0.08,0.8,,4.666666666666667,1,15,1.0
3000634,0.8596902976328156,0.39122393375381986,0.0,1.0,0.16,0.8,,5.066666666666666,1,15,1.0
3000635,1.3730404393899875,0.2877660454391506,90.0,15.0,0.04,0.8,,3.466666666666667,1,15,1.0
3000636,0.6891370198055101,0.027979731244866187,45.0,15.0,0.08,0.8,,18.333333333333332,1,15,1.0
3000637,1.3649912475106154,3.9610873133189966,45.0,15.0,0.32,0.8,,3.6,1,15,1.0
3000638,1.0903490408651075,0.1657367392021249,0.0,8.0,0.04,0.8,,6.533333333333333,1,15,1.0
3000639,0.5216304632511365,0.9048174075078179,45.0,15.0,0.08,0.8,,22.266666666666666,1,15,1.0
3000640,0.7679565360682447,0.4964913335113817,135.0,15.0,0.16,0.8,,8.666666666666666,1,15,1.0
3000641,0.7682316032470393,0.04472145311277281,45.0,15.0,0.08,0.8,,21.333333333333332,1,15,1.0
3000642,0.9996584444389623,0.8001539884491095,0.0,15.0,0.08,0.8,,3.8,1,15,1.0
3000643,1.1386840172372852,0.324206648613468,45.0,15.0,0.08,0.8,,4.8,1,15,1.0
3000644,0.3397150275227509,1.6599467397378822,0.0,15.0,0.08,0.8,,53.2,1,15,1.0
3000645,0.28360556404519827,0.7489554571532081,0.0,4.0,0.32,0.8,,44.06666666666667,1,15,1.0
3000646,0.35822909921390733,0.32180799182014197,135.0,4.0,0.08,0.8,,43.666666666666664,1,15,1.0
3000647,0.8211985150536089,0.7394067511444598,0.0,15.0,0.08,0.8,,2.933333333333333,1,15,1.0
3000648,0.799455228605145,0.10885273650929717,0.0,15.0,0.08,0.8,,9.466666666666667,1,15,1.0
3000649,0.5425108546119028,0.15030981807815194,45.0,8.0,0.02,0.8,,10.2,1,15,1.0
3000650,0.6814877334630991,0.6134162348451444,45.0,15.0,0.08,0.8,,14.333333333333334,1,15,1.0
3000651,1.313042323433867,0.25333180629519675,90.0,1.0,0.02,0.8,,5.666666666666667,2,15,1.0
3000652,0.24581335013658742,0.5850166011565616,135.0,4.0,0.08,0.8,,47.8,1,15,1.0
3000653,1.1987119690561163,0.3144389804796805,45.0,15.0,0.08,0.8,,4.0,1,15,1.0
3000654,1.2733350377824706,0.6688013840993308,0.0,4.0,0.32,0.8,,2.6666666666666665,1,15,1.0
3000655,1.1466792906248382,0.038534784247604044,45.0,4.0,0.08,0.8,,5.6,1,15,1.0
3000656,1.0601453692831249,0.4862156924468537,135.0,15.0,0.02,0.8,,4.133333333333334,1,15,1.0
3000657,0.6309336997502686,1.1029894288809374,45.0,2.0,0.16,0.8,,14.466666666666667,1,15,1.0
3000658,0.40204807009500265,0.49156440660337997,0.0,4.0,0.32,0.8,,40.2,1,15,1.0
3000659,0.5292590201739734,0.3998473403743094,45.0,8.0,0.08,0.8,,11.266666666666667,1,15,1.0
3000660,0.3000730648584357,0.12224697974067701,0.0,15.0,0.08,0.8,,34.8,1,15,1.0
3000661,0.6980114590187009,0.915426470585979,0.0,8.0,0.04,0.8,,9.066666666666666,1,15,1.0
3000662,0.3800352846463996,0.27672699731482003,45.0,8.0,0.08,0.8,,27.866666666666667,1,15,1.0
3000663,1.762515230298244,0.28436884360168635,45.0,1.0,0.32,0.8,,4.0,1,15,1.0
3000664,1.2438234307828593,0.45349618021335575,45.0,15.0,0.08,0.8,,3.1333333333333333,1,15,1.0
3000665,0.6983299004483638,0.8429077565079599,0.0,4.0,0.32,0.8,,16.4,1,15,1.0
3000666,0.29492363382340875,0.42747662093243305,0.0,15.0,0.08,0.8,,32.333333333333336,1,15,1.0
3000667,1.7764018501285441,0.39553038047938693,90.0,2.0,0.04,0.8,,1.0666666666666667,1,15,1.0
3000668,0.2542521257395418,0.2430084224332739,135.0,15.0,0.08,0.8,,46.4,1,15,1.0
3000669,0.5813996621918052,0.6420681838574918,0.0,8.0,0.04,0.8,,22.733333333333334,1,15,1.0
3000670,0.32356414248311804,3.1105793952276217,135.0,1.0,0.02,0.8,,61.53333333333333,1,15,1.0
3000671,0.16408228916057993,0.561269601247662,0.0,15.0,0.08,0.8,,46.53333333333333,1,15,1.0
3000672,0.14097359098328408,1.0648443327149832,0.0,15.0,0.08,0.8,,68.4,1,15,1.0
3000673,0.34804413920397315,0.7016972652251502,0.0,15.0,0.08,0.8,,28.0,1,15,1.0
3000674,0.7398116455442589,0.39219130192891155,90.0,15.0,0.08,0.8,,7.466666666666667,1,15,1.0
3000675,1.8592785603605195,0.09479525092770345,135.0,4.0,0.08,0.8,,0.5333333333333333,1,15,1.0
3000676,0.33220750591088977,0.4229308238859619,90.0,8.0,0.04,0.8,,44.266666666666666,1,15,1.0
3000677,0.6091830857152347,0.43109169796638613,0.0,4.0,0.32,0.8,,27.8,1,15,1.0
3000678,0.24337255157863572,0.43743422420952743,45.0,8.0,0.02,0.8,,52.86666666666667,1,15,1.0
3000679,0.14409821621762176,0.45968703133756866,0.0,15.0,0.08,0.8,,93.66666666666667,1,15,1.0
3000680,1.0104212698217365,0.6679384498318506,0.0,15.0,0.08,0.8,,7.0,1,15,1.0
3000681,0.6320775799033397,0.045950678883035855,0.0,4.0,0.04,0.8,,5.733333333333333,1,15,1.0
3000682,0.9938166593705958,0.8213176121308452,90.0,8.0,0.32,0.8,,4.333333333333333,1,15,1.0
3000683,0.689997003443968,0.006012799315914323,0.0,1.0,0.02,0.8,,10.2,1,15,1.0
3000684,0.2860723536738853,0.09560429773664096,0.0,15.0,0.08,0.8,,52.266666666666666,1,15,1.0
3000685,0.24062082167249996,0.7022344616606201,135.0,8.0,0.04,0.8,,25.866666666666667,1,15,1.0
3000686,1.4414996154841149,0.19715257563600821,135.0,4.0,0.08,0.8,,2.0,2,15,1.0
3000687,1.5747111521114554,0.27006220774830775,45.0,8.0,0.04,0.8,,1.4666666666666666,1,15,1.0
3000688,1.4893942530380808,1.148609264570478,0.0,4.0,0.32,0.8,,4.8,1,15,1.0
3000689,0.9242417341235734,0.8620529931394856,0.0,1.0,0.02,0.8,,5.666666666666667,2,15,1.0
3000690,0.9137191273836103,0.05206391342620624,0.0,1.0,0.02,0.8,,8.4,1,15,1.0
3000691,0.45907714405831174,0.704273143161541,90.0,8.0,0.04,0.8,,14.8,1,15,1.0
3000692,0.41905311044520294,6.086087480702234,0.0,1.0,0.16,0.8,,58.53333333333333,1,15,1.0
3000693,1.4759117801287935,0.08203182119980736,90.0,2.0,0.32,0.8,,1.6666666666666667,1,15,1.0
3000694,0.3860318706649595,0.8030557710810008,0.0,15.0,0.08,0.8,,30.066666666666666,1,15,1.0
3000695,0.23803497157129405,0.027926476744283772,0.0,4.0,0.32,0.8,,18.266666666666666,1,15,1.0
3000696,1.2778156945426082,0.032884590877291994,0.0,1.0,0.04,0.8,,4.2,1,15,1.0
3000697,0.3071296520297164,0.4213888152937998,0.0,15.0,0.08,0.8,,35.333333333333336,1,15,1.0
3000698,1.2665615376841342,1.6518576073058664,90.0,2.0,0.32,0.8,,1.8,1,15,1.0
3000699,0.261326458345148,0.8991476505536535,0.0,8.0,0.08,0.8,,23.666666666666668,1,15,1.0
3000700,0.6499035308207343,0.5712318002472216,0.0,15.0,0.08,0.8,,8.8,1,15,1.0
3000701,1.983181168610062,1.5200754295229046,90.0,1.0,0.04,0.8,,0.4666666666666667,1,15,1.0
3000702,0.18946225703430894,0.7876346580048241,90.0,2.0,0.16,0.8,,25.133333333333333,1,15,1.0
3000703,0.25222590121488686,0.1930322668319066,0.0,15.0,0.08,0.8,,37.733333333333334,1,15,1.0
3000704,1.136453634446356,0.08410942633177136,135.0,2.0,0.32,0.8,,0.9333333333333333,1,15,1.0
3000705,0.7198074819478186,0.6626142255912408,45.0,15.0,0.16,0.8,,6.733333333333333,1,15,1.0
3000706,1.2741663519952642,0.4575447112320603,0.0,1.0,0.02,0.8,,4.333333333333333,1,15,1.0
3000707,1.2621608635129944,0.2646371963524039,0.0,2.0,0.16,0.8,,3.4,1,15,1.0
3000708,1.0849697188203478,0.13712873503075798,90.0,15.0,0.02,0.8,,4.533333333333333,2,15,1.0
3000709,0.6614174774301895,0.16116850441240269,0.0,2.0,0.32,0.8,,7.466666666666667,1,15,1.0
3000710,0.486324270154283,0.022501660590275738,90.0,4.0,0.08,0.8,,13.533333333333333,1,15,1.0
3000711,0.20742174546755665,0.5466144206314099,0.0,8.0,0.02,0.8,,44.666666666666664,1,15,1.0
3000712,0.354691546674044,0.7141566165944921,0.0,2.0,0.04,0.8,,19.333333333333332,1,15,1.0
3000713,1.480442293379859,1.8153088219205828,0.0,2.0,0.32,0.8,,1.0,2,15,1.0
3000714,0.8389546806269234,1.008942009015644,0.0,1.0,0.02,0.8,,14.866666666666667,1,15,1.0
3000715,0.4755938079173005,0.5822002835208553,45.0,8.0,0.02,0.8,,23.133333333333333,1,15,1.0
3000716,0.993774344964141,0.7611874955350091,0.0,4.0,0.08,0.8,,4.533333333333333,1,15,1.0
3000717,0.4645540963466907,0.8454578101616138,0.0,15.0,0.08,0.8,,13.066666666666666,1,15,1.0
3000718,0.506856795568619,0.4017680534331069,90.0,15.0,0.02,0.8,,15.466666666666667,1,15,1.0
3000719,0.659424899937934,0.609680246728497,45.0,2.0,0.02,0.8,,23.733333333333334,1,15,1.0
3000720,0.33127613021026414,0.6280014976269965,45.0,2.0,0.32,0.8,,13.133333333333333,1,15,1.0
3000721,0.8048278033124167,0.019064413931929376,90.0,4.0,0.08,0.8,,4.6,1,15,1.0
3000722,0.8572327515421214,0.8644649710216517,90.0,15.0,0.08,0.8,,3.0,1,15,1.0
3000723,1.235493674821158,0.9784542005115023,0.0,1.0,0.02,0.8,,2.2666666666666666,4,15,1.0
3000724,1.4256472560235531,0.5484310018856969,45.0,8.0,0.08,0.8,,0.7333333333333333,2,15,1.0
3000725,1.2359973284883214,0.1713513821980046,0.0,4.0,0.04,0.8,,0.9333333333333333,1,15,1.0
3000726,1.061100575462904,0.07485386741212988,135.0,8.0,0.02,0.8,,2.466666666666667,1,15,1.0
3000727,1.3837698032336412,0.09316431818751518,90.0,15.0,0.04,0.8,,1.3333333333333333,1,15,1.0
3000728,1.0182360257741692,0.3360992299265962,90.0,4.0,0.08,0.8,,2.3333333333333335,1,15,1.0
3000729,0.22782775411365344,0.5724163400471093,0.0,15.0,0.08,0.8,,22.933333333333334,1,15,1.0
3000730,0.39864905671160084,0.5390050573786,90.0,2.0,0.16,0.8,,17.266666666666666,1,15,1.0
3000731,0.5889246839273536,0.16421628641847621,45.0,8.0,0.04,0.8,,16.2,1,15,1.0
3000732,0.2660236811480568,0.7576994057305215,135.0,4.0,0.08,0.8,,33.53333333333333,1,15,1.0
3000733,0.6497666714443497,1.0550347697568592,135.0,4.0,0.08,0.8,,8.333333333333334,1,15,1.0
3000734,1.1647905309927158,0.9427210437026917,135.0,2.0,0.32,0.8,,2.066666666666667,1,15,1.0
3000735,1.5163398924493288,1.1083652275740299,0.0,1.0,0.02,0.8,,1.7333333333333334,2,15,1.0
3000736,0.9681371845703659,0.10666134844897164,90.0,4.0,0.08,0.8,,0.6666666666666666,1,15,1.0
3000737,1.7424286746038065,0.00621551727568635,135.0,1.0,0.08,0.8,,1.0666666666666667,1,15,1.0
3000738,1.2352996699497287,0.8843221969587926,90.0,4.0,0.08,0.8,,2.2,1,15,1.0
3000739,0.7250070458496447,2.3312602426625877,45.0,2.0,0.32,0.8,,1.6,1,15,1.0
3000740,0.45920039959350895,0.8632593126119527,90.0,2.0,0.32,0.8,,17.8,1,15,1.0
3000741,0.9849623778972673,0.6121400591665775,90.0,2.0,0.02,0.8,,8.4,1,15,1.0
3000742,0.8821234778458675,0.17376617185498916,0.0,4.0,0.32,0.8,,8.6,1,15,1.0
3000743,0.3605043103097386,0.3709857045559423,90.0,2.0,0.32,0.8,,26.066666666666666,1,15,1.0
3000744,0.805375884407611,0.3986634784178222,0.0,1.0,0.04,0.8,,8.4,1,15,1.0
3000745,0.33552458284999304,0.3447725270579602,0.0,1.0,0.04,0.8,,34.266666666666666,1,15,1.0
3000746,1.2057441186210174,20.04312699365448,135.0,8.0,0.02,0.8,,26.933333333333334,1,15,1.0
3000747,0.8232990956743387,0.5511334235685328,0.0,1.0,0.04,0.8,,7.333333333333333,1,15,1.0
3000748,1.542156971163673,0.28920252720712286,90.0,2.0,0.32,0.8,,0.8666666666666667,1,15,1.0
3000749,0.8961277821972199,0.3244032903947274,90.0,1.0,0.02,0.8,,5.2,1,15,1.0
3000750,1.590171080925263,1.733661817504822,90.0,4.0,0.08,0.8,,0.5333333333333333,2,15,1.0
3000751,0.8914325363679069,0.0406017980421123,90.0,15.0,0.04,0.8,,5.866666666666666,1,15,1.0
3000752,0.4181167816536352,0.8742372688789205,90.0,2.0,0.16,0.8,,21.666666666666668,1,15,1.0
3000753,1.3352260644462388,20.82524551136048,45.0,8.0,0.02,0.8,,26.0,1,15,1.0
3000754,0.6964124867415463,0.32162867037116954,90.0,8.0,0.32,0.8,,17.333333333333332,1,15,1.0
3000755,1.1012526550556252,0.6243514598972508,0.0,4.0,0.32,0.8,,4.866666666666666,1,15,1.0
3000756,0.43725176220369033,8.049866677934814,0.0,1.0,0.16,0.8,,30.533333333333335,1,15,1.0
3000757,0.6862423350739493,0.9377929059571206,90.0,2.0,0.04,0.8,,3.7333333333333334,1,15,1.0
3000758,1.0404702303332487,0.9841848524936916,0.0,1.0,0.16,0.8,,6.866666666666666,2,15,1.0
3000759,0.528163436868428,3.982090025812058,0.0,1.0,0.02,0.8,,26.866666666666667,1,15,1.0
3000760,0.3381017193573687,0.6051752314736462,45.0,2.0,0.04,0.8,,20.866666666666667,1,15,1.0
3000761,1.3233891760564775,0.4902064622687671,135.0,1.0,0.04,0.8,,1.8666666666666667,1,15,1.0
3000762,1.1447546315313029,0.8147202970025464,90.0,1.0,0.04,0.8,,3.8,1,15,1.0
3000763,0.39295054088311293,1.9879766442942464,45.0,1.0,0.04,0.8,,34.86666666666667,1,15,1.0
3000764,0.24417717247747492,0.3857244652749533,45.0,2.0,0.04,0.8,,26.2,1,15,1.0
3000765,0.36366623582147023,3.233827841799437,45.0,1.0,0.04,0.8,,53.13333333333333,1,15,1.0
3000766,0.3001361267573593,0.7038996818242382,90.0,4.0,0.16,0.8,,31.533333333333335,1,15,1.0
3000767,0.41628093971098395,3.9929098250682347,90.0,1.0,0.04,0.8,,20.533333333333335,1,15,1.0
3000768,1.0618588776978337,2.0043824736832216,0.0,1.0,0.16,0.8,,3.8,1,15,1.0
3000769,0.36703166824498773,0.7409828195891924,0.0,1.0,0.32,0.8,,26.4,1,15,1.0
3000770,0.4078183283157856,0.6095248300882536,135.0,2.0,0.16,0.8,,14.333333333333334,1,15,1.0
3000771,0.31856210659102085,0.5469080075798883,90.0,2.0,0.02,0.8,,40.8,1,15,1.0
3000772,1.2984149819272832,0.8974786293870927,45.0,1.0,0.16,0.8,,4.133333333333334,1,15,1.0
3000773,0.45696446754468134,0.964483457822321,135.0,1.0,0.32,0.8,,10.933333333333334,1,15,1.0
3000774,0.3052585879694773,0.18012039453979162,0.0,4.0,0.32,0.8,,25.8,1,15,1.0
3000775,1.3524250996063363,0.38196393112288946,135.0,15.0,0.32,0.8,,2.2666666666666666,1,15,1.0
3000776,0.6216280653270985,2.6427470872771845,90.0,8.0,0.32,0.8,,14.4,1,15,1.0
3000777,1.3155774434465215,20.663369666850805,45.0,8.0,0.02,0.8,,29.666666666666668,1,15,1.0
3000778,0.3240756488308975,0.150932403682802,0.0,4.0,0.32,0.8,,31.266666666666666,1,15,1.0
3000779,0.8666664928745479,0.07340270678661429,45.0,4.0,0.16,0.8,,12.066666666666666,1,15,1.0
3000780,0.31002878615757984,0.729149455390323,45.0,1.0,0.32,0.8,,52.46666666666667,1,15,1.0
3000781,0.7225604462993253,1.0100879280690238,90.0,2.0,0.02,0.8,,62.06666666666667,1,15,1.0
3000782,1.586195342777969,0.6805600638767977,45.0,1.0,0.04,0.8,,0.6666666666666666,1,15,1.0
3000783,0.8718724738198406,0.26807375422498825,45.0,1.0,0.04,0.8,,4.933333333333334,1,15,1.0
3000784,0.7156561912302956,0.21152908838507833,0.0,1.0,0.16,0.8,,7.0,1,15,1.0
3000785,0.7022620071826678,0.6143198560892315,45.0,15.0,0.32,0.8,,7.8,1,15,1.0
3000786,0.285310109389114,0.4093784006376353,135.0,4.0,0.08,0.8,,27.733333333333334,1,15,1.0
3000787,0.6330086972628904,0.09955708379704091,90.0,2.0,0.04,0.8,,14.4,1,15,1.0
3000788,1.2434730399935394,14.729284963698063,45.0,4.0,0.02,0.8,,4.533333333333333,1,15,1.0
3000789,0.8587139462582242,0.4646658498055364,45.0,1.0,0.04,0.8,,3.933333333333333,1,15,1.0
3000790,0.9424600699411961,3.6564567244403983,45.0,1.0,0.04,0.8,,27.133333333333333,1,15,1.0
