stimulus_presentation_id,stimulus_block,start_time,stop_time,size,spatial_frequency,y_position,coherence,phase,stimulus_name,color,Dir,orientation,Speed,contrast,x_position,temporal_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3181,0.0,864.46907,864.71928,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021232,1,,,0,,False,14,test,0
3182,0.0,864.71928,864.9695,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021232,170,,,0,,False,12,train,1
3183,0.0,864.9695,865.21971,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25021232,57,,,0,,False,12,train,1
3184,0.0,865.21971,865.46992,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25021232,210,,,0,,False,13,train,0
3185,0.0,865.46992,865.72012,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020268,200,,,0,,False,11,test,2
3186,0.0,865.72012,865.97033,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020268,134,,,0,,False,13,train,0
3187,0.0,865.97033,866.22053,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020268,127,,,0,,False,8,test,0
3188,0.0,866.22053,866.47073,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25020268,54,,,0,,False,11,test,1
3189,0.0,866.47073,866.72096,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25022482,167,,,0,,False,13,train,0
3190,0.0,866.72096,866.97118,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25022482,7,,,0,,False,13,train,0
3191,0.0,866.97118,867.2214,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25022482,154,,,0,,False,9,train,2
3192,0.0,867.2214,867.47163,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25022482,55,,,0,,False,12,train,1
3193,0.0,867.47163,867.72182,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25019518,37,,,0,,False,11,test,1
3194,0.0,867.72182,867.97202,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25019518,181,,,0,,False,12,train,1
3195,0.0,867.97202,868.22222,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25019518,71,,,0,,False,10,train,1
3196,0.0,868.22222,868.47241,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25019518,115,,,0,,False,8,test,2
3197,0.0,868.47241,868.72262,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25021232,205,,,0,,False,13,train,2
3198,0.0,868.72262,868.97284,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021232,195,,,0,,False,12,train,2
3199,0.0,868.97284,869.22305,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021232,121,,,0,,False,12,train,2
3200,0.0,869.22305,869.47326,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25021232,112,,,0,,False,13,train,2
3201,0.0,869.47326,869.72346,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020518,81,,,0,,False,13,train,1
3202,0.0,869.72346,869.97367,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020518,232,,,0,,False,12,train,2
3203,0.0,869.97367,870.22388,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020518,85,,,0,,False,13,train,0
3204,0.0,870.22388,870.47408,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020518,20,,,0,,False,10,train,2
3205,0.0,870.47408,870.7243,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25021732,192,,,0,,False,13,train,0
3206,0.0,870.7243,870.97452,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25021732,27,,,0,,False,12,train,1
3207,0.0,870.97452,871.22473,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25021732,167,,,0,,False,14,test,0
3208,0.0,871.22473,871.47495,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021732,146,,,0,,False,11,test,2
3209,0.0,871.47495,871.72515,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25020268,191,,,0,,False,11,test,2
3210,0.0,871.72515,871.97536,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020268,148,,,0,,False,12,train,1
3211,0.0,871.97536,872.22556,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020268,160,,,0,,False,12,train,1
3212,0.0,872.22556,872.47576,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020268,113,,,0,,False,13,train,0
3213,0.0,872.47576,872.72597,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020982,86,,,0,,False,12,train,1
3214,0.0,872.72597,872.97618,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25020982,52,,,0,,False,13,train,0
3215,0.0,872.97618,873.22639,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020982,34,,,0,,False,14,test,0
3216,0.0,873.22639,873.4766,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25020982,222,,,0,,False,12,train,2
3217,0.0,873.4766,873.72681,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25020768,61,,,0,,False,13,train,2
3218,0.0,873.72681,873.97702,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020768,242,,,0,,False,13,train,2
3219,0.0,873.97702,874.22722,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25020768,19,,,0,,False,14,test,0
3220,0.0,874.22722,874.47743,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020768,219,,,0,,False,9,train,1
3221,0.0,874.47743,874.72765,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25021482,119,,,0,,False,13,train,0
3222,0.0,874.72765,874.97786,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021482,40,,,0,,False,14,test,0
3223,0.0,874.97786,875.22807,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021482,125,,,0,,False,13,train,1
3224,0.0,875.22807,875.47829,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25021482,183,,,0,,False,11,test,1
3225,0.0,875.47829,875.72849,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020268,150,,,0,,False,11,test,2
3226,0.0,875.72849,875.9787,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020268,130,,,0,,False,11,test,0
3227,0.0,875.9787,876.2289,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25020268,218,,,0,,False,14,test,1
3228,0.0,876.2289,876.4791,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020268,239,,,0,,False,11,test,2
3229,0.0,876.4791,876.72932,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25021732,156,,,0,,False,12,train,1
3230,0.0,876.72932,876.97954,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25021732,130,,,0,,False,12,train,0
3231,0.0,876.97954,877.22975,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25021732,112,,,0,,False,14,test,2
3232,0.0,877.22975,877.47997,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25021732,224,,,0,,False,11,test,1
3233,0.0,877.47997,877.73017,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020268,30,,,0,,False,12,train,2
3234,0.0,877.73017,877.98038,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020268,156,,,0,,False,13,train,1
3235,0.0,877.98038,878.23058,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020268,127,,,0,,False,9,train,0
3236,0.0,878.23058,878.48078,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020268,153,,,0,,False,10,train,1
3237,0.0,878.48078,878.73099,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020982,142,,,0,,False,13,train,0
3238,0.0,878.73099,878.9812,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020982,46,,,0,,False,12,train,1
3239,0.0,878.9812,879.23141,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25020982,213,,,0,,False,11,test,1
3240,0.0,879.23141,879.48162,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020982,193,,,0,,False,14,test,1
3241,0.0,879.48162,879.73183,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020768,16,,,0,,False,13,train,2
3242,0.0,879.73183,879.98204,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25020768,213,,,0,,False,12,train,1
3243,0.0,879.98204,880.23224,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25020768,18,,,0,,False,11,test,0
3244,0.0,880.23224,880.48245,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020768,87,,,0,,False,13,train,1
3245,0.0,880.48245,880.73266,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020982,125,,,0,,False,14,test,1
3246,0.0,880.73266,880.98287,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020982,202,,,0,,False,13,train,1
3247,0.0,880.98287,881.23308,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020982,206,,,0,,False,12,train,0
3248,0.0,881.23308,881.48329,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25020982,194,,,0,,False,12,train,0
3249,0.0,881.48329,881.7335,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020768,130,,,0,,False,13,train,0
3250,0.0,881.7335,881.98371,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020768,154,,,0,,False,10,train,2
3251,0.0,881.98371,882.23391,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020768,203,,,0,,False,13,train,2
3252,0.0,882.23391,882.48412,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25020768,196,,,0,,False,14,test,1
3253,0.0,882.48412,882.73434,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021982,200,,,0,,False,12,train,2
3254,0.0,882.73434,882.98456,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021982,150,,,0,,False,12,train,2
3255,0.0,882.98456,883.23478,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25021982,84,,,0,,False,13,train,0
3256,0.0,883.23478,883.485,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25021982,57,,,0,,False,13,train,1
3257,0.0,883.485,883.7352,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25020018,93,,,0,,False,13,train,2
3258,0.0,883.7352,883.9854,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020018,116,,,0,,False,12,train,0
3259,0.0,883.9854,884.2356,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020018,33,,,0,,False,14,test,1
3260,0.0,884.2356,884.4858,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020018,42,,,0,,False,12,train,1
3261,0.0,884.4858,884.73601,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25020982,195,,,0,,False,13,train,2
3262,0.0,884.73601,884.98622,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25020982,109,,,0,,False,11,test,2
3263,0.0,884.98622,885.23643,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020982,146,,,0,,False,12,train,2
3264,0.0,885.23643,885.48664,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020982,214,,,0,,False,13,train,0
3265,0.0,885.48664,885.73685,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020768,187,,,0,,False,14,test,1
3266,0.0,885.73685,885.98706,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020768,120,,,0,,False,12,train,1
3267,0.0,885.98706,886.23726,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020768,67,,,0,,False,11,test,0
3268,0.0,886.23726,886.48747,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020768,170,,,0,,False,13,train,1
3269,0.0,886.48747,886.73767,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020232,92,,,0,,False,14,test,2
3270,0.0,886.73767,886.98788,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020232,153,,,0,,False,11,test,1
3271,0.0,886.98788,887.23808,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020232,201,,,0,,False,13,train,2
3272,0.0,887.23808,887.48828,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020232,200,,,0,,False,13,train,2
3273,0.0,887.48828,887.73849,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021518,129,,,0,,False,14,test,1
3274,0.0,887.73849,887.98871,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25021518,57,,,0,,False,14,test,1
3275,0.0,887.98871,888.23893,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25021518,45,,,0,,False,14,test,2
3276,0.0,888.23893,888.48914,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25021518,110,,,0,,False,12,train,0
3277,0.0,888.48914,888.73936,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25021732,168,,,0,,False,13,train,1
3278,0.0,888.73936,888.98958,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021732,155,,,0,,False,14,test,0
3279,0.0,888.98958,889.23979,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021732,241,,,0,,False,13,train,0
3280,0.0,889.23979,889.49001,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021732,8,,,0,,False,14,test,0
3281,0.0,889.49001,889.74021,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020018,74,,,0,,False,11,test,2
3282,0.0,889.74021,889.99041,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020018,189,,,0,,False,12,train,2
3283,0.0,889.99041,890.24061,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25020018,144,,,0,,False,12,train,2
3284,0.0,890.24061,890.49081,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020018,99,,,0,,False,13,train,0
3285,0.0,890.49081,890.74103,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021482,191,,,0,,False,12,train,2
3286,0.0,890.74103,890.99124,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021482,6,,,0,,False,11,test,0
3287,0.0,890.99124,891.24145,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25021482,189,,,0,,False,13,train,2
3288,0.0,891.24145,891.49167,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25021482,95,,,0,,False,14,test,0
3289,0.0,891.49167,891.74187,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020518,69,,,0,,False,14,test,0
3290,0.0,891.74187,891.99208,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020518,217,,,0,,False,14,test,2
3291,0.0,891.99208,892.24229,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020518,150,,,0,,False,13,train,2
3292,0.0,892.24229,892.49249,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25020518,88,,,0,,False,13,train,2
3293,0.0,892.49249,892.74271,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25021732,197,,,0,,False,12,train,2
3294,0.0,892.74271,892.99293,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25021732,154,,,0,,False,11,test,2
3295,0.0,892.99293,893.24314,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021732,71,,,0,,False,11,test,1
3296,0.0,893.24314,893.49336,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021732,43,,,0,,False,14,test,0
3297,0.0,893.49336,893.74356,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020268,100,,,0,,False,14,test,2
3298,0.0,893.74356,893.99377,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020268,210,,,0,,False,14,test,0
3299,0.0,893.99377,894.24397,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020268,46,,,0,,False,13,train,1
3300,0.0,894.24397,894.49417,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020268,115,,,0,,False,9,train,2
3301,0.0,894.49417,894.74439,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021482,120,,,0,,False,13,train,1
3302,0.0,894.74439,894.9946,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25021482,20,,,0,,False,11,test,2
3303,0.0,894.9946,895.24481,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021482,46,,,0,,False,14,test,1
3304,0.0,895.24481,895.49503,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021482,87,,,0,,False,14,test,1
3305,0.0,895.49503,895.74523,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25020268,82,,,0,,False,13,train,2
3306,0.0,895.74523,895.99544,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020268,220,,,0,,False,12,train,1
3307,0.0,895.99544,896.24564,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020268,160,,,0,,False,13,train,1
3308,0.0,896.24564,896.49584,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020268,86,,,0,,False,13,train,1
3309,0.0,896.49584,896.74606,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021732,202,,,0,,False,14,test,1
