site,probe,unit_id,inferred_row,inferred_col,predicted_azimuth_deg,predicted_elevation_deg,observed_azimuth_deg,observed_elevation_deg,log2_rf_area,rf_area_deg2
site4,B,4001120,302.1383366568987,201.178277238923,83.4473683284271,-8.43614815386067,75.71579646972657,24.646279781036377,7.838501676419836,228.8885804332587
site4,B,4001127,302.6523638018728,200.56015679438076,83.33735556153232,-8.297453595872165,83.65235646972656,-4.845099218963623,7.102909696713561,137.46396775156208
site4,B,4001129,302.5860727747197,200.63987211598135,83.35113978144176,-8.315511021642777,79.05715646972656,-4.439380218963622,8.957688855304568,497.20219501906666
site4,B,4001147,304.4404827539668,198.40993400484632,82.81700937266609,-7.827267284221946,84.00338646972656,-2.2733421189636225,6.441896266112008,86.936870977428
site4,B,4001163,305.42224199872294,197.22936316002722,82.27928647957101,-7.538275672828327,85.14107646972656,-12.310470218963623,8.037259635985567,262.6976775899402
site4,B,4001168,305.90540578023564,196.64835607832853,81.93164113399749,-7.381163658127468,83.63592646972657,-13.660390218963622,6.2894921609791075,78.22143841716755
site4,B,4001172,306.46920553248214,195.97038380215832,81.466308601235,-7.1693746823297655,73.77913646972657,-8.140260218963622,8.29744083435105,314.61438685142446
site4,B,4001182,306.86173535228056,195.4983645535988,81.11612377945062,-7.016931344834511,84.51900646972656,-21.211840218963623,7.83997358065652,229.12222231994852
site4,C,4001482,195.52003699448983,312.39797629663155,38.35099634414166,30.220140025185003,33.43549646972656,24.06260978103638,9.59693594093498,774.4004286391295
site4,C,4001485,196.66009872991754,311.3662960122486,38.90489977749745,29.58154325660642,39.16072746972657,25.405299781036376,8.97548352832133,503.3728267568943
site4,C,4001508,199.95108928787226,308.38816775022195,40.51964476752225,27.975872061175814,45.15716146972656,31.694829781036383,7.86766392489821,233.56235049451593
site4,C,4001509,201.2513709097573,307.21149909118566,41.091127749941386,27.54519130859968,43.588206469726565,24.457899781036375,7.144663337592568,141.50049969667145
site4,C,4001522,204.24600098409152,304.5015574181131,42.30727824100935,26.49737090920844,44.764860469726564,29.349339781036377,8.682317027511955,410.8070207524044
site4,C,4001529,205.30687890280188,303.54153323796635,42.708299541439544,25.968222481169853,36.39724646972656,26.50366978103638,8.752778554788927,431.3689590233726
site4,C,4001540,206.53816409959398,302.427301769171,43.17291609962822,25.287270698969163,42.37521646972656,27.421509781036377,8.344950235302607,325.1474356164072
site4,C,4001550,208.36031801060454,300.77837328864825,43.92447033845728,24.23918265525173,44.02474546972656,29.356359781036375,8.817471680907332,451.1525972092565
site4,C,4001557,209.61429330692388,299.64360878413606,44.47408505328562,23.519392098767447,36.13934646972656,24.05425978103638,8.524010800989041,368.11450835222877
site4,C,4001558,209.72542848828155,299.54303881327826,44.52247886265701,23.456031997468752,34.39788646972656,22.674599781036378,9.353659933254253,654.2326424814783
site4,C,4001569,209.62216538227003,299.636485077867,44.47752847736392,23.51490282882353,42.520227469726564,25.18348978103638,11.349059762913223,2608.5995271480933
site4,C,4001570,208.64602803934494,300.5198246552347,44.04906905879605,24.074268977842536,50.31313846972656,27.477039781036375,9.30099043321881,630.7788307777181
site4,C,4001572,212.7598820026023,296.79705956731505,45.92909123707838,21.83196696223336,29.74961646972656,12.020789781036378,10.60046440919671,1552.5934696060547
site4,C,4001576,211.40356972678276,298.0244322533255,45.27965282990573,22.526089195106493,31.008506469726562,22.22763978103638,11.094630064628522,2186.8371357482115
site4,C,4001583,212.69551621006596,296.8553063421035,45.89791994493524,21.862788003264924,39.98201546972656,25.24798978103638,10.909715205046684,1923.7627928588129
site4,C,4001592,213.9050374338422,295.76076982593446,46.46876372523612,21.310185181342423,32.91477646972656,18.111959781036376,9.348476310340695,651.8861936301577
site4,C,4001622,219.0223494721084,291.1299417094779,48.64817574510691,19.60963428699452,29.48573646972656,25.608379781036376,7.385797110095829,167.2424311123576
site4,C,4001632,221.7488659214172,288.6626250910998,49.821210987287,18.40909988612261,16.646546469726562,1.5080877810363775,8.088519767963769,272.19934178039415
site4,C,4001642,223.42793328642972,287.1431804480565,50.59956608996,17.62257603584262,48.66500186972656,21.382379781036377,7.451990487797284,175.09456443482955
site4,C,4001645,223.4918360157104,287.0853527148133,50.63072689051812,17.592832390430797,21.701596469726564,10.678539781036378,7.226486288558052,149.75769124872213
site4,C,4001649,222.8088177136162,287.70343899404355,50.302978762936625,17.911834515664168,70.29345646972656,13.428159781036378,7.677739189478673,204.75277428476835
site4,C,4001656,224.4485247018979,286.2196128823457,51.10920242295111,17.14763764907557,41.14961246972656,21.151499781036378,8.353554985476503,327.09252627272605
site4,C,4001663,226.73281574205419,284.15248093967267,52.28399113655599,16.089271285754812,46.73945046972656,20.73663978103638,9.729908659384382,849.1694501795354
site4,C,4001664,226.97777620429676,283.93080796224024,52.41269666876171,15.976403393956147,52.62981746972656,19.045989781036376,8.080520968244368,270.6943505428729
site4,C,4001666,227.14123753354372,283.78288629677024,52.49437633372088,15.90028722564791,62.757906469726564,21.128729781036377,8.429169614663694,344.69334023382663
site4,C,4001668,227.58624132223014,283.3801873717938,52.71878158419574,15.69353222063241,44.193697469726565,13.227939781036378,7.714917708875363,210.09786756053177
site4,C,4001669,226.57768955140907,284.2928598573283,52.20347863637764,16.160954613780977,52.04611946972656,17.995539781036378,9.373868975668879,663.4615165574907
site4,C,4001680,227.42833675205108,283.52308053872093,52.638426677244,15.7667458419602,69.45116646972656,22.040949781036375,8.884255308612122,472.5277703996092
site5,A,5000445,206.70931647180618,186.0978078344608,21.57526522019011,-17.74312102451995,13.24739646972656,-5.013234218963623,8.536952834666536,371.43162197210023
site5,A,5000453,208.21749374214986,182.54834958958855,22.512918101392856,-19.606399273326833,61.57128646972656,16.12736978103638,12.12026298586984,4452.077482860679
site5,A,5000455,208.1118310232096,182.7970242091395,22.438879389986564,-19.476306788225138,10.62906646972656,-13.578820218963623,9.143351787102787,565.4876815885908
site5,A,5000464,209.3003108362469,179.99996609521622,23.323304343795105,-20.895042347909715,12.620436469726563,-16.153550218963623,8.998090410901455,511.32275164530597
site5,A,5000473,208.80240161366237,181.17178324831377,22.948587210600746,-20.318368068972397,42.902622469726566,-5.428763218963622,8.955848067967706,496.568201118439
site5,A,5000480,209.8298285644973,178.75375909866327,23.698460946016386,-21.426973229960453,15.37969646972656,-17.991480218963623,8.19509029544887,293.067727072658
site5,A,5000482,209.94422125166906,178.48453871282464,23.775561687621135,-21.52690502211061,9.730146469726563,-17.926160218963624,8.810574194472323,449.0007966481376
site5,A,5000492,211.72513477090124,174.2932023901372,24.610505791180252,-22.863953877391175,18.26576646972656,5.866732781036378,10.600716379929114,1552.8646580882755
site5,A,5000500,210.9337179957049,176.15578237532065,24.28017341094539,-22.244005957718258,35.58487646972657,13.245219781036377,9.910771492859379,962.5859081977922
site5,A,5000502,211.59659351452663,174.59572108685583,24.5528315221582,-22.74967154912573,23.60020646972656,-16.52290021896362,8.776703997510735,438.5823662221808
site5,A,5000506,213.13818549085994,170.96762215033073,25.35458955026347,-24.44279464669348,23.52581646972656,-10.695318218963623,10.303343939032883,1263.6173528247216
site5,A,5000518,213.37359359972396,170.41359493526284,25.49827282414256,-24.731830998469746,20.184166469726563,-16.172260218963622,7.470606907646929,177.3686110013916
site5,A,5000519,213.9265919321833,169.11212691214303,25.838982843321556,-25.412157050323437,14.768486469726561,-4.620885218963623,7.177684855264556,144.776622540534
site5,A,5000522,214.01268748094944,168.90950314806446,25.894471036104413,-25.518133777771478,12.074236469726564,-14.552360218963623,8.701117027721017,416.19534754571583
site5,A,5000545,217.53718637938928,160.6146813654369,29.010249656391423,-29.234011475058566,21.73675646972656,-23.860060218963625,9.182367416477206,580.9891521019854
site5,A,5000547,217.76416555340907,160.08049144195712,29.21642475287257,-29.385208734461205,44.607287469726565,-3.9030972189636226,9.752944007449267,862.8368651319194
site5,A,5000554,217.63171086299965,160.39222030977024,29.09625188948428,-29.29694791178968,16.512626469726563,-17.351300218963623,8.985202602870013,506.7753713815203
site5,A,5000557,218.59230840185526,158.1314775434255,29.91059179980057,-30.007487461707818,27.76915646972656,-10.010065218963623,9.425276104567876,687.528688831985
site5,A,5000560,218.49688081808304,158.3560640231908,29.834012014338207,-29.930227976732542,29.793206469726563,-14.764760218963623,8.2850051487161,311.9141406636773
site5,A,5000561,219.44092152063746,156.1342873653227,30.54688113016235,-30.782477922447367,51.849649469726565,7.080783781036377,11.417994306390948,2736.268913811553
site5,A,5000564,218.31204631828442,158.79106748873008,29.68422365980161,-29.78101058786792,24.373796469726564,-15.614900218963623,9.16498542737856,574.0312336482017
site5,A,5000566,219.4029913138384,156.22355517746917,30.520669641272452,-30.746799521945942,32.39210646972656,3.156339781036378,9.649946011080168,803.3840512308043
site5,A,5000567,220.07098440024413,154.65144981911158,30.976800844348585,-31.38590357175127,22.332896469726563,-14.075690218963622,11.436316498307384,2771.2410651231603
site5,A,5000570,220.42560173047661,153.8168666230119,31.214005093250783,-31.719507550921353,28.831286469726564,-26.619910218963625,7.944099367675846,246.27039003393628
site5,A,5000571,220.4015190594931,153.8735445989779,31.19751604928007,-31.6969373920993,21.63777646972656,-24.60866021896362,8.66596712258621,406.1776712714739
site5,A,5000572,219.6405066564135,155.66456863950427,30.684987830368726,-30.973413505131376,42.383663469726564,-39.71750021896362,9.050965739256569,530.4105787418599
site5,A,5000576,220.87444251093217,152.76053084594514,31.522434206659973,-32.13760723472562,21.520286469726564,-29.71067021896362,9.184560332236005,581.872934894825
site5,A,5000577,220.94970085775572,152.58341217105132,31.576494215282978,-32.20716240035928,42.267595469726565,-2.4776708189636225,7.603715655632131,194.51204097735908
site5,A,5000583,220.857885674631,152.79949695442176,31.5105227849932,-32.12228787480353,23.635556469726563,-19.381350218963625,9.848051780056654,921.6350541032587
site5,A,5000584,221.22183503986963,151.94295104263523,31.792593011396093,-32.45609993580584,33.88473646972656,-18.34279021896362,8.339477576760672,323.91637145249456
site5,A,5000585,221.46145761615577,151.37900518177332,32.004588375083664,-32.673353811754666,43.48995846972656,-27.975000218963622,8.026557314834394,260.75612209058266
site5,A,5000595,221.43827804533413,151.4335577336406,31.983967937418697,-32.6523849362068,27.49248646972656,-16.633560218963623,9.312434397773146,635.8022879235534
site5,A,5000600,222.89076413902836,148.0151673081898,33.572272884846655,-33.94641063412886,39.043763469726564,-3.0528742189636224,9.234045563544766,602.1777379720634
site5,A,5000607,223.4088425985616,146.7958823502207,34.18639916535386,-34.39686471424676,20.21178646972656,-12.944770218963622,8.091967498896365,272.8506175722503
site5,A,5000610,223.25832590491453,147.15011970000836,34.009005735169374,-34.26708735291479,21.914946469726562,-24.782000218963624,8.906332067895454,479.81420784968833
site5,A,5000619,224.36763393709344,144.53939043207333,35.29682773371167,-35.182220916987355,46.886767469726564,-0.34896521896362254,9.37307753473148,663.0976513000254
site5,A,5000625,223.82216143931646,145.8231465877038,34.6671603230055,-34.7474929991979,42.15201046972656,-36.62307021896362,7.401118621739429,169.0280209553222
site5,A,5000628,224.88360516291561,143.3250647970013,35.88828409968435,-35.54705989977737,28.46837646972656,-23.136940218963623,9.235100260202387,602.618126993751
site5,A,5000630,224.42392718051747,144.40690566325276,35.36174494081643,-35.224883244000424,18.819556469726564,-22.00537021896362,7.05552757130091,133.0226006401029
site5,A,5000647,227.06579618741088,138.18933169977998,38.07921243410259,-36.24664493281655,50.71871746972656,-23.52160021896362,7.480757640302356,178.62096858245593
site5,A,5000648,227.4496137562109,137.28602645782146,38.49867718368977,-36.26658228479502,20.44376646972656,-27.67055021896362,7.270345348310198,154.38035265937776
site5,A,5000655,228.2560822007719,135.38802273765924,39.3798231360776,-36.283312342726006,29.429576469726562,-30.46559021896362,6.892753210982502,118.829828194058
site5,A,5000657,228.26511320239075,135.36676849667197,39.389595955427914,-36.28339154918623,45.87532546972656,-38.48792021896362,6.6853108452568435,102.91509866935506
site5,A,5000668,229.25792131368684,133.03021893747263,40.44561196732554,-36.28730103231525,55.34591146972656,-33.37437021896362,7.821090977856274,226.14291353796358
site5,A,5000680,231.0090325275769,128.9090216100431,42.15926124444403,-36.287869184957685,28.54277646972656,-35.80562021896362,8.826876961734381,454.1033790032837
site5,A,5000682,230.70830017367004,129.61678783491885,41.90033210972346,-36.2878299278907,38.91805546972656,-28.816120218963626,7.55877800939452,188.54668946551624
site5,A,5000683,231.00000152595806,128.9302758510304,42.15214019742594,-36.28787541372584,53.33247146972656,-33.029160218963625,8.6364923361562,397.9635080380696
site5,A,5000684,230.64779246282393,129.75919124953347,41.846582481779656,-36.28782690254201,26.143806469726563,-21.843760218963624,8.451480308976294,350.0653137278345
site5,A,5000685,230.23627982239282,130.7276761638529,41.462259682723854,-36.28779213795905,24.59328646972656,-29.902860218963625,8.459542662584077,352.0270944118296
site5,A,5000700,233.09489286813803,124.00000041668586,43.55657264922694,-36.2854369341008,26.387646469726562,-24.415930218963624,9.771180114254712,873.8126093934806
site5,A,5000701,233.37696115203264,123.33615962318382,43.73856676615827,-36.28345896222341,34.64032646972656,-33.490720218963624,10.338863499032385,1295.114108014132
site5,A,5000703,232.71890216740763,124.88488531645544,43.32507686545874,-36.28652486113033,39.47819046972656,-22.097030218963624,8.511934396301681,365.045983525023
site5,A,5000708,232.79024708019637,124.71697681265606,43.36972683422262,-36.28641187011148,43.01386346972656,-22.412730218963624,7.511955803212592,182.52570008429922
site5,A,5000712,233.62170129590277,122.76016969242909,43.8935614199606,-36.28171226082067,36.37573646972656,-20.27469021896362,7.7693631948111745,218.17820723538844
site5,A,5000715,233.67528523884113,122.6340611959047,43.92809470463668,-36.281322892637874,38.21113446972656,-27.50786021896362,7.984209701497419,253.2133574935236
site5,B,5000915,267.3969290991392,144.37534727220867,59.631774243627255,-22.03962122281346,86.24606646972657,17.979729781036376,9.418706217775048,684.404871135208
site5,B,5000961,270.7472814462769,152.92111849814341,63.86706076683739,-21.193437693596216,49.77038546972656,-21.804490218963622,9.999178203808958,1023.4168693689443
site5,B,5000983,273.0339066287381,158.75363211584397,66.40344328019282,-20.157009577283947,53.99444146972656,-8.972175218963622,7.135747299057874,140.62870531668548
site5,B,5000986,272.86377422476994,158.31967399687994,66.22079399767576,-20.237988316316304,62.94595646972656,-3.046942218963623,8.809697025904793,448.72788403172
site5,B,5000990,272.9076204282087,158.43151286780758,66.26752294388139,-20.217244761308862,33.730336469726566,-26.171980218963625,9.866890571753787,933.7487340764079
site5,B,5001011,275.38264726607105,164.74458413402533,69.41184778304023,-19.107639869929624,15.835696469726564,9.014619781036377,8.793176132838935,443.61862678602773
site5,B,5001065,279.3066541081995,174.75358058793012,73.49584329050705,-17.28588177516847,81.42049646972657,5.431500781036378,7.462377328164823,176.3597257255237
site5,B,5001070,279.4032527751505,174.99997560044258,73.59566634918687,-17.25044763166158,76.05327646972657,-3.3731492189636225,7.2714618596798415,154.49987489343755
site5,B,5001080,279.8851042816914,176.22903819240784,74.09192803473827,-17.062273983506056,79.98558646972657,7.930124781036378,6.504657761492192,90.80235195734188
site5,B,5001090,280.0865227787383,176.7427980057317,74.29973587003863,-16.98175693253512,23.314026469726564,-38.51719021896362,9.493760508700822,720.9525541607139
site5,B,5001108,281.4443848914832,180.20630803977218,75.71749941613216,-16.42002157039885,70.60298646972656,37.89562978103638,8.723033114568985,422.5660683202792
site5,B,5001133,282.8125234581591,183.69603030918637,77.01160976807738,-15.83349610077915,85.30936646972657,6.3108147810363775,8.60851832435717,390.3212840843485
site5,B,5001134,282.8682446750292,183.83815887432357,77.05726256590336,-15.809888197106918,81.33599646972655,24.769459781036375,10.485017078298997,1433.1928920837615
site5,B,5001136,283.0000116509885,184.17425798122594,77.16162783718256,-15.753144626029188,85.55630646972656,31.844929781036377,7.4198965377283255,171.24244599184468
site5,B,5001165,284.8310473758436,188.8446958306939,78.48630202828454,-15.114534627803756,78.51130646972656,-8.571306218963622,8.305440152805737,316.3636759902434
site5,B,5001172,284.6878621177388,188.4794720178208,78.3790701320099,-15.153969569835837,68.12183646972656,-5.292081218963622,8.518761548350781,366.7775557250198
site5,B,5001174,285.0048336300984,189.2879738555686,78.6179524527642,-15.067599734598899,32.17272646972656,-22.52129021896362,13.066995233782942,8581.387602911023
site5,B,5001178,285.4976466874989,190.54499616526576,79.00038189118897,-14.92911464083807,79.05878646972656,-14.278030218963622,7.434336875219364,172.96506615911588
site5,B,5001191,287.25446357840815,195.0261234259239,80.54181770350004,-14.153343206208048,82.74924646972656,-2.1382516189636225,8.273649872054571,309.4687388694001
site5,B,5001205,287.9745004505045,196.86272738443884,81.25090473694937,-13.717449442534662,87.64463646972656,7.517734781036378,7.73108019249537,212.46482348295945
site5,B,5001223,288.33508980065994,197.7824855989948,81.6032280134601,-13.489656200323891,85.28153646972656,2.5074377810363773,7.416513605878151,170.84137518649655
site5,B,5001245,290.65071741977084,203.68897596986108,83.1666553521584,-12.034297956874175,73.08653646972655,-11.272965218963623,7.087852292164319,136.03671772089956
site5,B,5001246,290.20951499766807,202.56359733115164,82.95922894309204,-12.313408496785437,56.02815946972656,-20.239530218963623,8.67403020294928,408.4541137159967
site5,B,5001265,291.3906221028003,205.57625691676503,83.58089338083732,-11.55517823341143,41.89833046972656,12.199079781036378,8.546898853943658,374.00113910383567
site5,B,5001266,291.2634224396993,205.25180769225102,83.50247510451037,-11.639190678974042,86.03399646972656,1.9459237810363774,8.598755382895051,387.688836456108
site5,B,5001267,291.6290358339987,206.18438077743411,83.73623686902022,-11.398497635796524,75.04749646972655,-12.674220218963622,7.743581009854147,214.3138103523782
site5,B,5001270,291.0138187919983,204.6151416197306,83.36112179732963,-11.802244399830881,78.85126646972657,15.478009781036379,8.032574289675855,261.8459153817647
site5,B,5001271,291.01130676992625,204.60873418441705,83.35977844934146,-11.803876099039158,81.99327646972657,-1.0821593189636225,9.977692428119118,1008.2882550329775
site5,B,5001273,292.1688922138388,207.56139687573074,84.1147045886854,-11.038803153908205,85.94929646972656,0.008354781036377545,8.71496770013813,420.2102957030033
site5,B,5001286,292.02296656801906,207.18918313342465,84.01186448932982,-11.137093535367196,84.11458646972656,16.02497978103638,7.702871256759548,208.3508617312692
site5,B,5001287,292.19264224070145,207.6219762641499,84.1318201701184,-11.02288072651371,84.92532646972657,-11.381071218963623,8.007179774537455,257.2771953974274
site5,B,5001288,291.8902861294882,206.85075405004466,83.91751668567706,-11.2253378023326,78.39869646972656,-14.081900218963623,7.396053705521791,168.43564924402347
site5,B,5001296,293.1156961693451,209.97641749482457,84.8292655537565,-10.406571912488486,72.94244646972656,-1.4531042489636226,8.322394007169786,320.10335934001745
site5,B,5001312,293.46600906556955,210.86996347400688,85.10637124535977,-10.172823611793032,83.15502646972656,-5.294877218963622,7.570619875553572,190.10067910241176
site5,B,5001332,295.3856506598739,215.76640904180783,86.79097608043838,-8.88791567037055,86.85851646972657,6.122941781036378,6.4001702624975,84.45847323442955
site5,B,5001337,294.62016902483845,213.81388875352934,86.0912674322903,-9.400939155350057,57.318132469726564,-17.733350218963622,9.669611326464421,814.4099212873302
site5,B,5001372,297.77275672521574,221.85522007205088,88.6904723070591,-7.669441604230722,85.04386646972657,-5.527834218963623,7.020188060536848,129.803732698215
site5,B,5001390,298.22811781717894,223.01671334616404,88.87407562950197,-7.415600744379348,84.47747646972655,5.361416781036377,8.449456177305155,349.5745090701376
site5,B,5001405,299.4654028704672,226.1726664851535,89.53782945741567,-6.5241809739062875,80.07290646972656,-3.9512662189636227,8.628594635977603,395.7909010402125
site5,B,5001409,299.6647660767279,226.68118385140264,89.69342424987708,-6.3679618213939415,87.45573646972656,3.627619781036377,8.886348260753103,473.2137751994536
site5,B,5001420,300.0000068405203,227.53628521870357,89.97491373530659,-6.104099609502124,82.74669646972657,-8.482905218963623,7.185999853394589,145.6134543705677
site5,C,5001692,247.14881586339965,80.95706508335282,56.74198197796007,-21.800769885816123,25.148396469726563,-22.19914021896362,7.215178353660658,148.58846920529143
site5,C,5001773,255.64903643894323,90.90804365569207,50.68139740541061,-18.60226119917786,50.11522046972656,-3.2604632189636225,7.4693611846272425,177.21552473563904
site5,C,5001890,277.688207735445,116.70870604727693,42.49548065477292,-8.91534829015369,67.57080646972656,-6.478614218963623,8.114559101751608,277.15689751797765
site5,C,5001906,283.8321774792677,123.9012854311326,43.61260282299631,-7.4137071629630995,31.949796469726564,20.962689781036374,11.33567350933742,2584.5072058782725
site5,C,5001920,283.9235777005101,124.00828520072767,43.63405332458562,-7.394484748309621,19.556046469726564,25.495019781036376,10.111692682655823,1106.4270997421959
site5,C,5001927,283.9151407570108,123.9984082989189,43.63159009413548,-7.396324588836366,31.567706469726563,24.07234978103638,9.402475676866105,676.7483603780372
site5,C,5001962,287.51584075487824,128.21365050419655,45.03260509220291,-6.451645565317729,41.36204546972656,28.14438978103638,8.773204792855962,437.5198895719749
site5,C,5001963,289.03261570841886,129.98929796270716,45.79767119268408,-6.000567764329602,52.828435469726564,-4.1218052189636225,12.013122527079982,4133.426526342681
site5,C,5001975,290.7893748326062,132.04588840600064,46.619023927770655,-5.385299681373266,53.01072846972656,12.208219781036377,8.787106533109316,441.7561878585804
site5,C,5001979,290.3825266683067,131.56960225211088,46.43368877390793,-5.532142724283426,16.18908646972656,32.92493978103638,9.2585639051341,612.4990962317406
site5,C,5001985,292.0746025589994,133.55046978153712,47.196726193761506,-4.90888769072563,26.98712646972656,24.83326978103638,8.700220229876196,415.9367155425537
site5,C,5001992,292.49598101488107,134.04376615520863,47.39478586002101,-4.751124938953297,56.71826146972656,37.35727978103638,7.447694092675884,174.5739024991575
site5,C,5002025,294.8770739580165,136.83124733235138,48.559564127571974,-3.895675330529631,53.112187469726564,38.14342978103638,9.002382837809789,512.8463472879495
site5,C,5002028,296.0521526998355,138.20688026760664,49.12255843970167,-3.4923068588744894,38.153785469726564,32.64577978103638,9.502911247299856,725.5399513763532
site5,C,5002033,298.02358516417166,140.51478299025672,50.1304171393983,-2.791426062970564,51.981184469726564,34.16759978103638,6.7004647391158825,104.0018037103266
site5,C,5002039,298.17404398990914,140.69092107251316,50.21112638519623,-2.7418663306253004,13.89115646972656,22.026429781036377,7.151376903944717,142.1605052722812
site5,C,5002054,299.6655081129519,142.43693782559745,50.999554113564095,-2.294620406183251,34.342166469726564,28.840399781036375,9.411931897086333,681.1987120557482
site5,C,5002074,302.02878973092214,145.20356776558833,52.10344508028956,-1.8021441910817029,50.73609146972656,16.312999781036375,8.388861551114575,335.19609951980595
site5,C,5002076,300.63810021078774,143.57552511744217,51.46889855108692,-2.0802896295704105,35.412816469726565,32.150329781036376,9.444117364633135,696.5665404869253
site5,C,5002080,302.37704800980987,145.61126432358378,52.26175308803704,-1.7400576912477486,54.003988469726565,31.71368978103638,8.367253692024361,330.21313369227215
site5,C,5002081,302.23877588023805,145.44939287727334,52.19806696216549,-1.7661898350296605,39.22778946972656,27.83633978103638,8.491563361493249,359.9277088607252
site5,C,5002083,303.7757057543603,147.24863515677157,52.91245284998607,-1.449457214147611,50.381949469726564,31.954589781036383,9.97057665213218,1003.3273393450236
site5,C,5002084,303.79070476502574,147.2661940933205,52.91928034879105,-1.4461795096622834,55.10019646972656,12.724129781036378,8.832765121394882,455.9605262121161
site5,C,5002093,304.13005738133086,147.66346503274008,53.07429137348858,-1.380897490277782,48.51956076972656,21.39935978103638,8.296437118652031,314.3955786023467
site5,C,5002096,301.9580131493447,145.12071153374805,52.07174934919497,-1.8167644909809568,47.087332069726564,25.151919781036376,9.832259484583352,911.6014976699659
site5,C,5002098,303.83898283060506,147.32271192033738,52.94133466815458,-1.435503321774128,25.794826469726562,34.87197978103638,6.356955001818441,81.96607453364298
site5,C,5002099,304.59127695929254,148.20340233161969,53.28092680643202,-1.3108023646979652,49.78312946972656,25.183279781036376,11.690869264819824,3305.996002465939
site5,C,5002100,305.219360530907,148.93868279960617,53.55211006448539,-1.2172034644893857,48.34959086972656,31.637679781036383,7.816537836731728,225.43033224003605
site5,C,5002101,304.9999999999252,148.68188335257804,53.45852664065552,-1.2387525247439428,53.93528446972656,31.459919781036376,9.816565390899708,901.7385511848943
site5,C,5002103,305.98993470384295,149.84077316480744,53.86016192937052,-1.1238173915161882,49.54797946972656,20.33407978103638,9.457798829921884,703.2036896245118
site5,C,5002104,304.1647425934947,147.70407007350948,53.09004777537251,-1.3759689732675295,30.50476646972656,33.88460978103638,7.2402491163254,151.19316557988432
site5,C,5002105,305.12889774783116,148.83278046354542,53.51329699694216,-1.226535227221063,32.066736469726564,24.51116978103638,8.712542069714182,419.5043817947866
site5,C,5002108,305.31919769564865,149.05555947100996,53.593518601496946,-1.2071027274562862,52.11193046972656,23.950449781036376,9.912874638276877,963.990178967698
site5,C,5002110,305.1012433219168,148.80040617428335,53.50149346427145,-1.229263261815882,38.13588746972656,35.50335978103638,10.759125932334227,1733.0840795245526
site5,C,5002115,305.80572810410825,149.6251274753159,53.78674312977711,-1.150584214536181,48.10057626972656,28.681059781036375,9.597408158294597,774.6539438791601
site5,C,5002117,307.70966502045,151.85401498349577,54.477396573831165,-1.0017192376175599,28.50676646972656,26.647199781036377,8.47637582199488,356.15855196147237
site5,C,5002119,307.5929539687097,151.71738450847442,54.43810508143392,-1.0097447155180608,36.92784646972656,21.836509781036376,8.715738717123754,420.43492797543195
site5,C,5002122,306.52896164963147,150.47179744703465,54.06205178766229,-1.0861267514241884,45.50803346972656,19.35431978103638,9.602801488065001,777.555307777945
site5,C,5002123,306.4014700589754,150.32254648636876,54.01525380530855,-1.096320899622136,44.313415469726564,13.573939781036378,7.21090754540124,148.14925337828666
site5,C,5002125,307.27984962106905,151.35084170801548,54.331143623379496,-1.0272355702408154,22.76333646972656,16.571419781036376,9.094169624993938,546.5348281785756
site5,C,5002126,307.04267776492213,151.0731910238355,54.24861589551564,-1.036567360459302,54.07233446972656,28.07165978103638,10.015574725469225,1035.1145569794073
site5,C,5002127,306.18585928066,150.07013677347788,53.935822083168844,-1.110722111109428,34.106986469726564,33.63672978103638,8.169125209270668,287.84038462499285
site5,C,5002128,306.8242546721069,150.81748901034172,54.16995800733547,-1.0577242954449797,32.46495646972656,16.59423978103638,8.460846272576063,352.3453275930997
site5,C,5002131,306.4272496085566,150.3527259085622,54.02472684342465,-1.0943602070801886,47.27361396972656,36.15985978103638,10.295960110306842,1257.1665799112016
site5,C,5002138,308.7783445303612,153.10508921260708,54.81655170924323,-0.9531857022338934,73.53392646972657,20.645359781036376,8.930195948954417,487.81690650623966
site5,C,5002142,307.6126401702081,151.7404306126949,54.44475460317033,-1.0084483507977695,65.46302646972656,31.93545978103638,8.158312514223836,285.69114575835897
site5,C,5002158,310.048573246089,154.59211165159465,55.189873801136514,-0.9183390032263137,37.22168646972656,32.64097978103638,7.390647630771757,167.80566733068068
site5,C,5002160,309.91873806001644,154.44011710709296,55.152315669402995,-0.921616863863023,45.47995246972656,25.22924978103638,7.752699903821441,215.6727214269159
site5,C,5002166,311.60659547895955,156.41604618561482,55.64944194606799,-0.9015658069384943,47.61945196972656,29.421399781036378,6.610044133895182,97.68357759393206
site5,C,5002167,312.9532254052643,157.9925094576485,55.97298132560719,-0.892957969788952,37.38829646972656,32.34627978103638,6.219294625282823,74.50651227007884
site5,C,5002172,313.43600606105747,158.55768772781718,56.07263953695399,-0.8923875905456295,42.34584846972656,11.022259781036377,12.07746965465864,4321.9589513866495
site5,C,5002175,312.58856195846124,157.56560781280263,55.898063113852004,-0.8955280334301814,52.87815346972656,25.454519781036375,7.825080059354409,226.76906861787498
site5,C,5002180,314.4700003588049,159.76815691615909,56.26753727538521,-0.8901069969067819,39.18700946972656,27.534869781036377,7.772439387529206,218.64391498520814
site5,C,5002181,314.3340718246495,159.60902905368437,56.24159754581977,-0.8902708310226676,49.79413846972656,12.846199781036377,6.934225881491298,122.29536203513405
