ecephys_session_id,null_repeat,real_residual_full_minimum_loss,null_residual_full_minimum_loss,real_residual_physical_half_difference_deg,null_residual_physical_half_difference_deg
762602078,96,1.244757275279021,1.735316397525311,10.0,0.0
762602078,97,1.244757275279021,1.5592470017968825,10.0,6.0
762602078,98,1.244757275279021,1.7247733731614099,10.0,5.656854249492381
762602078,99,1.244757275279021,1.6173238999710284,10.0,8.0
715093703,0,0.3771542086859788,0.5994177288600949,19.79898987322333,36.22154055254967
715093703,1,0.3771542086859788,0.7366509891369003,19.79898987322333,28.0
715093703,2,0.3771542086859788,0.6639518736871769,19.79898987322333,14.0
715093703,3,0.3771542086859788,0.6925735386687054,19.79898987322333,38.8329756778952
715093703,4,0.3771542086859788,0.7394883819402549,19.79898987322333,18.973665961010276
715093703,5,0.3771542086859788,0.6721419533550224,19.79898987322333,16.0
715093703,6,0.3771542086859788,0.6743619311172758,19.79898987322333,51.264022471905186
715093703,7,0.3771542086859788,0.6854138921109036,19.79898987322333,34.058772731852805
715093703,8,0.3771542086859788,0.6768727506139515,19.79898987322333,16.492422502470642
715093703,9,0.3771542086859788,0.6585936019104495,19.79898987322333,25.059928172283335
715093703,10,0.3771542086859788,0.6920285274668561,19.79898987322333,26.0
715093703,11,0.3771542086859788,0.7367109447800492,19.79898987322333,27.202941017470888
715093703,12,0.3771542086859788,0.6783391327185335,19.79898987322333,27.784887978899608
715093703,13,0.3771542086859788,0.6731634307781771,19.79898987322333,28.844410203711913
715093703,14,0.3771542086859788,0.6261076013375457,19.79898987322333,28.635642126552707
715093703,15,0.3771542086859788,0.7055987702270458,19.79898987322333,28.844410203711913
715093703,16,0.3771542086859788,0.6904952275960592,19.79898987322333,53.14132102234569
715093703,17,0.3771542086859788,0.7188768750835453,19.79898987322333,21.633307652783937
715093703,18,0.3771542086859788,0.6437593272638418,19.79898987322333,18.973665961010276
715093703,19,0.3771542086859788,0.7001185984190397,19.79898987322333,22.360679774997898
715093703,20,0.3771542086859788,0.6531769196500589,19.79898987322333,15.620499351813308
715093703,21,0.3771542086859788,0.6720578619591584,19.79898987322333,26.832815729997478
715093703,22,0.3771542086859788,0.7615169647921237,19.79898987322333,28.0
715093703,23,0.3771542086859788,0.6830290483256464,19.79898987322333,26.0
715093703,24,0.3771542086859788,0.7186117466040826,19.79898987322333,15.620499351813308
715093703,25,0.3771542086859788,0.6767364091308342,19.79898987322333,12.649110640673518
715093703,26,0.3771542086859788,0.7017549852976172,19.79898987322333,22.0
715093703,27,0.3771542086859788,0.6984134062409972,19.79898987322333,29.5296461204668
715093703,28,0.3771542086859788,0.5555066809927417,19.79898987322333,32.2490309931942
715093703,29,0.3771542086859788,0.570269968361708,19.79898987322333,14.142135623730951
715093703,30,0.3771542086859788,0.6630019705370457,19.79898987322333,55.78530272392541
715093703,31,0.3771542086859788,0.6557738584524481,19.79898987322333,20.591260281974
715093703,32,0.3771542086859788,0.7112388385196761,19.79898987322333,26.0
715093703,33,0.3771542086859788,0.703118091227842,19.79898987322333,11.661903789690601
715093703,34,0.3771542086859788,0.6582966490070935,19.79898987322333,58.240879114244144
715093703,35,0.3771542086859788,0.6719402688018578,19.79898987322333,22.0
715093703,36,0.3771542086859788,0.7278580589004046,19.79898987322333,30.463092423455635
715093703,37,0.3771542086859788,0.6923855624166422,19.79898987322333,17.08800749063506
715093703,38,0.3771542086859788,0.7121392974192553,19.79898987322333,25.298221281347036
715093703,39,0.3771542086859788,0.7258307925609085,19.79898987322333,18.439088914585774
715093703,40,0.3771542086859788,0.6885897574780776,19.79898987322333,14.560219778561036
715093703,41,0.3771542086859788,0.6351907582073963,19.79898987322333,61.773780845922005
715093703,42,0.3771542086859788,0.6763667000757453,19.79898987322333,19.697715603592208
715093703,43,0.3771542086859788,0.673748374477998,19.79898987322333,25.059928172283335
715093703,44,0.3771542086859788,0.700313906248568,19.79898987322333,33.1058907144937
715093703,45,0.3771542086859788,0.643378154967321,19.79898987322333,34.92849839314596
715093703,46,0.3771542086859788,0.6855537306268424,19.79898987322333,26.076809620810597
715093703,47,0.3771542086859788,0.7175971792989769,19.79898987322333,18.439088914585774
715093703,48,0.3771542086859788,0.6568685385953654,19.79898987322333,42.941821107167776
715093703,49,0.3771542086859788,0.7122831351998198,19.79898987322333,32.984845004941285
715093703,50,0.3771542086859788,0.7038022170987236,19.79898987322333,36.22154055254967
715093703,51,0.3771542086859788,0.6763088878697266,19.79898987322333,15.231546211727817
715093703,52,0.3771542086859788,0.5455478083627732,19.79898987322333,41.7612260356422
715093703,53,0.3771542086859788,0.657247031890271,19.79898987322333,28.635642126552707
715093703,54,0.3771542086859788,0.6764444557502248,19.79898987322333,26.0
715093703,55,0.3771542086859788,0.6648047865298442,19.79898987322333,27.85677655436824
715093703,56,0.3771542086859788,0.6351644736002388,19.79898987322333,27.85677655436824
715093703,57,0.3771542086859788,0.6500692620687508,19.79898987322333,10.770329614269007
715093703,58,0.3771542086859788,0.6948045626384882,19.79898987322333,10.0
715093703,59,0.3771542086859788,0.6992327347892603,19.79898987322333,23.40939982143925
715093703,60,0.3771542086859788,0.6538645032633618,19.79898987322333,20.0
715093703,61,0.3771542086859788,0.7293850637252842,19.79898987322333,28.0
715093703,62,0.3771542086859788,0.676698115804153,19.79898987322333,16.0
715093703,63,0.3771542086859788,0.5621272934010859,19.79898987322333,25.059928172283335
715093703,64,0.3771542086859788,0.7158010336875954,19.79898987322333,17.88854381999832
715093703,65,0.3771542086859788,0.6174866343888937,19.79898987322333,32.0624390837628
715093703,66,0.3771542086859788,0.7133995130577822,19.79898987322333,28.0
715093703,67,0.3771542086859788,0.6442383273145823,19.79898987322333,27.85677655436824
715093703,68,0.3771542086859788,0.7054738324816016,19.79898987322333,26.832815729997478
715093703,69,0.3771542086859788,0.6615687614850567,19.79898987322333,20.0
715093703,70,0.3771542086859788,0.6102599692088512,19.79898987322333,8.0
