site,subject_id,map,azimuth_deg,elevation_deg,estimate,estimate_log2,local_units,supported,source_units,source_probes
site2,816305,rf_density,74,38,0.197996,,33,True,120,4
site2,816305,rf_density,76,38,0.184245,,31,True,120,4
site2,816305,rf_density,78,38,0.168119,,30,True,120,4
site2,816305,rf_density,80,38,0.150372,,23,True,120,4
site2,816305,rf_density,82,38,0.131806,,22,True,120,4
site2,816305,rf_density,84,38,0.113193,,22,True,120,4
site2,816305,rf_density,86,38,0.0952222,,17,True,120,4
site2,816305,rf_density,88,38,0.0784523,,11,True,120,4
site2,816305,rf_density,90,38,,,7,False,120,4
site2,816305,rf_density,10,40,,,4,False,120,4
site2,816305,rf_density,12,40,,,5,False,120,4
site2,816305,rf_density,14,40,,,6,False,120,4
site2,816305,rf_density,16,40,,,7,False,120,4
site2,816305,rf_density,18,40,,,8,False,120,4
site2,816305,rf_density,20,40,0.0954158,,10,True,120,4
site2,816305,rf_density,22,40,0.104805,,14,True,120,4
site2,816305,rf_density,24,40,0.113711,,17,True,120,4
site2,816305,rf_density,26,40,0.121902,,18,True,120,4
site2,816305,rf_density,28,40,0.129169,,19,True,120,4
site2,816305,rf_density,30,40,0.135342,,20,True,120,4
site2,816305,rf_density,32,40,0.140314,,19,True,120,4
site2,816305,rf_density,34,40,0.144066,,19,True,120,4
site2,816305,rf_density,36,40,0.146684,,18,True,120,4
site2,816305,rf_density,38,40,0.148368,,18,True,120,4
site2,816305,rf_density,40,40,0.149433,,20,True,120,4
site2,816305,rf_density,42,40,0.150288,,20,True,120,4
site2,816305,rf_density,44,40,0.151396,,19,True,120,4
site2,816305,rf_density,46,40,0.15322,,22,True,120,4
site2,816305,rf_density,48,40,0.156161,,24,True,120,4
site2,816305,rf_density,50,40,0.16049,,26,True,120,4
site2,816305,rf_density,52,40,0.166289,,27,True,120,4
site2,816305,rf_density,54,40,0.173421,,28,True,120,4
site2,816305,rf_density,56,40,0.181515,,33,True,120,4
site2,816305,rf_density,58,40,0.189989,,29,True,120,4
site2,816305,rf_density,60,40,0.198109,,27,True,120,4
site2,816305,rf_density,62,40,0.20506,,28,True,120,4
site2,816305,rf_density,64,40,0.210039,,29,True,120,4
site2,816305,rf_density,66,40,0.212348,,31,True,120,4
site2,816305,rf_density,68,40,0.211469,,33,True,120,4
site2,816305,rf_density,70,40,0.207125,,33,True,120,4
site2,816305,rf_density,72,40,0.1993,,33,True,120,4
site2,816305,rf_density,74,40,0.188239,,32,True,120,4
site2,816305,rf_density,76,40,0.174414,,30,True,120,4
site2,816305,rf_density,78,40,0.158463,,29,True,120,4
site2,816305,rf_density,80,40,0.141128,,25,True,120,4
site2,816305,rf_density,82,40,0.123176,,22,True,120,4
site2,816305,rf_density,84,40,0.105336,,21,True,120,4
site2,816305,rf_density,86,40,0.0882449,,14,True,120,4
site2,816305,rf_density,88,40,,,9,False,120,4
site2,816305,rf_density,90,40,,,4,False,120,4
site2,816305,rf_density,10,42,,,4,False,120,4
site2,816305,rf_density,12,42,,,5,False,120,4
site2,816305,rf_density,14,42,,,6,False,120,4
site2,816305,rf_density,16,42,,,7,False,120,4
site2,816305,rf_density,18,42,,,7,False,120,4
site2,816305,rf_density,20,42,0.0874847,,10,True,120,4
site2,816305,rf_density,22,42,0.0966928,,12,True,120,4
site2,816305,rf_density,24,42,0.105628,,17,True,120,4
site2,816305,rf_density,26,42,0.114061,,17,True,120,4
site2,816305,rf_density,28,42,0.121766,,18,True,120,4
site2,816305,rf_density,30,42,0.128539,,18,True,120,4
site2,816305,rf_density,32,42,0.134227,,17,True,120,4
site2,816305,rf_density,34,42,0.138757,,17,True,120,4
site2,816305,rf_density,36,42,0.142153,,17,True,120,4
site2,816305,rf_density,38,42,0.144561,,19,True,120,4
site2,816305,rf_density,40,42,0.146243,,20,True,120,4
site2,816305,rf_density,42,42,0.147565,,19,True,120,4
site2,816305,rf_density,44,42,0.148956,,19,True,120,4
site2,816305,rf_density,46,42,0.150862,,21,True,120,4
site2,816305,rf_density,48,42,0.15367,,23,True,120,4
site2,816305,rf_density,50,42,0.157653,,26,True,120,4
site2,816305,rf_density,52,42,0.162904,,25,True,120,4
site2,816305,rf_density,54,42,0.169302,,28,True,120,4
site2,816305,rf_density,56,42,0.176504,,31,True,120,4
site2,816305,rf_density,58,42,0.183967,,26,True,120,4
site2,816305,rf_density,60,42,0.191001,,27,True,120,4
site2,816305,rf_density,62,42,0.196845,,26,True,120,4
site2,816305,rf_density,64,42,0.200754,,27,True,120,4
site2,816305,rf_density,66,42,0.202091,,28,True,120,4
site2,816305,rf_density,68,42,0.200397,,29,True,120,4
site2,816305,rf_density,70,42,0.195446,,32,True,120,4
site2,816305,rf_density,72,42,0.187264,,33,True,120,4
site2,816305,rf_density,74,42,0.176119,,30,True,120,4
site2,816305,rf_density,76,42,0.162488,,29,True,120,4
site2,816305,rf_density,78,42,0.146997,,26,True,120,4
site2,816305,rf_density,80,42,0.130358,,24,True,120,4
site2,816305,rf_density,82,42,0.113292,,21,True,120,4
site2,816305,rf_density,84,42,0.0964754,,18,True,120,4
site2,816305,rf_density,86,42,0.0804857,,12,True,120,4
site2,816305,rf_density,88,42,,,5,False,120,4
site2,816305,rf_density,90,42,,,3,False,120,4
site2,816305,rf_density,10,44,,,4,False,120,4
site2,816305,rf_density,12,44,,,4,False,120,4
site2,816305,rf_density,14,44,,,6,False,120,4
site2,816305,rf_density,16,44,,,7,False,120,4
site2,816305,rf_density,18,44,,,7,False,120,4
site2,816305,rf_density,20,44,,,9,False,120,4
site2,816305,rf_density,22,44,0.0887809,,11,True,120,4
site2,816305,rf_density,24,44,0.0976192,,14,True,120,4
site2,816305,rf_density,26,44,0.106134,,15,True,120,4
site2,816305,rf_density,28,44,0.114087,,18,True,120,4
site2,816305,rf_density,30,44,0.121252,,17,True,120,4
site2,816305,rf_density,32,44,0.127437,,17,True,120,4
site2,816305,rf_density,34,44,0.132523,,16,True,120,4
site2,816305,rf_density,36,44,0.136485,,16,True,120,4
site2,816305,rf_density,38,44,0.139416,,17,True,120,4
site2,816305,rf_density,40,44,0.141531,,18,True,120,4
site2,816305,rf_density,42,44,0.143151,,17,True,120,4
site2,816305,rf_density,44,44,0.144674,,19,True,120,4
site2,816305,rf_density,46,44,0.146518,,21,True,120,4
site2,816305,rf_density,48,44,0.149058,,21,True,120,4
site2,816305,rf_density,50,44,0.152564,,25,True,120,4
site2,816305,rf_density,52,44,0.157138,,25,True,120,4
site2,816305,rf_density,54,44,0.162681,,28,True,120,4
site2,816305,rf_density,56,44,0.168883,,25,True,120,4
site2,816305,rf_density,58,44,0.175247,,27,True,120,4
site2,816305,rf_density,60,44,0.181137,,26,True,120,4
site2,816305,rf_density,62,44,0.185854,,26,True,120,4
site2,816305,rf_density,64,44,0.188721,,25,True,120,4
site2,816305,rf_density,66,44,0.189166,,26,True,120,4
site2,816305,rf_density,68,44,0.18679,,27,True,120,4
site2,816305,rf_density,70,44,0.181412,,28,True,120,4
site2,816305,rf_density,72,44,0.173092,,27,True,120,4
site2,816305,rf_density,74,44,0.162111,,27,True,120,4
site2,816305,rf_density,76,44,0.148939,,27,True,120,4
site2,816305,rf_density,78,44,0.134175,,26,True,120,4
site2,816305,rf_density,80,44,0.118488,,24,True,120,4
site2,816305,rf_density,82,44,0.102545,,16,True,120,4
site2,816305,rf_density,84,44,0.0869594,,12,True,120,4
site2,816305,rf_density,86,44,,,7,False,120,4
site2,816305,rf_density,88,44,,,3,False,120,4
site2,816305,rf_density,90,44,,,2,False,120,4
site2,816305,rf_density,10,46,,,4,False,120,4
site2,816305,rf_density,12,46,,,4,False,120,4
site2,816305,rf_density,14,46,,,5,False,120,4
site2,816305,rf_density,16,46,,,7,False,120,4
site2,816305,rf_density,18,46,,,7,False,120,4
site2,816305,rf_density,20,46,,,9,False,120,4
site2,816305,rf_density,22,46,0.0808998,,11,True,120,4
site2,816305,rf_density,24,46,0.0894953,,14,True,120,4
site2,816305,rf_density,26,46,0.097913,,14,True,120,4
site2,816305,rf_density,28,46,0.10591,,17,True,120,4
site2,816305,rf_density,30,46,0.113243,,17,True,120,4
site2,816305,rf_density,32,46,0.119695,,15,True,120,4
site2,816305,rf_density,34,46,0.125111,,15,True,120,4
site2,816305,rf_density,36,46,0.129425,,15,True,120,4
site2,816305,rf_density,38,46,0.132686,,16,True,120,4
site2,816305,rf_density,40,46,0.135064,,15,True,120,4
site2,816305,rf_density,42,46,0.136839,,15,True,120,4
site2,816305,rf_density,44,46,0.138373,,16,True,120,4
site2,816305,rf_density,46,46,0.140055,,20,True,120,4
site2,816305,rf_density,48,46,0.142242,,20,True,120,4
site2,816305,rf_density,50,46,0.145197,,23,True,120,4
site2,816305,rf_density,52,46,0.14903,,23,True,120,4
site2,816305,rf_density,54,46,0.153664,,25,True,120,4
site2,816305,rf_density,56,46,0.158829,,25,True,120,4
site2,816305,rf_density,58,46,0.164075,,23,True,120,4
site2,816305,rf_density,60,46,0.168831,,23,True,120,4
site2,816305,rf_density,62,46,0.172466,,25,True,120,4
site2,816305,rf_density,64,46,0.174376,,24,True,120,4
site2,816305,rf_density,66,46,0.174054,,25,True,120,4
site2,816305,rf_density,68,46,0.17116,,24,True,120,4
site2,816305,rf_density,70,46,0.165556,,24,True,120,4
site2,816305,rf_density,72,46,0.157323,,25,True,120,4
site2,816305,rf_density,74,46,0.146747,,25,True,120,4
site2,816305,rf_density,76,46,0.134276,,23,True,120,4
site2,816305,rf_density,78,46,0.120474,,21,True,120,4
site2,816305,rf_density,80,46,0.105954,,15,True,120,4
site2,816305,rf_density,82,46,0.0913231,,12,True,120,4
site2,816305,rf_density,84,46,0.0771277,,10,True,120,4
site2,816305,rf_density,86,46,,,5,False,120,4
site2,816305,rf_density,88,46,,,4,False,120,4
site2,816305,rf_density,90,46,,,2,False,120,4
site2,816305,rf_density,10,48,,,3,False,120,4
site2,816305,rf_density,12,48,,,4,False,120,4
site2,816305,rf_density,14,48,,,5,False,120,4
site2,816305,rf_density,16,48,,,5,False,120,4
site2,816305,rf_density,18,48,,,7,False,120,4
site2,816305,rf_density,20,48,,,9,False,120,4
site2,816305,rf_density,22,48,0.072952,,11,True,120,4
site2,816305,rf_density,24,48,0.0811536,,14,True,120,4
site2,816305,rf_density,26,48,0.0892916,,15,True,120,4
site2,816305,rf_density,28,48,0.0971254,,16,True,120,4
site2,816305,rf_density,30,48,0.104404,,15,True,120,4
site2,816305,rf_density,32,48,0.110896,,15,True,120,4
site2,816305,rf_density,34,48,0.116422,,15,True,120,4
site2,816305,rf_density,36,48,0.120885,,14,True,120,4
site2,816305,rf_density,38,48,0.124298,,15,True,120,4
site2,816305,rf_density,40,48,0.126791,,14,True,120,4
site2,816305,rf_density,42,48,0.128605,,15,True,120,4
site2,816305,rf_density,44,48,0.130062,,15,True,120,4
site2,816305,rf_density,46,48,0.131521,,18,True,120,4
site2,816305,rf_density,48,48,0.133316,,20,True,120,4
site2,816305,rf_density,50,48,0.135699,,22,True,120,4
site2,816305,rf_density,52,48,0.138785,,21,True,120,4
site2,816305,rf_density,54,48,0.14252,,24,True,120,4
site2,816305,rf_density,56,48,0.14667,,24,True,120,4
site2,816305,rf_density,58,48,0.150844,,21,True,120,4
site2,816305,rf_density,60,48,0.154533,,20,True,120,4
site2,816305,rf_density,62,48,0.157183,,21,True,120,4
site2,816305,rf_density,64,48,0.15826,,21,True,120,4
site2,816305,rf_density,66,48,0.157327,,23,True,120,4
site2,816305,rf_density,68,48,0.154096,,23,True,120,4
site2,816305,rf_density,70,48,0.148467,,23,True,120,4
site2,816305,rf_density,72,48,0.140536,,22,True,120,4
site2,816305,rf_density,74,48,0.13058,,22,True,120,4
site2,816305,rf_density,76,48,0.119018,,16,True,120,4
site2,816305,rf_density,78,48,0.106367,,16,True,120,4
site2,816305,rf_density,80,48,0.0931803,,15,True,120,4
site2,816305,rf_density,82,48,0.0799966,,12,True,120,4
site2,816305,rf_density,84,48,,,7,False,120,4
site2,816305,rf_density,86,48,,,5,False,120,4
site2,816305,rf_density,88,48,,,3,False,120,4
site2,816305,rf_density,90,48,,,2,False,120,4
site2,816305,rf_density,10,50,,,3,False,120,4
site2,816305,rf_density,12,50,,,4,False,120,4
site2,816305,rf_density,14,50,,,4,False,120,4
site2,816305,rf_density,16,50,,,5,False,120,4
site2,816305,rf_density,18,50,,,6,False,120,4
site2,816305,rf_density,20,50,,,8,False,120,4
site2,816305,rf_density,22,50,0.0649248,,10,True,120,4
site2,816305,rf_density,24,50,0.0725902,,12,True,120,4
site2,816305,rf_density,26,50,0.0802774,,14,True,120,4
site2,816305,rf_density,28,50,0.0877541,,16,True,120,4
site2,816305,rf_density,30,50,0.0947719,,14,True,120,4
site2,816305,rf_density,32,50,0.101094,,14,True,120,4
site2,816305,rf_density,34,50,0.106528,,14,True,120,4
site2,816305,rf_density,36,50,0.110957,,14,True,120,4
site2,816305,rf_density,38,50,0.114366,,15,True,120,4
site2,816305,rf_density,40,50,0.11685,,14,True,120,4
site2,816305,rf_density,42,50,0.118613,,14,True,120,4
site2,816305,rf_density,44,50,0.119938,,15,True,120,4
site2,816305,rf_density,46,50,0.121148,,18,True,120,4
site2,816305,rf_density,48,50,0.122551,,19,True,120,4
site2,816305,rf_density,50,50,0.124384,,19,True,120,4
site2,816305,rf_density,52,50,0.126764,,21,True,120,4
site2,816305,rf_density,54,50,0.129657,,22,True,120,4
site2,816305,rf_density,56,50,0.132868,,19,True,120,4
site2,816305,rf_density,58,50,0.136061,,20,True,120,4
site2,816305,rf_density,60,50,0.138796,,19,True,120,4
site2,816305,rf_density,62,50,0.140591,,20,True,120,4
site2,816305,rf_density,64,50,0.140987,,20,True,120,4
site2,816305,rf_density,66,50,0.139611,,20,True,120,4
site2,816305,rf_density,68,50,0.136226,,19,True,120,4
site2,816305,rf_density,70,50,0.130761,,19,True,120,4
site2,816305,rf_density,72,50,0.123319,,19,True,120,4
site2,816305,rf_density,74,50,0.114159,,16,True,120,4
site2,816305,rf_density,76,50,0.103667,,15,True,120,4
site2,816305,rf_density,78,50,0.092303,,15,True,120,4
site2,816305,rf_density,80,50,0.0805571,,13,True,120,4
site2,816305,rf_density,82,50,,,8,False,120,4
site2,816305,rf_density,84,50,,,6,False,120,4
site2,816305,rf_density,86,50,,,2,False,120,4
site2,816305,rf_density,88,50,,,1,False,120,4
site2,816305,rf_density,90,50,,,1,False,120,4
site2,816305,sf,10,-30,,,0,False,87,4
site2,816305,sf,12,-30,,,0,False,87,4
site2,816305,sf,14,-30,,,0,False,87,4
site2,816305,sf,16,-30,,,0,False,87,4
site2,816305,sf,18,-30,,,0,False,87,4
site2,816305,sf,20,-30,,,0,False,87,4
site2,816305,sf,22,-30,,,0,False,87,4
site2,816305,sf,24,-30,,,0,False,87,4
site2,816305,sf,26,-30,,,1,False,87,4
site2,816305,sf,28,-30,,,1,False,87,4
site2,816305,sf,30,-30,,,1,False,87,4
site2,816305,sf,32,-30,,,1,False,87,4
site2,816305,sf,34,-30,,,1,False,87,4
site2,816305,sf,36,-30,,,1,False,87,4
site2,816305,sf,38,-30,,,1,False,87,4
site2,816305,sf,40,-30,,,1,False,87,4
site2,816305,sf,42,-30,,,1,False,87,4
site2,816305,sf,44,-30,,,1,False,87,4
site2,816305,sf,46,-30,,,1,False,87,4
site2,816305,sf,48,-30,,,1,False,87,4
site2,816305,sf,50,-30,,,1,False,87,4
site2,816305,sf,52,-30,,,1,False,87,4
site2,816305,sf,54,-30,,,0,False,87,4
site2,816305,sf,56,-30,,,0,False,87,4
site2,816305,sf,58,-30,,,0,False,87,4
site2,816305,sf,60,-30,,,0,False,87,4
site2,816305,sf,62,-30,,,0,False,87,4
site2,816305,sf,64,-30,,,0,False,87,4
site2,816305,sf,66,-30,,,0,False,87,4
site2,816305,sf,68,-30,,,0,False,87,4
site2,816305,sf,70,-30,,,0,False,87,4
site2,816305,sf,72,-30,,,0,False,87,4
site2,816305,sf,74,-30,,,0,False,87,4
site2,816305,sf,76,-30,,,0,False,87,4
site2,816305,sf,78,-30,,,0,False,87,4
site2,816305,sf,80,-30,,,0,False,87,4
site2,816305,sf,82,-30,,,0,False,87,4
site2,816305,sf,84,-30,,,0,False,87,4
site2,816305,sf,86,-30,,,0,False,87,4
site2,816305,sf,88,-30,,,0,False,87,4
site2,816305,sf,90,-30,,,0,False,87,4
site2,816305,sf,10,-28,,,0,False,87,4
site2,816305,sf,12,-28,,,0,False,87,4
site2,816305,sf,14,-28,,,0,False,87,4
site2,816305,sf,16,-28,,,0,False,87,4
site2,816305,sf,18,-28,,,0,False,87,4
site2,816305,sf,20,-28,,,0,False,87,4
site2,816305,sf,22,-28,,,0,False,87,4
site2,816305,sf,24,-28,,,0,False,87,4
site2,816305,sf,26,-28,,,1,False,87,4
site2,816305,sf,28,-28,,,1,False,87,4
site2,816305,sf,30,-28,,,2,False,87,4
site2,816305,sf,32,-28,,,2,False,87,4
site2,816305,sf,34,-28,,,2,False,87,4
site2,816305,sf,36,-28,,,2,False,87,4
site2,816305,sf,38,-28,,,2,False,87,4
site2,816305,sf,40,-28,,,2,False,87,4
site2,816305,sf,42,-28,,,2,False,87,4
site2,816305,sf,44,-28,,,2,False,87,4
site2,816305,sf,46,-28,,,2,False,87,4
site2,816305,sf,48,-28,,,2,False,87,4
site2,816305,sf,50,-28,,,2,False,87,4
site2,816305,sf,52,-28,,,2,False,87,4
site2,816305,sf,54,-28,,,1,False,87,4
site2,816305,sf,56,-28,,,0,False,87,4
site2,816305,sf,58,-28,,,0,False,87,4
site2,816305,sf,60,-28,,,0,False,87,4
site2,816305,sf,62,-28,,,0,False,87,4
site2,816305,sf,64,-28,,,0,False,87,4
site2,816305,sf,66,-28,,,0,False,87,4
site2,816305,sf,68,-28,,,0,False,87,4
site2,816305,sf,70,-28,,,0,False,87,4
site2,816305,sf,72,-28,,,0,False,87,4
site2,816305,sf,74,-28,,,0,False,87,4
site2,816305,sf,76,-28,,,0,False,87,4
site2,816305,sf,78,-28,,,0,False,87,4
site2,816305,sf,80,-28,,,0,False,87,4
site2,816305,sf,82,-28,,,0,False,87,4
site2,816305,sf,84,-28,,,0,False,87,4
site2,816305,sf,86,-28,,,0,False,87,4
site2,816305,sf,88,-28,,,0,False,87,4
site2,816305,sf,90,-28,,,0,False,87,4
site2,816305,sf,10,-26,,,0,False,87,4
site2,816305,sf,12,-26,,,0,False,87,4
site2,816305,sf,14,-26,,,0,False,87,4
site2,816305,sf,16,-26,,,0,False,87,4
site2,816305,sf,18,-26,,,0,False,87,4
site2,816305,sf,20,-26,,,0,False,87,4
site2,816305,sf,22,-26,,,0,False,87,4
site2,816305,sf,24,-26,,,1,False,87,4
site2,816305,sf,26,-26,,,3,False,87,4
site2,816305,sf,28,-26,,,3,False,87,4
site2,816305,sf,30,-26,,,3,False,87,4
site2,816305,sf,32,-26,,,4,False,87,4
site2,816305,sf,34,-26,,,4,False,87,4
site2,816305,sf,36,-26,,,5,False,87,4
site2,816305,sf,38,-26,,,5,False,87,4
site2,816305,sf,40,-26,,,4,False,87,4
site2,816305,sf,42,-26,,,4,False,87,4
site2,816305,sf,44,-26,,,3,False,87,4
site2,816305,sf,46,-26,,,2,False,87,4
site2,816305,sf,48,-26,,,2,False,87,4
site2,816305,sf,50,-26,,,2,False,87,4
site2,816305,sf,52,-26,,,2,False,87,4
site2,816305,sf,54,-26,,,2,False,87,4
site2,816305,sf,56,-26,,,1,False,87,4
site2,816305,sf,58,-26,,,0,False,87,4
site2,816305,sf,60,-26,,,0,False,87,4
site2,816305,sf,62,-26,,,0,False,87,4
site2,816305,sf,64,-26,,,0,False,87,4
site2,816305,sf,66,-26,,,0,False,87,4
site2,816305,sf,68,-26,,,0,False,87,4
site2,816305,sf,70,-26,,,0,False,87,4
site2,816305,sf,72,-26,,,0,False,87,4
site2,816305,sf,74,-26,,,0,False,87,4
site2,816305,sf,76,-26,,,0,False,87,4
site2,816305,sf,78,-26,,,0,False,87,4
site2,816305,sf,80,-26,,,0,False,87,4
site2,816305,sf,82,-26,,,0,False,87,4
site2,816305,sf,84,-26,,,0,False,87,4
site2,816305,sf,86,-26,,,0,False,87,4
site2,816305,sf,88,-26,,,0,False,87,4
site2,816305,sf,90,-26,,,0,False,87,4
site2,816305,sf,10,-24,,,0,False,87,4
site2,816305,sf,12,-24,,,0,False,87,4
site2,816305,sf,14,-24,,,0,False,87,4
site2,816305,sf,16,-24,,,0,False,87,4
site2,816305,sf,18,-24,,,0,False,87,4
site2,816305,sf,20,-24,,,0,False,87,4
site2,816305,sf,22,-24,,,2,False,87,4
site2,816305,sf,24,-24,,,3,False,87,4
site2,816305,sf,26,-24,,,3,False,87,4
site2,816305,sf,28,-24,,,4,False,87,4
site2,816305,sf,30,-24,,,4,False,87,4
site2,816305,sf,32,-24,,,5,False,87,4
site2,816305,sf,34,-24,,,6,False,87,4
site2,816305,sf,36,-24,,,7,False,87,4
site2,816305,sf,38,-24,,,8,False,87,4
site2,816305,sf,40,-24,,,8,False,87,4
site2,816305,sf,42,-24,,,8,False,87,4
site2,816305,sf,44,-24,,,6,False,87,4
site2,816305,sf,46,-24,,,6,False,87,4
site2,816305,sf,48,-24,,,5,False,87,4
site2,816305,sf,50,-24,,,4,False,87,4
site2,816305,sf,52,-24,,,3,False,87,4
site2,816305,sf,54,-24,,,2,False,87,4
site2,816305,sf,56,-24,,,2,False,87,4
site2,816305,sf,58,-24,,,1,False,87,4
site2,816305,sf,60,-24,,,0,False,87,4
site2,816305,sf,62,-24,,,0,False,87,4
site2,816305,sf,64,-24,,,0,False,87,4
site2,816305,sf,66,-24,,,0,False,87,4
site2,816305,sf,68,-24,,,0,False,87,4
site2,816305,sf,70,-24,,,0,False,87,4
site2,816305,sf,72,-24,,,0,False,87,4
site2,816305,sf,74,-24,,,0,False,87,4
site2,816305,sf,76,-24,,,0,False,87,4
site2,816305,sf,78,-24,,,0,False,87,4
site2,816305,sf,80,-24,,,0,False,87,4
site2,816305,sf,82,-24,,,0,False,87,4
site2,816305,sf,84,-24,,,0,False,87,4
site2,816305,sf,86,-24,,,0,False,87,4
site2,816305,sf,88,-24,,,0,False,87,4
site2,816305,sf,90,-24,,,0,False,87,4
site2,816305,sf,10,-22,,,0,False,87,4
site2,816305,sf,12,-22,,,0,False,87,4
site2,816305,sf,14,-22,,,0,False,87,4
site2,816305,sf,16,-22,,,0,False,87,4
site2,816305,sf,18,-22,,,0,False,87,4
site2,816305,sf,20,-22,,,1,False,87,4
site2,816305,sf,22,-22,,,3,False,87,4
site2,816305,sf,24,-22,,,3,False,87,4
site2,816305,sf,26,-22,,,4,False,87,4
site2,816305,sf,28,-22,,,5,False,87,4
site2,816305,sf,30,-22,,,5,False,87,4
site2,816305,sf,32,-22,,,8,False,87,4
site2,816305,sf,34,-22,0.100695,-3.31193,10,True,87,4
site2,816305,sf,36,-22,0.101762,-3.29674,10,True,87,4
site2,816305,sf,38,-22,0.102694,-3.28358,10,True,87,4
site2,816305,sf,40,-22,0.103475,-3.27264,10,True,87,4
site2,816305,sf,42,-22,0.104093,-3.26405,10,True,87,4
site2,816305,sf,44,-22,,,9,False,87,4
site2,816305,sf,46,-22,,,8,False,87,4
site2,816305,sf,48,-22,,,7,False,87,4
site2,816305,sf,50,-22,,,6,False,87,4
site2,816305,sf,52,-22,,,4,False,87,4
site2,816305,sf,54,-22,,,3,False,87,4
site2,816305,sf,56,-22,,,3,False,87,4
site2,816305,sf,58,-22,,,1,False,87,4
site2,816305,sf,60,-22,,,1,False,87,4
site2,816305,sf,62,-22,,,0,False,87,4
site2,816305,sf,64,-22,,,0,False,87,4
site2,816305,sf,66,-22,,,0,False,87,4
site2,816305,sf,68,-22,,,0,False,87,4
site2,816305,sf,70,-22,,,0,False,87,4
site2,816305,sf,72,-22,,,0,False,87,4
site2,816305,sf,74,-22,,,0,False,87,4
site2,816305,sf,76,-22,,,0,False,87,4
site2,816305,sf,78,-22,,,0,False,87,4
site2,816305,sf,80,-22,,,0,False,87,4
site2,816305,sf,82,-22,,,0,False,87,4
site2,816305,sf,84,-22,,,0,False,87,4
site2,816305,sf,86,-22,,,0,False,87,4
site2,816305,sf,88,-22,,,0,False,87,4
site2,816305,sf,90,-22,,,0,False,87,4
site2,816305,sf,10,-20,,,0,False,87,4
site2,816305,sf,12,-20,,,0,False,87,4
site2,816305,sf,14,-20,,,0,False,87,4
site2,816305,sf,16,-20,,,0,False,87,4
site2,816305,sf,18,-20,,,1,False,87,4
site2,816305,sf,20,-20,,,2,False,87,4
site2,816305,sf,22,-20,,,4,False,87,4
site2,816305,sf,24,-20,,,5,False,87,4
site2,816305,sf,26,-20,,,7,False,87,4
site2,816305,sf,28,-20,,,8,False,87,4
site2,816305,sf,30,-20,,,8,False,87,4
site2,816305,sf,32,-20,0.100169,-3.31949,11,True,87,4
site2,816305,sf,34,-20,0.101514,-3.30025,13,True,87,4
site2,816305,sf,36,-20,0.102727,-3.28311,12,True,87,4
site2,816305,sf,38,-20,0.103781,-3.26838,12,True,87,4
site2,816305,sf,40,-20,0.104653,-3.25631,12,True,87,4
site2,816305,sf,42,-20,0.105326,-3.24707,11,True,87,4
site2,816305,sf,44,-20,0.105783,-3.24082,11,True,87,4
site2,816305,sf,46,-20,0.106013,-3.23769,11,True,87,4
site2,816305,sf,48,-20,,,9,False,87,4
site2,816305,sf,50,-20,,,6,False,87,4
site2,816305,sf,52,-20,,,6,False,87,4
site2,816305,sf,54,-20,,,5,False,87,4
site2,816305,sf,56,-20,,,4,False,87,4
site2,816305,sf,58,-20,,,2,False,87,4
site2,816305,sf,60,-20,,,1,False,87,4
site2,816305,sf,62,-20,,,0,False,87,4
site2,816305,sf,64,-20,,,0,False,87,4
site2,816305,sf,66,-20,,,0,False,87,4
site2,816305,sf,68,-20,,,1,False,87,4
site2,816305,sf,70,-20,,,1,False,87,4
site2,816305,sf,72,-20,,,1,False,87,4
site2,816305,sf,74,-20,,,1,False,87,4
site2,816305,sf,76,-20,,,1,False,87,4
site2,816305,sf,78,-20,,,1,False,87,4
site2,816305,sf,80,-20,,,1,False,87,4
site2,816305,sf,82,-20,,,1,False,87,4
site2,816305,sf,84,-20,,,0,False,87,4
site2,816305,sf,86,-20,,,0,False,87,4
site2,816305,sf,88,-20,,,0,False,87,4
site2,816305,sf,90,-20,,,0,False,87,4
site2,816305,sf,10,-18,,,0,False,87,4
site2,816305,sf,12,-18,,,0,False,87,4
site2,816305,sf,14,-18,,,0,False,87,4
site2,816305,sf,16,-18,,,1,False,87,4
site2,816305,sf,18,-18,,,5,False,87,4
site2,816305,sf,20,-18,,,4,False,87,4
site2,816305,sf,22,-18,,,7,False,87,4
site2,816305,sf,24,-18,0.0938843,-3.41297,10,True,87,4
site2,816305,sf,26,-18,0.0955166,-3.3881,12,True,87,4
site2,816305,sf,28,-18,0.0971913,-3.36303,11,True,87,4
site2,816305,sf,30,-18,0.0988566,-3.33852,14,True,87,4
site2,816305,sf,32,-18,0.100463,-3.31527,15,True,87,4
site2,816305,sf,34,-18,0.101963,-3.29388,14,True,87,4
site2,816305,sf,36,-18,0.103317,-3.27484,14,True,87,4
site2,816305,sf,38,-18,0.10449,-3.25857,14,True,87,4
site2,816305,sf,40,-18,0.105451,-3.24535,13,True,87,4
site2,816305,sf,42,-18,0.106179,-3.23543,13,True,87,4
site2,816305,sf,44,-18,0.106654,-3.22899,12,True,87,4
site2,816305,sf,46,-18,0.106861,-3.22619,11,True,87,4
site2,816305,sf,48,-18,0.106786,-3.22721,11,True,87,4
site2,816305,sf,50,-18,,,9,False,87,4
site2,816305,sf,52,-18,,,7,False,87,4
site2,816305,sf,54,-18,,,5,False,87,4
site2,816305,sf,56,-18,,,5,False,87,4
site2,816305,sf,58,-18,,,2,False,87,4
