unit_id,site,site_number,subject_id,probe,pilot_qc,default_qc,rf_baseline_spikes,rf_amplitude_spikes,rf_center_x_deg,rf_center_y_deg,rf_sigma_major_deg,rf_sigma_minor_deg,rf_theta_deg,rf_deviance,rf_null_deviance,rf_pseudo_r2,rf_lrt_p,rf_fit_success,rf_fit_evaluations,rf_center_on_screen,rf_split_half_r,rf_split_half_spearman_brown,rf_reliability_p,rf_presentations,rf_position_cells,rf_lrt_q,rf_reliability_q,rf_model_supported,supported_rf_center_x_deg,supported_rf_center_y_deg,azimuth_deg,elevation_deg,rf_area_deg2,log2_rf_area,inferred_row,inferred_col
5001288,site5,5,813810,B,True,True,2.970511,2.12605,30.5699,-12.55638,9.200362,5.827459,42.34464,121.291,242.7152,0.5002746,8.182462e-24,True,14,True,0.4397357,0.6108561,2.000517e-05,4860,81,2.478456e-23,5.692413e-05,True,30.5699,-12.55638,78.39869646972656,-14.081900218963623,168.43564924402347,7.396053705521791,205,280
5001296,site5,5,813810,B,True,True,1.111629,1.928259,25.11365,0.07241597,20.05261,5.081237,71.08641,370.1873,760.3643,0.5131448,3.614318e-81,True,23,True,0.6255284,0.7696308,2.142024e-10,4860,81,1.939065e-80,8.288702e-10,True,25.11365,0.07241597,72.94244646972656,-1.4531042489636226,320.10335934001745,8.322394007169786,243,267
5001312,site5,5,813810,B,True,True,0.3521975,3.417511,35.32623,-3.769357,10.89265,5.555207,36.81544,257.9754,1528.353,0.8312068,2.800685e-271,True,16,True,0.8800388,0.9361922,1.4334e-27,4860,81,3.315983e-270,1.377784e-26,True,35.32623,-3.769357,83.15502646972656,-5.294877218963622,190.10067910241176,7.570619875553572,234,283
5001332,site5,5,813810,B,True,True,0.1012388,0.5643777,39.02972,7.648462,6.939922,3.873814,-89.50398,155.8769,256.539,0.392385,1.82563e-19,True,125,True,0.249225,0.3990074,0.01242609,4860,81,5.18358e-19,0.02654213,True,39.02972,7.648462,86.85851646972657,6.122941781036378,84.45847323442955,6.4001702624975,264,282
5001337,site5,5,813810,B,True,True,0.8189491,0.4153112,9.489336,-16.20783,32.54791,7.964712,-83.15471,458.7436,515.6626,0.1103803,1.897247e-10,True,45,True,0.2836598,0.4419548,0.005140956,4860,81,4.367848e-10,0.01161064,True,9.489336,-16.20783,57.318132469726564,-17.733350218963622,814.4099212873302,9.669611326464421,195,253
5001372,site5,5,813810,B,True,True,1.389933,2.242189,37.21507,-4.002314,8.165414,5.0601,86.00099,154.116,349.7096,0.5593029,1.643961e-39,True,33,True,0.5967514,0.7474568,2.059276e-09,4860,81,6.193197e-39,7.553087e-09,True,37.21507,-4.002314,85.04386646972657,-5.527834218963623,129.803732698215,7.020188060536848,233,286
5001390,site5,5,813810,B,True,True,0.1136184,0.5800229,36.64868,6.886937,13.03971,8.533397,60.3427,104.1292,344.1804,0.6974576,5.4738809999999996e-49,True,16,True,0.6913672,0.8175247,4.505014e-13,4860,81,2.262506e-48,2.001026e-12,True,36.64868,6.886937,84.47747646972655,5.361416781036377,349.5745090701376,8.449456177305155,261,279
5001405,site5,5,813810,B,True,True,0.01812669,0.1178389,32.24411,-2.425746,18.22423,6.913003,84.93517,122.1389,185.8557,0.3428293,7.883922e-12,True,21,True,0.3022022,0.4641402,0.003053582,4860,81,1.898698e-11,0.007158787,True,32.24411,-2.425746,80.07290646972656,-3.9512662189636227,395.7909010402125,8.628594635977603,237,278
5001409,site5,5,813810,B,True,True,0.09596966,0.8416162,39.62694,5.15314,16.73991,8.998174,63.92594,139.3775,640.1292,0.7822666,5.7912220000000004e-105,True,13,True,0.820978,0.9016891,3.203843e-21,4860,81,3.606011e-104,2.180973e-20,True,39.62694,5.15314,87.45573646972656,3.627619781036377,473.2137751994536,8.886348260753103,257,284
5001420,site5,5,813810,B,True,True,0.01160583,0.8773277,34.9179,-6.957385,7.795922,5.945442,57.0686,96.84608,635.8245,0.8476843,3.3542110000000004e-113,True,18,True,0.9357244,0.9667951,8.451756999999999e-38,4860,81,2.187747e-112,1.4103869999999999e-36,True,34.9179,-6.957385,82.74669646972657,-8.482905218963623,145.6134543705677,7.185999853394589,222,285
5001692,site5,5,813810,C,True,True,2.551344,0.909924,-22.6804,-20.67362,10.72948,4.408152,63.50666,140.7931,165.5256,0.1494181,0.0003826613,True,42,True,0.2407697,0.3880974,0.01518589,4860,81,0.00060608,0.03196819,True,-22.6804,-20.67362,25.148396469726563,-22.19914021896362,148.58846920529143,7.215178353660658,176,213
5001773,site5,5,813810,C,True,True,2.956156,2.356158,2.286424,-1.734943,8.544057,6.602186,-82.7106,171.778,326.6763,0.4741647,7.119668e-31,True,13,True,0.4245917,0.596089,3.898296e-05,4860,81,2.3816449999999998e-30,0.0001088623,True,2.286424,-1.734943,50.11522046972656,-3.2604632189636225,177.21552473563904,7.4693611846272425,235,239
5001890,site5,5,813810,C,True,True,0.7198255,1.515887,19.74201,-4.953094,10.21724,8.6346,-90.0,201.8769,516.7956,0.609368,5.189241e-65,True,11,True,0.6922117,0.8181148,4.118612e-13,4860,81,2.4771279999999998e-64,1.836183e-12,True,19.74201,-4.953094,67.57080646972656,-6.478614218963623,277.15689751797765,8.114559101751608,230,262
5001906,site5,5,813810,C,True,True,1.153623,0.6935428,-15.879,22.48821,45.21353,18.19531,-6.686213,217.7306,385.7042,0.4354984,1.209873e-33,True,19,True,0.4493829,0.6201024,1.286131e-05,4860,81,4.2327950000000005e-33,3.71463e-05,True,-15.879,22.48821,31.949796469726564,20.962689781036374,2584.5072058782725,11.33567350933742,290,195
5001920,site5,5,813810,C,True,True,0.9564805,1.757248,-28.27275,27.02054,29.97007,11.75128,11.7484,233.5263,1012.121,0.7692703,6.488405e-165,True,65,True,0.7860898,0.8802355,1.763274e-18,4860,81,5.349874e-164,1.0359780000000001e-17,True,-28.27275,27.02054,19.556046469726564,25.495019781036376,1106.4270997421959,10.111692682655823,294,172
5001927,site5,5,813810,C,True,True,0.498026,0.9242745,-16.26109,25.59787,19.82502,10.86585,-6.565773,152.1409,484.3302,0.6858737,1.025432e-68,True,8,True,0.5205218,0.6846621,3.161908e-07,4860,81,5.086949e-68,1.02538e-06,True,-16.26109,25.59787,31.567706469726563,24.07234978103638,676.7483603780372,9.402475676866105,296,192
5001962,site5,5,813810,C,True,True,0.5649995,3.120014,-6.466751,29.66991,13.66691,10.19008,-29.28946,145.0217,1816.992,0.9201858,0.0,True,11,True,0.937256,0.9676119,3.358324e-38,4860,81,0.0,5.74381e-37,True,-6.466751,29.66991,41.36204546972656,28.14438978103638,437.5198895719749,8.773204792855962,309,201
5001963,site5,5,813810,C,True,True,0.3338165,0.4233849,4.999639,-2.596285,42.41796,31.01777,51.19427,176.4683,239.8293,0.2641918,9.317631e-12,True,42,True,0.267195,0.4217109,0.007945798,4860,81,2.239493e-11,0.01747712,True,4.999639,-2.596285,52.828435469726564,-4.1218052189636225,4133.426526342681,12.013122527079982,233,243
5001975,site5,5,813810,C,True,True,2.356166,1.281132,5.181932,13.73374,21.51975,6.534247,22.52789,355.9211,483.4974,0.2638614,4.161295e-25,True,25,True,0.5955929,0.7465475,2.245254e-09,4860,81,1.288045e-24,8.199614e-09,True,5.181932,13.73374,53.01072846972656,12.208219781036377,441.7561878585804,8.787106533109316,274,231
5001979,site5,5,813810,C,True,True,1.568212,3.313263,-31.63971,34.45046,18.59589,10.48428,79.80141,418.3914,1514.571,0.7237558,1.399303e-233,True,17,True,0.8290769,0.9065522,6.074609e-22,4860,81,1.4718709999999998e-232,4.312344e-21,True,-31.63971,34.45046,16.18908646972656,32.92493978103638,612.4990962317406,9.2585639051341,311,159
5001985,site5,5,813810,C,True,True,0.2372224,0.5074807,-20.84167,26.35879,16.34661,8.099341,-11.57673,247.1392,391.8038,0.3692271,1.037827e-28,True,18,True,0.3365455,0.503605,0.001063244,4860,81,3.3822620000000003e-28,0.002627223,True,-20.84167,26.35879,26.98712646972656,24.83326978103638,415.9367155425537,8.700220229876196,296,185
5001992,site5,5,813810,C,True,True,0.02772749,2.439911,8.889465,38.8828,8.916497,6.232111,-16.56664,136.2267,1828.755,0.9255085,0.0,True,24,True,0.9713077,0.985445,2.4411339999999998e-51,4860,81,0.0,9.776741e-50,True,8.889465,38.8828,56.71826146972656,37.35727978103638,174.5739024991575,7.447694092675884,347,216
5002025,site5,5,813810,C,True,True,2.088299,4.695865,5.283391,39.66895,15.94445,10.2383,-86.66749,166.4309,1422.864,0.8830311,2.9208790000000005e-268,True,14,True,0.8557946,0.9222945,1.267993e-24,4860,81,3.391465e-267,1.0311290000000001e-23,True,5.283391,39.66895,53.112187469726564,38.14342978103638,512.8463472879495,9.002382837809789,345,209
5002028,site5,5,813810,C,True,True,1.650778,3.772332,-9.675011,34.1713,18.93484,12.19691,-4.941526,226.1741,1837.982,0.8769443,0.0,True,12,True,0.9264505,0.9618212,1.448297e-35,4860,81,0.0,2.148307e-34,True,-9.675011,34.1713,38.153785469726564,32.64577978103638,725.5399513763532,9.502911247299856,317,194
5002033,site5,5,813810,C,True,True,0.05416031,4.212178,4.152388,35.69312,6.193763,5.344861,-8.675871,188.8548,2162.946,0.9126863,0.0,True,16,True,0.9640451,0.9816934,1.57817e-47,4860,81,0.0,4.624808e-46,True,4.152388,35.69312,51.981184469726564,34.16759978103638,104.0018037103266,6.7004647391158825,326,211
5002039,site5,5,813810,C,True,True,0.03037723,0.3408493,-33.93764,23.55195,13.08741,3.457605,-16.91893,124.4102,216.6811,0.4258374,1.0220820000000001e-17,True,27,True,0.479001,0.6477359,3.038959e-06,4860,81,2.828526e-17,9.156888e-06,True,-33.93764,23.55195,13.89115646972656,22.026429781036377,142.1605052722812,7.151376903944717,285,165
5002054,site5,5,813810,C,True,True,0.1625615,0.6465902,-13.48663,30.36592,24.98463,8.678627,-5.601349,160.5237,539.3011,0.7023486,1.0181169999999999e-78,True,10,True,0.7621674,0.8650341,7.022075000000001e-17,4860,81,5.354582e-78,3.861338e-16,True,-13.48663,30.36592,34.342166469726564,28.840399781036375,681.1987120557482,9.411931897086333,308,191
5002074,site5,5,813810,C,True,True,0.3578415,0.264958,2.907295,17.83852,13.21796,8.072065,-75.63977,230.9512,258.2291,0.1056346,0.0001284353,True,28,True,0.2735007,0.4295258,0.006745299,4860,81,0.0002135839,0.01498055,True,2.907295,17.83852,50.73609146972656,16.312999781036375,335.19609951980595,8.388861551114575,284,225
5002076,site5,5,813810,C,True,True,0.2263025,0.6483709,-12.41598,33.67585,23.61299,9.389917,4.887808,179.5619,506.5823,0.6455425,1.31765e-67,True,10,True,0.6155277,0.7620144,4.82692e-10,4860,81,6.469811e-67,1.8324e-09,True,-12.41598,33.67585,35.412816469726565,32.150329781036376,696.5665404869253,9.444117364633135,315,190
5002080,site5,5,813810,C,True,True,4.145159,11.46575,6.175192,33.23921,11.40971,9.212338,-42.50421,92.58821,3368.781,0.9725158,0.0,True,10,True,0.9763325,0.9880246,1.3376110000000002e-54,4860,81,0.0,7.223101e-53,True,6.175192,33.23921,54.003988469726565,31.71368978103638,330.21313369227215,8.367253692024361,321,215
5002081,site5,5,813810,C,True,True,2.916384,3.964034,-8.601007,29.36186,12.22669,9.370365,-16.85613,113.5115,848.3851,0.8662029,1.802732e-155,True,8,True,0.91145,0.9536739,1.650746e-32,4860,81,1.441886e-154,2.039457e-31,True,-8.601007,29.36186,39.22778946972656,27.83633978103638,359.9277088607252,8.491563361493249,307,199
5002083,site5,5,813810,C,True,True,2.304339,1.840927,2.553153,33.48011,24.5322,13.01836,-33.08648,204.4349,615.2411,0.6677157,1.3273719999999998e-85,True,12,True,0.6129464,0.7600332,5.925746e-10,4860,81,7.367985e-85,2.240687e-09,True,2.553153,33.48011,50.381949469726564,31.954589781036383,1003.3273393450236,9.97057665213218,320,210
5002084,site5,5,813810,C,True,True,2.799434,2.093895,7.2714,14.24965,25.01928,5.800996,2.486221,611.6962,882.4439,0.3068158,1.500821e-55,True,32,True,0.5058709,0.6718649,7.270739e-07,4860,81,6.624838e-55,2.312586e-06,True,7.2714,14.24965,55.10019646972656,12.724129781036378,455.9605262121161,8.832765121394882,275,234
5002093,site5,5,813810,C,True,True,0.678917,4.05446,0.6907643,22.92488,11.64879,8.59104,3.157783,223.1211,1987.646,0.887746,0.0,True,12,True,0.9195067,0.9580656,4.463676e-34,4860,81,0.0,6.060007000000001e-33,True,0.6907643,22.92488,48.51956076972656,21.39935978103638,314.3955786023467,8.296437118652031,296,217
5002096,site5,5,813810,C,True,True,0.9511666,1.428587,-0.7414644,26.67744,25.47751,11.38933,-26.97874,329.948,842.6382,0.6084346,1.551472e-107,True,21,True,0.7695717,0.869783,2.3540310000000002e-17,4860,81,9.800164e-107,1.324763e-16,True,-0.7414644,26.67744,47.087332069726564,25.151919781036376,911.6014976699659,9.832259484583352,303,212
5002098,site5,5,813810,C,True,True,3.597888,4.014434,-22.03397,36.3975,7.902922,3.301388,5.085803,328.476,431.8489,0.2393727,4.9589839999999997e-20,True,72,True,0.6974984,0.8217956,2.332945e-13,4860,81,1.423154e-19,1.057749e-12,True,-22.03397,36.3975,25.794826469726562,34.87197978103638,81.96607453364298,6.356955001818441,320,173
5002099,site5,5,813810,C,True,True,1.70076,0.9603936,1.954333,26.7088,59.55822,17.66895,-12.64058,218.8635,485.593,0.5492862,1.0863960000000001e-54,True,10,True,0.6039201,0.7530551,1.196705e-09,4860,81,4.751871e-54,4.444638e-09,True,1.954333,26.7088,49.78312946972656,25.183279781036376,3305.996002465939,11.690869264819824,304,216
5002100,site5,5,813810,C,True,True,2.287583,1.617007,0.5207944,33.1632,11.87441,6.04297,-10.26929,189.4169,306.5362,0.3820733,6.559359e-23,True,17,True,0.6192471,0.764858,3.580105e-10,4860,81,1.956007e-22,1.368814e-09,True,0.5207944,33.1632,48.34959086972656,31.637679781036383,225.43033224003605,7.816537836731728,319,208
5002101,site5,5,813810,C,True,True,1.03844,1.37973,6.106488,32.98544,20.09864,14.28118,-0.04986497,166.8201,609.3635,0.7262387,1.975467e-92,True,8,True,0.7327784,0.8457843,3.74125e-15,4860,81,1.1413539999999999e-91,1.876874e-14,True,6.106488,32.98544,53.93528446972656,31.459919781036376,901.7385511848943,9.816565390899708,321,215
5002103,site5,5,813810,C,True,True,1.63265,2.291099,1.719183,21.8596,20.88021,10.72004,8.471847,182.4538,844.9983,0.7840779,7.45187e-140,True,10,True,0.8429788,0.9148003,2.8258590000000005e-23,4860,81,5.527954e-139,2.13539e-22,True,1.719183,21.8596,49.54797946972656,20.33407978103638,703.2036896245118,9.457798829921884,294,219
5002104,site5,5,813810,C,True,True,1.786432,1.473229,-17.32403,35.41013,10.6775,4.507261,62.33345,175.868,257.2205,0.3162753,1.877283e-15,True,21,True,0.389401,0.5605307,0.0001634075,4860,81,4.963751e-15,0.000432216,True,-17.32403,35.41013,30.50476646972656,33.88460978103638,151.19316557988432,7.2402491163254,317,182
5002105,site5,5,813810,C,True,True,1.391487,3.251008,-15.76206,26.03669,12.83579,10.40313,-33.9831,193.0207,1197.291,0.8387855,1.066344e-213,True,14,True,0.8979494,0.9462311,3.440774e-30,4860,81,1.05689e-212,3.845665e-29,True,-15.76206,26.03669,32.066736469726564,24.51116978103638,419.5043817947866,8.712542069714182,297,192
5002108,site5,5,813810,C,True,True,4.137711,2.540683,4.283134,25.47597,22.10853,13.87915,-9.568589,96.89218,553.2251,0.8248594,2.127405e-95,True,11,True,0.8588648,0.9240745,5.76492e-25,4860,81,1.254777e-94,4.767145e-24,True,4.283134,25.47597,52.11193046972656,23.950449781036376,963.990178967698,9.912874638276877,302,219
5002110,site5,5,813810,C,True,True,3.822344,1.584963,-9.692909,37.02888,26.17114,21.07886,8.808048,129.5728,369.9708,0.6497756,4.615736e-49,True,21,True,0.6881362,0.8152615,6.331201e-13,4860,81,1.9094529999999998e-48,2.761139e-12,True,-9.692909,37.02888,38.13588746972656,35.50335978103638,1733.0840795245526,10.759125932334227,326,190
5002115,site5,5,813810,C,True,True,0.1882129,0.2706202,0.2717798,30.20658,20.54135,12.00408,-14.80319,163.6074,250.9152,0.3479573,1.097145e-16,True,14,True,0.5424183,0.7033349,8.449659e-08,4860,81,2.986396e-16,2.831873e-07,True,0.2717798,30.20658,48.10057626972656,28.681059781036375,774.6539438791601,9.597408158294597,312,210
5002117,site5,5,813810,C,True,True,1.03556,2.03479,-19.32203,28.17272,11.85864,9.560016,13.71242,183.9268,680.2591,0.7296224,5.185191e-104,True,10,True,0.7112871,0.831289,4.991779e-14,4860,81,3.212012e-103,2.347406e-13,True,-19.32203,28.17272,28.50676646972656,26.647199781036377,356.15855196147237,8.47637582199488,300,185
5002119,site5,5,813810,C,True,True,0.1042587,0.9320997,-10.90095,23.36203,16.21615,8.252797,-73.42799,357.5971,957.3032,0.6264537,2.698653e-126,True,23,True,0.8986184,0.9466025,2.6887269999999997e-30,4860,81,1.880061e-125,3.033339e-29,True,-10.90095,23.36203,36.92784646972656,21.836509781036376,420.43492797543195,8.715738717123754,294,201
5002122,site5,5,813810,C,True,True,2.6647,3.547737,-2.320763,20.87984,21.09102,11.73502,-16.66386,228.9037,1266.958,0.8193281,5.25199e-221,True,10,True,0.8701737,0.9305806,2.670408e-26,4860,81,5.315014e-220,2.403367e-25,True,-2.320763,20.87984,45.50803346972656,19.35431978103638,777.555307777945,9.602801488065001,290,215
5002123,site5,5,813810,C,True,True,0.2338805,2.77731,-3.515381,15.09946,8.607584,5.478584,5.847249,85.39038,1012.207,0.9156394,5.985481e-197,True,11,True,0.8865196,0.9398467,1.8179370000000002e-28,4860,81,5.597706000000001e-196,1.85106e-27,True,-3.515381,15.09946,44.313415469726564,13.573939781036378,148.14925337828666,7.21090754540124,276,219
5002125,site5,5,813810,C,True,True,0.9795398,1.25535,-25.06546,18.09694,16.0919,10.81087,-48.12015,227.0327,530.3211,0.5718958,1.614758e-62,True,17,True,0.5039474,0.6701663,8.087533e-07,4860,81,7.521457e-62,2.562207e-06,True,-25.06546,18.09694,22.76333646972656,16.571419781036376,546.5348281785756,9.094169624993938,276,184
5002126,site5,5,813810,C,True,True,1.898323,1.274654,6.243538,29.59718,25.75183,12.79471,-0.2514597,123.6926,392.332,0.6847247,4.2404950000000005e-55,True,14,True,0.7062784,0.8278583,8.829828e-14,4860,81,1.868383e-54,4.088261e-13,True,6.243538,29.59718,54.07233446972656,28.07165978103638,1035.1145569794073,10.015574725469225,313,218
5002127,site5,5,813810,C,True,True,5.0132,3.954975,-13.72181,35.16225,10.50926,8.718258,42.37175,85.49399,467.3459,0.8170649,2.224152e-79,True,13,True,0.7646857,0.8666537,4.863848e-17,4860,81,1.176183e-78,2.693048e-16,True,-13.72181,35.16225,34.106986469726564,33.63672978103638,287.84038462499285,8.169125209270668,318,187
5002128,site5,5,813810,C,True,True,0.6410706,2.289927,-15.36384,18.11976,15.08371,7.435505,-24.75077,253.1801,1061.637,0.7615192,2.291407e-171,True,11,True,0.7944984,0.8854824,4.310267e-19,4860,81,1.939224e-170,2.605678e-18,True,-15.36384,18.11976,32.46495646972656,16.59423978103638,352.3453275930997,8.460846272576063,280,200
5002131,site5,5,813810,C,True,True,2.523849,3.717846,-0.5551825,37.68538,21.87964,18.28954,-35.33037,189.3751,1512.693,0.8748093,9.698222e-283,True,15,True,0.9287828,0.9630766,4.24382e-36,4860,81,1.1892689999999998e-281,6.558135e-35,True,-0.5551825,37.68538,47.27361396972656,36.15985978103638,1257.1665799112016,10.295960110306842,332,202
5002138,site5,5,813810,C,True,True,0.7578223,0.8618927,25.70513,22.17088,17.03299,9.116247,-80.46489,280.5089,453.5272,0.3814949,1.029636e-34,True,26,True,0.4865988,0.6546471,2.053012e-06,4860,81,3.6581369999999998e-34,6.288575e-06,True,25.70513,22.17088,73.53392646972657,20.645359781036376,487.81690650623966,8.930195948954417,300,252
5002142,site5,5,813810,C,True,True,1.199998,1.124066,17.63423,33.46098,9.794754,9.28439,0.2415909,154.1054,280.4003,0.4504093,7.741776e-25,True,19,True,0.5227255,0.6865657,2.780213e-07,4860,81,2.384031e-24,9.040394e-07,True,17.63423,33.46098,65.46302646972656,31.93545978103638,285.69114575835897,8.158312514223836,330,232
5002158,site5,5,813810,C,True,True,0.2604839,7.726982,-10.60711,34.1665,8.108669,6.587296,-59.29475,237.2429,4364.534,0.945643,0.0,True,13,True,0.9516234,0.9752121,1.5326389999999998e-42,4860,81,0.0,3.363409e-41,True,-10.60711,34.1665,37.22168646972656,32.64097978103638,167.80566733068068,7.390647630771757,317,192
5002160,site5,5,813810,C,True,True,0.2712002,1.106735,-2.348844,26.75477,11.30065,6.074939,50.63101,248.3528,540.2982,0.5403412,4.3484390000000004e-60,True,29,True,0.5913306,0.7431902,3.077215e-09,4860,81,2.000282e-59,1.117001e-08,True,-2.348844,26.75477,45.47995246972656,25.22924978103638,215.6727214269159,7.752699903821441,303,210
5002166,site5,5,813810,C,True,True,0.7457868,4.62651,-0.2093445,30.94692,7.153935,4.34637,-73.33023,304.9396,1209.711,0.7479236,3.493701e-192,True,13,True,0.8480792,0.9177953,8.5028e-24,4860,81,3.242128e-191,6.601689000000001e-23,True,-0.2093445,30.94692,47.61945196972656,29.421399781036378,97.68357759393206,6.610044133895182,314,208
5002167,site5,5,813810,C,True,True,0.007227728,0.6715765,-10.4405,33.8718,5.49496,4.315984,26.0011,91.72078,337.8121,0.7284858,2.806191e-50,True,29,True,0.8709941,0.9310495,2.1132759999999998e-26,4860,81,1.171969e-49,1.916303e-25,True,-10.4405,33.8718,37.38829646972656,32.34627978103638,74.50651227007884,6.219294625282823,316,193
5002172,site5,5,813810,C,True,True,4.775743e-14,0.07835447,-5.482948,12.54778,37.81941,36.37609,-10.45551,231.3201,261.2642,0.1146125,4.028129e-05,True,11,True,0.5041112,0.6703111,8.014745e-07,4860,81,7.002971e-05,2.542499e-06,True,-5.482948,12.54778,42.34584846972656,11.022259781036377,4321.9589513866495,12.07746965465864,269,219
5002175,site5,5,813810,C,True,True,1.591374,7.21908,5.049357,26.98004,10.13568,7.121657,-29.99833,186.3323,2314.581,0.9194963,0.0,True,11,True,0.9375055,0.9677448,2.883187e-38,4860,81,0.0,4.9665219999999995e-37,True,5.049357,26.98004,52.87815346972656,25.454519781036375,226.76906861787498,7.825080059354409,305,219
5002180,site5,5,813810,C,True,True,0.05879189,0.5419409,-8.641787,29.06039,12.23269,5.689388,-33.97214,109.936,337.9193,0.6746679,2.062472e-46,True,13,True,0.6161494,0.7624906,4.593006e-10,4860,81,8.275713000000001e-46,1.747742e-09,True,-8.641787,29.06039,39.18700946972656,27.534869781036377,218.64391498520814,7.772439387529206,306,199
5002181,site5,5,813810,C,True,True,0.006045387,0.5559399,1.965342,14.37172,6.737567,5.777727,71.14763,88.18762,399.7001,0.7793655,2.7884389999999997e-64,True,14,True,0.9500348,0.9743773,5.3264229999999996e-42,4860,81,1.320594e-63,1.1277e-40,True,1.965342,14.37172,49.79413846972656,12.846199781036377,122.29536203513405,6.934225881491298,275,227
5002183,site5,5,813810,C,True,True,0.03448294,0.4291878,2.311539,30.06266,12.42384,4.273716,-43.17054,104.1361,269.0996,0.6130204,5.2581710000000006e-33,True,21,True,0.6072609,0.755647,9.249603e-10,4860,81,1.824984e-32,3.462118e-09,True,2.311539,30.06266,50.140335469726566,28.53713978103638,166.80588977617438,7.382026419809479,313,212
5002192,site5,5,813810,C,True,True,1.183589,12.88302,-1.578714,29.37003,10.59845,7.862182,-32.58609,449.0785,7085.942,0.936624,0.0,True,11,True,0.9649294,0.9821517,6.001721999999999e-48,4860,81,0.0,1.825587e-46,True,-1.578714,29.37003,46.250082469726564,27.84450978103638,261.7793114028114,8.03220727439186,310,208
5002196,site5,5,813810,C,True,True,0.008822655,0.1297344,4.828146,24.84723,13.44209,3.368724,-27.32668,84.26645,131.5607,0.3594863,1.634541e-08,True,23,True,0.2624564,0.4157868,0.008965249,4860,81,3.479734e-08,0.01954945,True,4.828146,24.84723,52.65694246972656,23.321709781036375,142.25976998720665,7.152383925807994,301,221
5002199,site5,5,813810,C,True,True,0.354521,5.002875,4.793844,22.87134,6.163503,5.41607,16.3795,165.1434,1530.206,0.8920777,8.890673e-292,True,10,True,0.9337438,0.9657369,2.6971389999999998e-37,4860,81,1.121718e-290,4.364462e-36,True,4.793844,22.87134,52.62264046972656,21.345819781036376,104.87253190098976,6.712493048057448,297,222
5002223,site5,5,813810,C,True,True,0.01952204,0.5356187,-3.313997,32.6899,7.971701,3.36335,-27.88496,124.7204,286.7507,0.5650562,2.199893e-32,True,26,True,0.8264469,0.9049777,1.052235e-21,4860,81,7.515911e-32,7.371779999999999e-21,True,-3.313997,32.6899,44.51479946972656,31.16437978103638,84.23119017694944,6.396282646247753,316,203
5002224,site5,5,813810,C,True,True,0.004620408,0.08244889,7.365327,23.02307,13.13746,7.501709,-12.9406,70.34655,128.4694,0.4524257,1.082055e-10,True,30,True,0.224429,0.3665855,0.02199219,4860,81,2.503098e-10,0.04431633,True,7.365327,23.02307,55.19412346972656,21.497549781036376,309.61464345545244,8.274329896208497,298,225
5002232,site5,5,813810,C,True,True,0.007404164,0.6829225,4.330976,24.5387,8.706538,5.808838,-15.27945,69.42165,527.3376,0.8683545,9.706926e-96,True,16,True,0.8088528,0.8943268,3.3229359999999997e-20,4860,81,5.746453e-95,2.1180409999999998e-19,True,4.330976,24.5387,52.15977246972656,23.013179781036378,158.88563622445048,7.311844896057014,300,220
5002233,site5,5,813810,C,True,True,0.02747697,0.558798,-5.131373,36.23488,12.70117,8.197793,13.12218,148.8441,564.345,0.7362534,1.298229e-86,True,18,True,0.8445555,0.9157279,1.958446e-23,4860,81,7.231271e-86,1.4987730000000002e-22,True,-5.131373,36.23488,42.69742346972656,34.709359781036376,327.10753588624226,8.353621186310901,324,198
5002234,site5,5,813810,C,True,True,0.01184458,0.2363733,-7.173258,28.00886,8.116653,4.200815,-31.64342,106.496,184.1261,0.4216135,1.102022e-14,True,29,True,0.2610468,0.4140161,0.009289387,4860,81,2.872786e-14,0.02017388,True,-7.173258,28.00886,40.655538469726565,26.483339781036378,107.1174950956685,6.743050319036231,304,202
5002237,site5,5,813810,C,True,True,0.06500508,1.342171,-1.133208,11.90821,7.691598,3.644898,-29.32423,165.7745,558.3102,0.7030781,1.124738e-81,True,13,True,0.8101071,0.895093,2.629218e-20,4860,81,6.054441000000001e-81,1.6803219999999998e-19,True,-1.133208,11.90821,46.69558846972656,10.382689781036378,88.07483331138722,6.46065793419531,269,225
5002241,site5,5,813810,C,True,True,0.08637095,2.789258,-5.35402,31.83919,18.66661,6.250437,-48.37947,288.0748,2744.269,0.8950268,0.0,True,21,True,0.959329,0.9792424,1.876148e-45,4860,81,0.0,4.770776e-44,True,-5.35402,31.83919,42.474776469726564,30.313669781036374,366.54365721208757,8.517841230677792,314,201
5002245,site5,5,813810,C,True,True,0.01091935,0.1259012,-8.536465,31.59142,13.35168,6.053799,26.05011,89.16878,154.5096,0.4228919,3.675028e-12,True,25,True,0.2256242,0.3681784,0.02142078,4860,81,8.926661e-12,0.04329196,True,-8.536465,31.59142,39.29233146972656,30.06589978103638,253.92986690224902,7.988286282663395,312,197
5002247,site5,5,813810,C,True,True,0.01452915,0.2262209,-11.28264,28.37722,10.27624,4.892721,-83.36814,120.851,217.0459,0.4432006,1.558893e-18,True,25,True,0.5400872,0.7013722,9.76782e-08,4860,81,4.354213e-18,3.264544e-07,True,-11.28264,28.37722,36.54615646972656,26.85169978103638,157.95543095387637,7.303373731642828,303,196
