stimulus_presentation_id,stimulus_block,start_time,stop_time,color,phase,y_position,contrast,temporal_frequency,size,orientation,spatial_frequency,frame,stimulus_name,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2663,0.0,750.63019,750.88039,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020041,121,,,0,,False,7,train,1
2664,0.0,750.88039,751.13059,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020041,220,,,0,,False,9,train,0
2665,0.0,751.13059,751.38081,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021709,96,,,0,,False,10,train,2
2666,0.0,751.38081,751.63103,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021709,148,,,0,,False,11,test,2
2667,0.0,751.63103,751.88124,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25021709,103,,,0,,False,12,train,0
2668,0.0,751.88124,752.13146,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021709,203,,,0,,False,12,train,1
2669,0.0,752.13146,752.38167,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020791,94,,,0,,False,10,train,0
2670,0.0,752.38167,752.63188,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25020791,173,,,0,,False,11,test,1
2671,0.0,752.63188,752.88208,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020791,117,,,0,,False,9,train,2
2672,0.0,752.88208,753.13229,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020791,243,,,0,,False,7,train,1
2673,0.0,753.13229,753.3825,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25020959,139,,,0,,False,8,test,0
2674,0.0,753.3825,753.63271,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020959,141,,,0,,False,12,train,2
2675,0.0,753.63271,753.88292,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020959,168,,,0,,False,9,train,0
2676,0.0,753.88292,754.13313,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020959,75,,,0,,False,11,test,2
2677,0.0,754.13313,754.38335,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25022291,79,,,0,,False,10,train,0
2678,0.0,754.38335,754.63358,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25022291,73,,,0,,False,11,test,2
2679,0.0,754.63358,754.8838,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25022291,235,,,0,,False,10,train,1
2680,0.0,754.8838,755.13402,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25022291,64,,,0,,False,9,train,0
2681,0.0,755.13402,755.38422,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25019459,121,,,0,,False,8,test,1
2682,0.0,755.38422,755.63441,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25019459,187,,,0,,False,9,train,0
2683,0.0,755.63441,755.8846,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25019459,210,,,0,,False,12,train,1
2684,0.0,755.8846,756.1348,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25019459,84,,,0,,False,9,train,0
2685,0.0,756.1348,756.38502,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25022291,232,,,0,,False,9,train,0
2686,0.0,756.38502,756.63525,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25022291,120,,,0,,False,11,test,0
2687,0.0,756.63525,756.88547,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25022291,158,,,0,,False,12,train,2
2688,0.0,756.88547,757.13569,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25022291,152,,,0,,False,10,train,0
2689,0.0,757.13569,757.38589,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25019459,126,,,0,,False,11,test,2
2690,0.0,757.38589,757.63608,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25019459,155,,,0,,False,12,train,2
2691,0.0,757.63608,757.88627,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25019459,29,,,0,,False,12,train,0
2692,0.0,757.88627,758.13647,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25019459,62,,,0,,False,10,train,0
2693,0.0,758.13647,758.38667,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020291,83,,,0,,False,12,train,2
2694,0.0,758.38667,758.63688,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020291,227,,,0,,False,9,train,0
2695,0.0,758.63688,758.88708,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020291,36,,,0,,False,9,train,1
2696,0.0,758.88708,759.13728,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020291,87,,,0,,False,12,train,0
2697,0.0,759.13728,759.3875,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021709,162,,,0,,False,11,test,0
2698,0.0,759.3875,759.63772,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25021709,207,,,0,,False,5,test,1
2699,0.0,759.63772,759.88793,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021709,219,,,0,,False,13,train,0
2700,0.0,759.88793,760.13815,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25021709,93,,,0,,False,12,train,2
2701,0.0,760.13815,760.38836,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25021041,57,,,0,,False,11,test,2
2702,0.0,760.38836,760.63857,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021041,28,,,0,,False,8,test,0
2703,0.0,760.63857,760.88878,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021041,160,,,0,,False,10,train,0
2704,0.0,760.88878,761.13899,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25021041,183,,,0,,False,11,test,2
2705,0.0,761.13899,761.3892,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020709,123,,,0,,False,8,test,1
2706,0.0,761.3892,761.63941,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020709,169,,,0,,False,10,train,2
2707,0.0,761.63941,761.88961,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020709,13,,,0,,False,8,test,2
2708,0.0,761.88961,762.13982,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020709,1,,,0,,False,11,test,2
2709,0.0,762.13982,762.39003,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020791,50,,,0,,False,12,train,2
2710,0.0,762.39003,762.64024,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020791,38,,,0,,False,11,test,0
2711,0.0,762.64024,762.89044,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020791,209,,,0,,False,10,train,1
2712,0.0,762.89044,763.14065,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020791,48,,,0,,False,11,test,0
2713,0.0,763.14065,763.39086,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021209,196,,,0,,False,12,train,1
2714,0.0,763.39086,763.64108,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021209,69,,,0,,False,10,train,1
2715,0.0,763.64108,763.89129,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25021209,125,,,0,,False,8,test,1
2716,0.0,763.89129,764.1415,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021209,191,,,0,,False,11,test,0
2717,0.0,764.1415,764.39171,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25021291,117,,,0,,False,10,train,2
2718,0.0,764.39171,764.64193,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021291,199,,,0,,False,10,train,1
2719,0.0,764.64193,764.89214,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021291,236,,,0,,False,9,train,2
2720,0.0,764.89214,765.14235,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25021291,88,,,0,,False,10,train,1
2721,0.0,765.14235,765.39255,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25020209,173,,,0,,False,12,train,1
2722,0.0,765.39255,765.64276,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020209,38,,,0,,False,12,train,0
2723,0.0,765.64276,765.89296,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25020209,160,,,0,,False,11,test,0
2724,0.0,765.89296,766.14316,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020209,39,,,0,,False,10,train,0
2725,0.0,766.14316,766.39338,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021791,222,,,0,,False,10,train,0
2726,0.0,766.39338,766.6436,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021791,152,,,0,,False,11,test,0
2727,0.0,766.6436,766.89381,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021791,136,,,0,,False,11,test,2
2728,0.0,766.89381,767.14403,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25021791,10,,,0,,False,12,train,2
2729,0.0,767.14403,767.39423,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020209,118,,,0,,False,12,train,2
2730,0.0,767.39423,767.64444,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020209,92,,,0,,False,10,train,1
2731,0.0,767.64444,767.89464,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020209,60,,,0,,False,11,test,1
2732,0.0,767.89464,768.14484,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020209,200,,,0,,False,12,train,2
2733,0.0,768.14484,768.39505,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021041,113,,,0,,False,10,train,2
2734,0.0,768.39505,768.64526,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021041,177,,,0,,False,14,test,1
2735,0.0,768.64526,768.89547,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25021041,188,,,0,,False,11,test,0
2736,0.0,768.89547,769.14568,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25021041,54,,,0,,False,10,train,1
2737,0.0,769.14568,769.39589,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020959,235,,,0,,False,11,test,1
2738,0.0,769.39589,769.6461,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020959,226,,,0,,False,10,train,0
2739,0.0,769.6461,769.89631,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020959,184,,,0,,False,10,train,1
2740,0.0,769.89631,770.14652,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020959,114,,,0,,False,12,train,0
2741,0.0,770.14652,770.39672,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020291,225,,,0,,False,8,test,1
2742,0.0,770.39672,770.64693,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25020291,102,,,0,,False,11,test,1
2743,0.0,770.64693,770.89713,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020291,239,,,0,,False,9,train,0
2744,0.0,770.89713,771.14733,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020291,8,,,0,,False,12,train,2
2745,0.0,771.14733,771.39754,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25021209,174,,,0,,False,11,test,1
2746,0.0,771.39754,771.64776,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021209,235,,,0,,False,12,train,1
2747,0.0,771.64776,771.89797,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021209,110,,,0,,False,13,train,2
2748,0.0,771.89797,772.14818,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25021209,57,,,0,,False,12,train,2
2749,0.0,772.14818,772.3984,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021791,127,,,0,,False,9,train,0
2750,0.0,772.3984,772.64862,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021791,185,,,0,,False,9,train,0
2751,0.0,772.64862,772.89883,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25021791,215,,,0,,False,12,train,2
2752,0.0,772.89883,773.14905,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021791,118,,,0,,False,13,train,2
2753,0.0,773.14905,773.39925,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25019959,163,,,0,,False,11,test,1
2754,0.0,773.39925,773.64945,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25019959,242,,,0,,False,10,train,2
2755,0.0,773.64945,773.89965,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25019959,229,,,0,,False,12,train,1
2756,0.0,773.89965,774.14985,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25019959,59,,,0,,False,10,train,0
2757,0.0,774.14985,774.40006,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021541,97,,,0,,False,11,test,0
2758,0.0,774.40006,774.65028,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25021541,155,,,0,,False,13,train,2
2759,0.0,774.65028,774.9005,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021541,216,,,0,,False,12,train,0
2760,0.0,774.9005,775.15071,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021541,100,,,0,,False,11,test,2
2761,0.0,775.15071,775.40091,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020209,234,,,0,,False,10,train,0
2762,0.0,775.40091,775.65112,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25020209,22,,,0,,False,13,train,1
2763,0.0,775.65112,775.90132,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25020209,159,,,0,,False,10,train,1
2764,0.0,775.90132,776.15152,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25020209,95,,,0,,False,14,test,0
2765,0.0,776.15152,776.40173,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25021041,105,,,0,,False,10,train,0
2766,0.0,776.40173,776.65194,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25021041,211,,,0,,False,12,train,1
2767,0.0,776.65194,776.90215,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021041,147,,,0,,False,12,train,0
2768,0.0,776.90215,777.15236,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25021041,123,,,0,,False,9,train,1
2769,0.0,777.15236,777.40257,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020959,195,,,0,,False,13,train,1
2770,0.0,777.40257,777.65278,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020959,17,,,0,,False,10,train,2
2771,0.0,777.65278,777.90299,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020959,165,,,0,,False,8,test,2
2772,0.0,777.90299,778.1532,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25020959,116,,,0,,False,10,train,2
2773,0.0,778.1532,778.4034,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020541,24,,,0,,False,9,train,1
2774,0.0,778.4034,778.65361,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020541,220,,,0,,False,10,train,0
2775,0.0,778.65361,778.90382,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020541,75,,,0,,False,12,train,2
2776,0.0,778.90382,779.15402,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25020541,207,,,0,,False,6,train,1
2777,0.0,779.15402,779.40423,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25021209,25,,,0,,False,9,train,2
2778,0.0,779.40423,779.65445,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25021209,207,,,0,,False,7,train,1
2779,0.0,779.65445,779.90466,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25021209,230,,,0,,False,7,train,1
2780,0.0,779.90466,780.15487,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021209,153,,,0,,False,11,test,0
2781,0.0,780.15487,780.40508,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021291,33,,,0,,False,9,train,1
2782,0.0,780.40508,780.6553,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25021291,18,,,0,,False,8,test,1
2783,0.0,780.6553,780.90551,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25021291,64,,,0,,False,10,train,0
2784,0.0,780.90551,781.15572,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021291,33,,,0,,False,10,train,1
2785,0.0,781.15572,781.40593,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020459,24,,,0,,False,10,train,1
2786,0.0,781.40593,781.65613,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25020459,20,,,0,,False,11,test,0
2787,0.0,781.65613,781.90633,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020459,163,,,0,,False,12,train,1
2788,0.0,781.90633,782.15654,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020459,170,,,0,,False,11,test,2
2789,0.0,782.15654,782.40675,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021541,197,,,0,,False,7,train,1
2790,0.0,782.40675,782.65697,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021541,171,,,0,,False,8,test,1
2791,0.0,782.65697,782.90719,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021541,127,,,0,,False,10,train,0
2792,0.0,782.90719,783.1574,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25021541,189,,,0,,False,12,train,2
2793,0.0,783.1574,783.4076,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020209,171,,,0,,False,9,train,1
2794,0.0,783.4076,783.65781,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020209,234,,,0,,False,11,test,0
2795,0.0,783.65781,783.90801,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020209,52,,,0,,False,10,train,2
2796,0.0,783.90801,784.15821,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020209,230,,,0,,False,8,test,1
2797,0.0,784.15821,784.40843,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25022041,133,,,0,,False,7,train,2
2798,0.0,784.40843,784.65865,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25022041,22,,,0,,False,14,test,1
2799,0.0,784.65865,784.90887,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25022041,166,,,0,,False,10,train,2
