ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,rotation_test_gain,rotation_train_gain,axis_test_poisson_deviance,axis_train_poisson_deviance,axis_area_deg2,rotation_log2_area_ratio,parameter_baseline,parameter_amplitude_0,parameter_amplitude_45,parameter_amplitude_90,success,optimizer_nfev,best_train_anscombe_mse,second_best_train_anscombe_mse,multistart_mse_gap,train_poisson_deviance,test_poisson_deviance,baseline_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_major_deg,sigma_minor_deg,major_axis_angle_deg,axis_ratio,latent_halfmax_area_deg2,sigma_lower_bound,sigma_upper_bound
951882017,HVA,VISpm,evaluation,point,-0.000142563319,-0.00017449287,2.24727844,2.11634861,564.199432,0.00515333012,0.506269563,0.299724202,0.978620869,2.36518538,True,8,1.15084301,1.15084301,9.49300416e-10,2.1165231,2.247421,0.506269563,1.21451015,7.69549118,-21.9900687,13.2295076,9.82731644,5.88373076,1.34619738,566.218365,False,False
951882025,HVA,VISpm,calibration,aperture,0.0185903379,0.0299006946,3.47563444,3.33631408,281.560913,-0.411201265,1.05987474,2.05370648,6.14592642,3.31741272,True,14,2.20073646,2.20073646,9.47578016e-10,3.30641339,3.4570441,1.05987474,3.83901521,6.07559044,-21.2220094,13.5316372,3.59279778,22.9332793,3.76632309,211.732951,False,False
951882025,HVA,VISpm,calibration,point,0.019206252,0.0307520018,3.47634297,3.33914124,439.061313,-0.0573987152,1.052595,2.1689033,6.45676303,3.44299893,True,19,2.20251905,2.20251905,1.13281562e-09,3.30838924,3.45713672,1.052595,4.02288842,6.26852629,-21.1735773,14.7082531,6.58688395,24.9985172,2.23296072,421.93586,False,False
951882040,HVA,VISpm,calibration,aperture,0.00625684238,0.0304849372,0.471061592,0.475615773,297.633822,0.303361413,0.0313222105,0.395502512,0.657051418,0.193795443,True,12,0.123630123,0.123630123,8.17056145e-11,0.445130836,0.46480475,0.0313222105,0.415449791,9.1892786,-13.2772936,17.701396,4.76420366,39.2436835,3.71549944,367.284978,False,False
951882040,HVA,VISpm,calibration,point,0.00691670569,0.030078857,0.471405314,0.475539852,422.638032,0.414122477,0.0313135531,0.409935868,0.689011932,0.202471836,True,12,0.123614393,0.123614393,1.29230376e-11,0.445460995,0.464488608,0.0313135531,0.433806545,9.1737292,-13.2153537,18.3965745,7.02893569,38.5208493,2.61726317,563.160081,False,False
951882047,HVA,VISpm,calibration,aperture,-0.00124356744,0.000531761646,0.192193507,0.100374031,108.429015,0.147953775,0.00474219504,0.0861632783,9.39591691e-36,0.119689775,True,19,0.0156386181,0.0156386182,5.02822541e-11,0.0998422694,0.193437074,0.00474219504,0.0686176844,25.5018871,-7.98583114,13.7926816,2,7.30854082,6.89634082,120.139007,True,False
951882047,HVA,VISpm,calibration,point,0.00520316013,0.00124761602,0.196453727,0.100171335,153.942272,0.148519401,0.00553463124,1.78945876,3.13948344e-32,2.96502435,True,34,0.0155113291,0.0155113291,5.13017233e-12,0.098923719,0.191250567,0.00553463124,1.58482771,59.9999436,-1.99558229,19.5898613,2,7.6590255,9.79493063,170.634438,True,False
951882217,HVA,VISpm,calibration,aperture,-0.00171568197,0.00289129461,1.29951234,1.23632055,842.48189,0.0374935293,0.539655547,2.13198897,2.18182508,0.836133399,True,11,0.71474313,0.714743131,5.33756372e-10,1.23342926,1.30122802,0.539655547,1.71664915,18.1890565,-19.221727,16.2608703,12.2095072,28.558992,1.33182036,864.663748,False,False
951882217,HVA,VISpm,calibration,point,-0.00167208838,0.00287532154,1.29946468,1.23633985,957.704944,0.0384834664,0.539287008,2.13425882,2.18459965,0.837630417,True,12,0.714764547,0.714764547,1.02965414e-11,1.23346453,1.30113677,0.539287008,1.71882963,18.1913088,-19.2255483,17.0440328,13.2506968,28.5344568,1.28627446,983.595215,False,False
951882235,HVA,VISpm,calibration,aperture,0.000400224127,0.0006478035,0.529932192,0.494995617,299.320295,-0.00529489854,0.0417119282,0.142615441,0.104109374,0.739258273,True,9,0.135475802,0.135475803,1.16187671e-10,0.494347814,0.529531968,0.0417119282,0.32866103,16.7923108,-9.34705465,19.2620983,3.55494853,-4.1298132,5.41839021,298.22376,False,False
951882235,HVA,VISpm,calibration,point,0.00327354265,0.000846662681,0.523516969,0.493758772,598.237909,0.0255667037,0.0402525612,0.146543158,0.110546495,0.738138468,True,8,0.135414986,0.135414986,1.62234393e-11,0.492912109,0.520243426,0.0402525612,0.331742707,16.6811677,-9.2512465,20.2245862,6.91329835,-5.05716421,2.92546122,608.934071,False,False
951882309,HVA,VISpm,calibration,aperture,-0.00365309832,-8.13947974e-05,0.332861584,0.354704645,848.193618,-0.22290648,0.019746722,0.306390212,0.225107535,0.241871361,True,15,0.0892142346,0.0892142356,1.00260361e-09,0.35478604,0.336514682,0.019746722,0.257789703,17.629687,-29.2665768,16.2360744,10.2779642,41.4640084,1.57969751,726.764096,False,False
951882309,HVA,VISpm,calibration,point,-0.00379909603,-6.17959387e-05,0.332896023,0.354723645,959.267078,-0.182234655,0.0197957499,0.3085295,0.226722632,0.242730053,True,17,0.089209675,0.0892096751,5.81692333e-11,0.354785441,0.336695119,0.0197957499,0.259327395,17.6604973,-29.2559823,16.977064,11.4344039,41.042011,1.48473538,845.437374,False,False
951882340,HVA,VISpm,calibration,aperture,-0.000289123162,-1.50358192e-05,0.221228029,0.276837381,192.524704,0.00417735353,0.015202319,0.00146010093,0.0254527658,0.647269837,True,20,0.0675503512,0.0675503513,1.71749281e-11,0.276852417,0.221517152,0.015202319,0.224727568,-14.5986065,-0.721012396,22.1670881,2,-0.592507332,11.0835441,193.082971,True,False
951882340,HVA,VISpm,calibration,point,-0.000304789652,3.54510497e-05,0.221322169,0.276887813,591.748604,0.00452838841,0.0150676517,0.00169421989,0.0261025754,0.66292894,True,16,0.0675538783,0.0675538784,2.36311387e-11,0.276852362,0.221626959,0.0150676517,0.230241912,-14.5744672,-1.33884565,23.0884128,5.90338375,-1.1276826,3.91104725,593.608926,False,False
951882349,HVA,VISpm,evaluation,aperture,-0.000964366132,-0.000944947792,0.184082718,0.213981933,1285.80589,-1.669302,0.0144199063,0.0991353271,0.0787025044,0.0856659764,True,25,0.0393884452,0.0393884453,5.15358797e-11,0.214926881,0.185047084,0.0144199063,0.0878346026,59.9999997,-11.5141024,46.4112875,2.00002991,-5.54630508,23.2052967,404.264343,True,False
951882349,HVA,VISpm,evaluation,point,0.00054642817,-0.000762133763,0.18413419,0.214213221,1626.43798,-2.24793364,0.0152889701,0.223726332,0.141804513,0.194791244,True,58,0.0393763305,0.0393763306,8.34479708e-11,0.214975355,0.183587762,0.0152889701,0.186774029,23.5206538,-5.67470734,26.6456243,2.95060331,-3.25088806,9.03056818,342.406542,False,False
951884504,HVA,VISl,evaluation,aperture,0.00316341684,0.000233129528,0.877736218,0.990229286,4615.28259,0.283499871,3.06342383,0.595906638,0.956374206,1.12200848,True,48,0.90645346,0.906453525,6.46944562e-08,0.989996156,0.874572801,3.06342383,0.891429775,47.4625859,-18.4638457,49.9760342,25.8091168,22.0169758,1.93637134,5617.46354,False,False
951884504,HVA,VISl,evaluation,point,0.00315280404,0.000232756315,0.877736614,0.990229374,4727.1415,0.27418516,3.06372549,0.594988652,0.954679067,1.12045627,True,53,0.906454566,0.906454588,2.27075397e-08,0.989996618,0.87458381,3.06372549,0.890041331,47.1451562,-18.5713402,49.947728,26.2794029,22.0507138,1.90064166,5716.58361,False,False
951884580,HVA,VISl,calibration,aperture,-0.00154621044,0.00202824022,1.21440305,1.2374462,1981.27205,0.0823042901,0.276117509,1.12049202,1.26989993,1.13857486,True,13,0.596284495,0.596284495,6.39358122e-10,1.23541796,1.21594926,0.276117509,1.17632227,28.0524602,-42.1446859,26.8589856,17.9318558,52.0662912,1.49783636,2097.58792,False,False
951884580,HVA,VISl,calibration,point,-0.00153891118,0.00202706222,1.21441267,1.23744905,2091.98148,0.0820407554,0.276107846,1.12094232,1.2704533,1.1390363,True,12,0.596284477,0.596284478,5.09483677e-10,1.23542199,1.21595158,0.276107846,1.17681064,28.0327322,-42.1367823,27.3160171,18.6136635,52.0907338,1.46752503,2214.39231,False,False
951884608,HVA,VISl,calibration,aperture,4.11603308e-05,4.83551164e-06,0.824786688,0.882147398,2877.30949,0.00127301881,0.108238598,0.299867911,0.199545474,0.283296286,True,18,0.315700739,0.315700739,3.13952753e-11,0.882142562,0.824745528,0.108238598,0.260903224,10.4750752,-18.4821421,49.9999999,13.2249629,-0.172503219,3.78072894,2879.84952,False,True
951884608,HVA,VISl,calibration,point,4.18568401e-05,5.32485912e-06,0.824799563,0.882166449,3081.35594,0.00110845053,0.108251599,0.300434644,0.199888534,0.283877279,True,18,0.315701089,0.315701089,6.7691075e-11,0.882161124,0.824757706,0.108251599,0.261400153,10.4084246,-18.476714,49.9999999,14.1612051,-0.17442364,3.53077296,3083.72432,False,True
951884619,HVA,VISl,calibration,aperture,1.35643175e-05,-1.13772667e-05,1.11792688,1.18087094,761.760597,-0.000336855878,0.275075028,2.09656522,2.01416036,2.66479802,True,6,0.596575558,0.596575558,2.9853231e-11,1.18088232,1.11791332,0.275075028,2.25850787,29.448373,-15.3135783,14.2760936,12.2490494,-89.7502969,1.16548583,761.582754,False,False
951884619,HVA,VISl,calibration,point,2.3317483e-05,-1.861355e-05,1.11791367,1.18084665,876.184786,-0.000452194379,0.274795655,2.10200507,2.01959037,2.67186636,True,9,0.596556839,0.59655684,7.54213358e-11,1.18086526,1.11789035,0.274795655,2.26448727,29.4425966,-15.3134527,15.1597191,13.2667058,-89.5818798,1.14268902,875.9102,False,False
951884639,HVA,VISl,calibration,aperture,0.000892613308,0.000862618869,1.40698894,1.56734357,242.129007,0.718174735,1.13334994,0.928990349,1.35221157,0.64137561,True,25,1.07810917,1.07810917,2.76570544e-10,1.56648095,1.40609633,1.13334994,0.974192511,44.6809874,-36.9238875,27.6360445,3.30946465,-11.0522748,8.35060875,398.326278,False,False
951884639,HVA,VISl,calibration,point,0.0193648781,0.0112400598,1.42610212,1.57785916,185.68355,1.91594684,1.1352886,1.09493436,1.60346377,0.727600274,True,31,1.07803174,1.07803174,1.01479025e-09,1.5666191,1.40673724,1.1352886,1.14199947,45.4013858,-37.0111063,27.7197105,5.80412662,-10.1126906,4.77586247,700.698033,False,False
951884824,HVA,VISl,evaluation,aperture,-0.000955799006,2.7096617e-05,0.826345174,0.851733198,365.285083,-0.172822977,3.04215872,1.71016027,1.08310125,1.38352239,True,12,0.7612121,0.761212101,1.12065335e-09,0.851706101,0.827300973,3.04215872,1.3922613,-20.513322,35.711145,10.6527932,6.9845465,-17.2572872,1.52519468,324.046278,False,False
951884824,HVA,VISl,evaluation,point,-0.000900725046,2.97866013e-05,0.826395861,0.851710683,480.539814,-0.103429385,3.04216053,1.7427742,1.10315195,1.40719476,True,12,0.761195233,0.761195235,2.59184496e-09,0.851680896,0.827296586,3.04216053,1.41770697,-20.519306,35.7196549,11.7543314,8.73757202,-17.1837209,1.34526289,447.294985,False,False
951884833,HVA,VISl,calibration,aperture,0.00794519225,0.0185015044,1.11848696,1.13364138,695.035384,-0.424745955,0.306186594,0.891896865,1.14043782,0.604882668,True,19,0.511212598,0.511212598,1.6789603e-10,1.11513988,1.11054177,0.306186594,0.879072451,-13.8195955,-4.78641809,20.5357183,5.7893581,-25.9108239,3.54714944,517.780442,False,False
951884833,HVA,VISl,calibration,point,0.00780459892,0.018407884,1.11846346,1.13361672,836.56867,-0.210689405,0.305346339,0.910632255,1.16147418,0.615673181,True,16,0.511204739,0.511204739,5.70249403e-11,1.11520884,1.11065886,0.305346339,0.895926538,-13.8241531,-4.834603,21.2288601,7.81890185,-25.8313171,2.71506926,722.899235,False,False
951884845,HVA,VISl,evaluation,aperture,0.00150494204,0.00376862453,1.31728878,1.26967205,945.867731,0.130129365,0.884229857,1.05275663,1.14183515,1.59100784,True,18,0.834866344,0.834866344,2.09782414e-10,1.26590343,1.31578384,0.884229857,1.26186654,-20.3428494,-28.0417272,27.8212933,8.54320068,-11.1711103,3.25654217,1035.14992,False,False
951884845,HVA,VISl,evaluation,point,0.00165487333,0.00376889586,1.3172583,1.26959287,1120.27205,0.127044393,0.884152775,1.05990213,1.14980147,1.60377651,True,18,0.834802769,0.834802769,1.09557252e-10,1.26582397,1.31560343,0.884152775,1.27116004,-20.3325638,-28.0602751,28.2256999,9.95216632,-11.0261921,2.83613627,1223.39774,False,False
951884933,HVA,VISl,evaluation,aperture,0.00938222721,0.0102182164,0.928442376,0.922262875,1325.15208,1.69848449,2.12171787,3.66232307,3.48126232,4.55334005,True,26,0.812534979,0.812534979,3.61499719e-11,0.912044659,0.919060149,2.12171787,3.89897515,60,-15.2152989,50,19.7508217,-27.897173,2.53154024,4300.91146,False,True
951884933,HVA,VISl,evaluation,point,0.00950424307,0.0101980538,0.928438063,0.922249848,1454.29739,1.60670961,2.12639176,3.67032035,3.48974334,4.56604886,True,23,0.812557614,0.812557614,4.13384882e-11,0.912051794,0.91893382,2.12639176,3.90870418,60,-15.1750792,50,20.3397531,-27.8223277,2.45824026,4429.15635,False,True
951884969,HVA,VISl,calibration,aperture,0.000509965395,0.000566924324,1.81932788,1.84087028,701.840185,-0.0127698399,0.831781482,6.25466165,6.95826668,8.03450812,True,10,1.24674284,1.24674284,2.31474684e-09,1.84030336,1.81881791,0.831781482,7.08247882,17.0824669,-27.4426959,13.2541557,12.0513786,-25.4959552,1.09980411,695.655344,False,False
951884969,HVA,VISl,calibration,point,0.000483840278,0.000574781689,1.82034269,1.84163452,818.858607,-0.0103750714,0.830428459,6.25986443,6.96280093,8.037216,True,17,1.24732658,1.24732658,4.29907443e-10,1.84105974,1.81985885,0.830428459,7.08662712,17.0882815,-27.46622,14.2258002,13.1221101,-26.1700841,1.08410919,812.990949,False,False
951884990,HVA,VISl,calibration,aperture,0.00208204128,0.000960948885,1.02585374,1.11306211,1092.52508,0.147116478,0.209525007,0.54459006,0.709685462,0.642352205,True,17,0.486049418,0.48604942,1.6386496e-09,1.11210116,1.0237717,0.209525007,0.632209242,23.6213933,-7.97269766,18.3407686,15.145898,22.3387992,1.21093966,1209.812,False,False
951884990,HVA,VISl,calibration,point,0.00207170021,0.000946932792,1.02587086,1.11305392,1204.3851,0.133914575,0.209559571,0.545389636,0.710821771,0.643371922,True,17,0.486046366,0.486046366,5.38674216e-10,1.11210699,1.02379916,0.209559571,0.633194443,23.6197487,-7.96942674,19.0020117,15.9688179,22.1994699,1.18994479,1321.53198,False,False
951885001,HVA,VISl,evaluation,aperture,-0.00209272187,0.0158732857,1.9995064,2.31378576,3600.44551,-0.0398469063,4.31193841,11.7615848,11.9297969,13.8336954,True,16,2.16285738,2.16285739,6.71989975e-09,2.29791247,2.00159912,4.31193841,12.508359,59.9999999,-9.56149906,46.0920132,17.447376,10.2711553,2.64177336,3502.36278,False,False
951885001,HVA,VISl,evaluation,point,-0.00210257342,0.0158516288,1.99951105,2.31377859,3762.60735,-0.0360130507,4.31040124,11.7639907,11.9319681,13.8357922,True,11,2.16287237,2.16287237,2.53619348e-12,2.29792696,2.00161362,4.31040124,12.5105836,60,-9.56488081,46.37412,18.1705001,10.2654874,2.55216531,3669.84643,False,False
951885011,HVA,VISl,evaluation,aperture,0.00539823203,0.000956266886,0.941789748,1.04720259,528.925897,-0.0965891464,1.8567051,1.49823017,2.03471021,1.32224375,True,15,0.850921434,0.85092144,6.06257977e-09,1.04624632,0.936391516,1.8567051,1.61839471,38.6118837,3.63768555,13.2918992,8.54527872,-33.3943835,1.55546702,494.673449,False,False
951885011,HVA,VISl,evaluation,point,0.00522177875,0.000927632045,0.941977508,1.04725625,657.279302,-0.0536795872,1.85585589,1.4989088,2.04296724,1.32371218,True,14,0.850993891,0.850993892,5.67201841e-10,1.04632862,0.936755729,1.85585589,1.62186274,38.8480369,3.56543861,14.3929418,10.1026636,-32.804262,1.42466802,633.272735,False,False
951885024,HVA,VISl,evaluation,aperture,0.00346196477,0.00549839034,1.00919547,0.856250922,574.257524,0.129946782,0.120630083,0.0883162799,0.124203392,2.02230089,True,10,0.292345227,0.292345227,6.77946033e-11,0.850752532,1.00573351,0.120630083,0.744940188,45.0549816,-3.14507122,19.1471161,7.53556592,-28.8087714,2.54089955,628.383211,False,False
951885024,HVA,VISl,evaluation,point,0.00345668655,0.00553884963,1.00898988,0.856228076,685.202906,0.205286523,0.120436535,0.0894190848,0.124685271,2.04005116,True,13,0.292326095,0.292326095,4.53641569e-11,0.850689226,1.00553319,0.120436535,0.751385171,45.0589297,-3.16272753,19.8081989,9.15727548,-28.5447977,2.16311052,789.980911,False,False
951885064,HVA,VISl,evaluation,aperture,-0.00504818978,0.0068365358,1.77647272,1.80353668,991.928412,0.0551585377,0.557024838,1.30907954,0.862886526,1.07874238,True,13,1.02628835,1.02628835,1.94743266e-09,1.79670014,1.78152091,0.557024838,1.08356948,-27.3777498,2.63874972,35.3851583,6.68741434,7.88707009,5.2913064,1030.58711,False,False
951885064,HVA,VISl,evaluation,point,-0.00513645488,0.00714003876,1.77632159,1.80329027,1300.77445,0.0773505542,0.55352517,1.30944347,0.86845379,1.09013801,True,18,1.02610894,1.02610895,1.05067222e-09,1.79615023,1.78145804,0.55352517,1.08934509,-27.9234768,2.58042838,36.6111538,8.60732279,8.01260616,4.25348911,1372.41936,False,False
951885094,HVA,VISl,evaluation,aperture,0.0025435474,0.0034176315,0.790731906,0.800746405,111.590138,0.195952516,0.0972372682,0.10438528,0.168208925,0.973995274,True,12,0.25432903,0.25432903,5.5213889e-11,0.797328774,0.788188359,0.0972372682,0.415529826,11.7357636,-16.9863915,14.6749988,2,-15.0332407,7.3374994,127.824293,True,False
951885094,HVA,VISl,evaluation,point,0.0048772066,0.00344491255,0.791747055,0.800293548,169.842551,1.123356,0.096732339,0.136699839,0.218420701,1.15583826,True,47,0.254667522,0.254964975,0.000297453368,0.796848635,0.786869848,0.096732339,0.503652933,11.3359337,-16.8923748,15.7095017,5.40807389,-8.70709921,2.9048238,370.007355,False,False
951885104,HVA,VISl,calibration,aperture,-0.00176943956,0.00238222915,2.07146996,1.85568805,551.855737,0.0756227474,0.401912686,2.29331046,1.71286085,1.12670773,True,10,0.984575762,0.984575763,9.51703605e-10,1.85330582,2.0732394,0.401912686,1.71095968,-25.4517876,7.5197416,13.3344109,10.0140813,69.9767354,1.33156607,581.554308,False,False
951885104,HVA,VISl,calibration,point,-0.00171789259,0.00237303844,2.07146677,1.85586339,671.177811,0.0678390168,0.401354897,2.29753367,1.71662013,1.1284184,True,14,0.984655624,0.984655625,3.64108077e-10,1.85349035,2.07318466,0.401354897,1.71419074,-25.4716173,7.51365295,14.2971642,11.2980615,69.8597251,1.26545286,703.49201,False,False
951885117,HVA,VISl,calibration,aperture,0.00771525263,0.00430843897,1.49428794,1.48380796,271.837828,0.0331302514,0.418380282,5.46125996,4.27166519,2.98461184,True,12,0.759824688,0.759824688,2.17885709e-11,1.47949952,1.48657269,0.418380282,4.23917899,40.4733818,-4.18324249,9.83866314,6.49144931,44.443846,1.51563429,278.152579,False,False
951885117,HVA,VISl,calibration,point,0.00738405889,0.00413388214,1.49477424,1.48382577,385.705838,0.092349944,0.416918755,5.5662262,4.36646964,3.0627749,True,11,0.759981981,0.759981981,3.34443584e-10,1.47969189,1.48739018,0.416918755,4.33182358,40.7152245,-4.13007441,11.2430429,8.39783079,42.9283521,1.33880322,411.203039,False,False
951885139,HVA,VISl,evaluation,aperture,0.00155276249,-0.000703211596,2.67910136,2.28414508,925.283904,-0.0223482326,0.842210509,11.1243934,10.2205076,12.5526649,True,8,1.68336192,1.68336192,3.70286024e-11,2.28484829,2.6775486,0.842210509,11.2991886,20.2719369,-2.65063822,17.2857928,12.1018812,-4.78902466,1.42835585,911.061132,False,False
951885139,HVA,VISl,evaluation,point,0.00155631883,-0.000685887322,2.67880538,2.28379216,1044.45163,-0.0203209682,0.840063644,11.1562062,10.2507457,12.5877453,True,10,1.68300209,1.68300209,9.96980276e-13,2.28447805,2.67724906,0.840063644,11.3315657,20.2736763,-2.6472816,18.0167596,13.1246913,-4.86996138,1.37273777,1029.84321,False,False
951885460,HVA,VISl,calibration,aperture,-0.00505339829,0.00407230713,2.22122429,2.5080542,977.233273,0.0108297346,0.821613061,10.5174663,8.63603287,8.79240425,True,12,1.83068433,1.83068433,2.23166596e-10,2.50398189,2.22627769,0.821613061,9.31530114,20.4638668,-4.15041036,18.9864659,11.9071783,5.80569402,1.59453949,984.596574,False,False
951885460,HVA,VISl,calibration,point,-0.00495451505,0.00406364971,2.22149521,2.50755155,1100.21767,0.010979216,0.819429328,10.5445348,8.65919363,8.81526798,True,12,1.83027164,1.83027164,2.7593039e-11,2.5034879,2.22644973,0.819429328,9.33966547,20.4675424,-4.15401698,19.6594405,12.9481346,5.77229015,1.51832222,1108.6225,False,False
951885471,HVA,VISl,evaluation,aperture,-0.000377347032,0.0128345605,1.53925417,1.46165441,1111.06469,0.146470758,0.248030652,2.36250816,2.61946254,3.38460953,True,11,0.791657839,0.791657839,2.79809065e-10,1.44881985,1.53963152,0.248030652,2.78886007,35.6615468,-5.51924529,22.2987066,12.6632866,17.9465931,1.7608941,1229.79136,False,False
951885471,HVA,VISl,evaluation,point,-0.000378894091,0.0128817274,1.53921799,1.46159693,1227.2872,0.145822982,0.2477836,2.36728025,2.62505044,3.39132596,True,15,0.791593875,0.791593875,8.24734725e-11,1.4487152,1.53959688,0.2477836,2.79455222,35.6540533,-5.51608736,22.8679125,13.6336282,17.9392964,1.67731672,1357.82342,False,False
951885481,HVA,VISl,evaluation,aperture,-0.00407566514,0.000420042528,1.47990864,1.36465681,682.523618,-0.00373558018,0.180619663,5.72640832,2.29806642,2.45065086,True,7,0.702921246,0.702921246,2.04468442e-10,1.36423677,1.48398431,0.180619663,3.49170853,23.4432955,8.95668197,12.8801018,12.1358036,-28.3554734,1.06133077,680.758641,False,False
951885481,HVA,VISl,evaluation,point,-0.00403119916,0.000417368164,1.47990455,1.36517288,798.682389,-0.00286506691,0.179699982,5.7304144,2.30233297,2.45512478,True,7,0.703149241,0.703149241,4.41288117e-11,1.36475551,1.48393575,0.179699982,3.49595738,23.4515458,8.95131603,13.8802803,13.1858482,-27.9738625,1.05266496,797.097849,False,False
951885501,HVA,VISl,calibration,aperture,-2.58546971e-05,-1.56626394e-05,0.692002651,0.632838733,186.448942,-0.000125992905,0.0440969455,6.7110648,5.91299427,1.84086456,True,7,0.251060521,0.251060521,7.82707232e-14,0.632854396,0.692028506,0.0440969455,4.82164121,6.65590183,4.88957646,7.63441188,5.60713587,89.7209174,1.36155286,186.43266,False,False
951885501,HVA,VISl,calibration,point,2.29746238e-05,1.51085214e-05,0.692556546,0.632909411,306.94685,4.00569127e-05,0.0419036063,7.06645449,6.22144022,1.94466265,True,7,0.250959603,0.250959603,1.49824597e-13,0.632894302,0.692533571,0.0419036063,5.07751912,6.6621411,4.84792078,9.25376982,7.61642583,-89.7710462,1.21497537,306.955373,False,False
951885668,HVA,VISl,calibration,aperture,0.0703031281,0.0560026805,1.62364082,1.76031757,838.441308,0.0124279084,0.251494762,11.3931534,10.664006,6.65586748,True,12,1.08740279,1.08740279,7.00810521e-11,1.70431489,1.55333769,0.251494762,9.57100898,10.7164513,2.95053487,16.4163871,11.8285341,26.7917535,1.38786318,845.69515,False,False
951885668,HVA,VISl,calibration,point,0.0700972317,0.0556792166,1.62415903,1.76050911,955.259555,0.0164095253,0.248051764,11.4091818,10.6764316,6.66706506,True,10,1.08783936,1.08783936,6.17483842e-12,1.70482989,1.5540618,0.248051764,9.58422617,10.7169135,2.94793296,17.2010499,12.8973613,26.8163591,1.33368753,966.186911,False,False
951888697,V1,VISp,calibration,aperture,0.000182428955,0.00117348232,1.20473139,1.24007515,256.358049,2.3978964,1.79168211,0.290502268,0.623289572,0.358415469,True,36,0.990340617,0.991066983,0.000726365869,1.23890167,1.20454896,1.79168211,0.424069103,14.3779419,-42.2996054,39.9996475,7.75575726,-24.6364852,5.15741354,1351.09442,False,False
951888697,V1,VISp,calibration,point,0.00594819282,0.00342858396,1.2104019,1.24241104,205.382238,3.01743586,1.79124228,0.29497305,0.622611801,0.358174585,True,45,0.990378193,0.991475521,0.00109732781,1.23898246,1.20445371,1.79124228,0.425253146,14.2427821,-42.4919788,39.9998962,9.54635089,-24.6286522,4.19007186,1663.03576,False,False
951888705,V1,VISp,evaluation,aperture,-0.000551377231,0.000543807573,2.28977,2.35279635,292.046131,0.0115082648,1.22851561,0.513523863,1.03262899,4.68953327,True,13,1.62811938,1.62811938,1.29978495e-09,2.35225254,2.29032138,1.22851561,2.07856204,-36.3153952,1.06379701,11.4615824,5.89747189,-6.99556873,1.94347385,294.385076,False,False
951888705,V1,VISp,evaluation,point,-0.000548025978,0.000497689748,2.28980468,2.35243514,430.718818,0.0166381877,1.22789044,0.532351451,1.07607276,4.82201214,True,14,1.62800523,1.62800523,3.26925376e-10,2.35193745,2.29035271,1.22789044,2.14347878,-36.681343,1.01910376,12.6877037,7.88522485,-6.59738515,1.6090478,435.714928,False,False
951888717,V1,VISp,evaluation,aperture,-0.0033778976,0.000423113443,2.31204336,2.65614053,2475.20572,0.0380849262,1.29786499,0.744108419,1.00117451,1.3593048,True,14,1.93859829,1.93859829,6.82610413e-10,2.65571742,2.31542126,1.29786499,1.03486257,-39.9255079,12.9900068,40,14.5885015,-4.23874524,2.74188545,2541.41744,False,True
951888717,V1,VISp,evaluation,point,-0.00336029969,0.000419928078,2.31195235,2.65622336,2626.31766,0.0346135256,1.29852409,0.743634031,0.999906946,1.35844996,True,28,1.93865741,1.93865741,1.99021333e-09,2.65580343,2.31531265,1.29852409,1.03399698,-39.6516483,12.9678857,40,15.4419323,-4.25573173,2.5903494,2690.09095,False,True
951888726,V1,VISp,evaluation,aperture,8.62625303e-05,3.19377477e-05,1.931369,2.11486466,972.161653,-0.00230815489,0.802392684,1.17498909,0.895776724,0.830441021,True,5,1.33398275,1.33398275,4.38432823e-09,2.11483272,1.93128274,0.802392684,0.967068944,-26.5859784,8.12138262,16.7756882,13.2848908,-88.299454,1.26276448,970.607544,False,False
951888726,V1,VISp,evaluation,point,9.78747418e-05,3.66643212e-05,1.93136473,2.11488572,1086.62697,-0.00256583535,0.802414264,1.17719541,0.897287664,0.83249148,True,5,1.33399144,1.33399144,2.85430946e-09,2.11484906,1.93126686,0.802414264,0.968991519,-26.5751961,8.10934316,17.4856884,14.2436083,-88.0719995,1.22761649,1084.69612,False,False
951888745,V1,VISp,calibration,aperture,0.000207620104,-0.00010795868,2.73409302,2.63635102,132.430091,-0.00809920823,2.28821595,2.47953677,3.02092385,1.46142401,True,15,2.15379757,2.15379758,2.75464895e-09,2.63645898,2.7338854,2.28821595,2.32062821,-24.5919948,1.35837375,10.6515088,2.83878245,3.56293632,3.75213987,131.688719,False,False
951888745,V1,VISp,calibration,point,-0.000555461261,-0.000120580696,2.7351906,2.63678401,338.958599,0.021903199,2.28349997,2.52225262,3.14019598,1.47518555,True,9,2.15402763,2.15402764,1.89009652e-09,2.63690459,2.73574606,2.28349997,2.37921139,-24.3026692,1.95482626,12.1247855,6.51719599,3.99683279,1.86042978,344.143979,False,False
951888753,V1,VISp,calibration,aperture,-0.00304264284,0.00961986403,4.12183908,4.30239201,1578.99371,0.0696011997,4.68992582,6.18502023,4.910625,7.85615108,True,8,3.98494083,3.98494083,4.99352559e-10,4.29277215,4.12488172,4.68992582,6.31726544,-29.6729007,-0.253871871,28.2519349,13.46725,-14.7352867,2.09782509,1657.03793,False,False
