ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,gaze_condition,gaze_gain_x,gaze_gain_y,success,optimizer_status,optimizer_nfev,center_bound,sigma_lower_bound,sigma_upper_bound,censored,baseline_spikes,amplitude_0_spikes,amplitude_45_spikes,amplitude_90_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,latent_halfmax_area_deg2,train_poisson_deviance,test_poisson_deviance,train_anscombe_rmse,test_anscombe_rmse,point_nominal_test_deviance,point_nominal_area_deg2,point_nominal_center_x_deg,point_nominal_center_y_deg,point_nominal_sigma_x_deg,point_nominal_sigma_y_deg,same_model_nominal_test_deviance,same_model_nominal_area_deg2,deviance_improvement_vs_point_nominal,gaze_deviance_improvement_within_model,log2_latent_area_vs_point_nominal,log2_sigma_x_vs_point_nominal,log2_sigma_y_vs_point_nominal,point_nominal_edge_distance_deg,log2_gaze_area_ratio_within_model
951880678,HVA,VISpm,evaluation,point,nominal,0,0,True,2,81,False,False,False,False,0.0131170075,0.270204528,0.195335739,0.191603369,0.219047879,2.92783375,-32.0719572,5.45782159,8.4419743,200.663642,0.223628535,0.214356565,0.211900513,0.203458584,0.214356565,200.663642,2.92783375,-32.0719572,5.45782159,8.4419743,0.214356565,200.663642,0,0,0,0,0,7.92804282,0
951880678,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,11,False,False,False,False,0.0129790789,0.253637807,0.178593365,0.196501093,0.209577422,2.88627115,-32.2401689,5.58479547,8.84687849,215.180377,0.223751096,0.214323004,0.211971977,0.203469894,0.214356565,200.663642,2.92783375,-32.0719572,5.45782159,8.4419743,0.214356565,200.663642,3.35610204e-05,3.35610204e-05,0.100767283,0.0331792122,0.0675880707,7.92804282,0.100767283
951880678,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,38,False,False,False,False,0.0104649653,0.162242244,0.16365363,0.144520983,0.156805619,5.37283548,-30.5806243,8.66164647,6.27180303,236.590986,0.219636009,0.220043277,0.211974129,0.203787087,0.214356565,200.663642,2.92783375,-32.0719572,5.45782159,8.4419743,0.220043277,236.590986,-0.00568671196,0,0.237615868,0.666316054,-0.428700186,7.92804282,0
951880678,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,10,False,False,False,False,0.0104212043,0.155166818,0.157136195,0.145006776,0.152436596,5.28843923,-31.0895583,8.74947853,6.65440653,253.569391,0.219937095,0.219844714,0.212044983,0.203795113,0.214356565,200.663642,2.92783375,-32.0719572,5.45782159,8.4419743,0.220043277,236.590986,-0.00548814938,0.000198562579,0.337601367,0.680871799,-0.343270432,7.92804282,0.0999854988
951880734,HVA,VISpm,calibration,point,nominal,0,0,True,2,9,False,False,False,False,1.03449059,1.6390148,2.03108044,1.88327238,1.85112254,4.45712933,-26.0636869,24.3531618,16.6157645,1762.30475,1.67900249,1.71375868,1.09542675,1.11584725,1.71375868,1762.30475,4.45712933,-26.0636869,24.3531618,16.6157645,1.71375868,1762.30475,0,0,0,0,0,13.9363131,0
951880734,HVA,VISpm,calibration,point,gaze_corrected,0,0.5,True,2,4,False,False,False,False,1.03615898,1.64367147,2.03262815,1.88692377,1.8544078,4.39271633,-26.2387645,24.331157,16.496329,1748.05623,1.67922655,1.71476701,1.09541851,1.11603778,1.71375868,1762.30475,4.45712933,-26.0636869,24.3531618,16.6157645,1.71375868,1762.30475,-0.00100833717,-0.00100833717,-0.011711839,-0.00130416965,-0.0104076693,13.9363131,-0.011711839
951880734,HVA,VISpm,calibration,aperture,nominal,0,0,True,2,9,False,False,False,False,1.03475982,1.63806286,2.03018845,1.88246226,1.85023786,4.45955182,-26.0632094,23.818706,15.8177136,1640.84365,1.67899529,1.71375387,1.09542552,1.11584454,1.71375868,1762.30475,4.45712933,-26.0636869,24.3531618,16.6157645,1.71375387,1640.84365,4.80165155e-06,0,-0.103025658,-0.0320140558,-0.0710116024,13.9363131,0
951880734,HVA,VISpm,calibration,aperture,gaze_corrected,0,0.5,True,2,4,False,False,False,False,1.03642496,1.64268268,2.03167155,1.88607019,1.85347481,4.39501654,-26.2385267,23.7963842,15.6924044,1626.31922,1.67922032,1.71476101,1.09541759,1.11603447,1.71375868,1762.30475,4.45712933,-26.0636869,24.3531618,16.6157645,1.71375387,1640.84365,-0.00100232911,-0.00100713076,-0.11585297,-0.0333667147,-0.0824862552,13.9363131,-0.0128273118
951880744,HVA,VISpm,calibration,point,nominal,0,0,True,2,7,False,False,False,False,5.70161692,9.1053602,8.18017233,8.82052345,8.70201866,-12.322843,-8.76386118,19.6097847,17.4299457,1488.58688,2.44727751,2.35826218,1.5351327,1.51376252,2.35826218,1488.58688,-12.322843,-8.76386118,19.6097847,17.4299457,2.35826218,1488.58688,0,0,0,0,0,27.677157,0
951880744,HVA,VISpm,calibration,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,5.69414107,9.11370393,8.18418112,8.85840487,8.7187633,-12.3731337,-8.97555835,19.6500849,17.4488522,1493.26409,2.44448463,2.35952723,1.53410477,1.51388804,2.35826218,1488.58688,-12.322843,-8.76386118,19.6097847,17.4299457,2.35826218,1488.58688,-0.00126505197,-0.00126505197,0.0045259097,0.00296184967,0.00156406003,27.677157,0.0045259097
951880744,HVA,VISpm,calibration,aperture,nominal,0,0,True,2,7,False,False,False,False,5.70343033,9.10016389,8.1750149,8.81538143,8.69685341,-12.3233605,-8.7632689,18.936686,16.6711733,1374.91381,2.44726631,2.3582728,1.53512952,1.51376583,2.35826218,1488.58688,-12.322843,-8.76386118,19.6097847,17.4299457,2.3582728,1374.91381,-1.06244113e-05,0,-0.114602246,-0.0503898179,-0.0642124286,27.677157,0
951880744,HVA,VISpm,calibration,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,5.6959487,9.10852828,8.17909699,8.85330734,8.7136442,-12.3736895,-8.97487863,18.9783842,16.6910469,1379.58397,2.44447209,2.35953696,1.53410114,1.51389108,2.35826218,1488.58688,-12.322843,-8.76386118,19.6097847,17.4299457,2.3582728,1374.91381,-0.00127478233,-0.00126415792,-0.109710155,-0.0472165253,-0.0624936293,27.677157,0.00489209184
951880766,HVA,VISpm,evaluation,point,nominal,0,0,True,2,23,False,False,False,False,0.101639956,0.129452649,0.396322954,2.1661895e-37,0.175258534,19.6019102,-8.61983452,13.5495041,8.31137478,490.457744,0.740239828,0.948880847,0.473538068,0.552457139,0.948880847,490.457744,19.6019102,-8.61983452,13.5495041,8.31137478,0.948880847,490.457744,0,0,0,0,0,20.3980898,0
951880766,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,15,False,False,False,False,0.101173286,0.11940182,0.381009263,3.15846484e-38,0.166803694,19.684424,-9.18695487,14.0853892,8.66493009,531.544029,0.739955704,0.950291779,0.473523532,0.55268011,0.948880847,490.457744,19.6019102,-8.61983452,13.5495041,8.31137478,0.948880847,490.457744,-0.00141093153,-0.00141093153,0.116060354,0.0559593782,0.060100976,20.3980898,0.116060354
951880766,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,27,False,False,False,False,0.102242954,0.137504491,0.405012005,1.69623096e-38,0.180838832,19.2457334,-8.45637088,11.9974372,5.79569802,302.830464,0.740423501,0.947723077,0.473544565,0.552211804,0.948880847,490.457744,19.6019102,-8.61983452,13.5495041,8.31137478,0.947723077,302.830464,0.00115776979,0,-0.695618499,-0.175513793,-0.520104707,20.3980898,0
951880766,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,27,False,False,False,False,0.101630133,0.124182311,0.386232219,1.49582229e-38,0.170138177,19.4215779,-9.06254999,12.722777,6.45442751,357.639082,0.740114987,0.949449098,0.473533379,0.552498459,0.948880847,490.457744,19.6019102,-8.61983452,13.5495041,8.31137478,0.947723077,302.830464,-0.000568250857,-0.00172602065,-0.455624445,-0.0908264497,-0.364797995,20.3980898,0.239994055
951880788,HVA,VISpm,evaluation,point,nominal,0,0,True,2,20,False,False,True,True,0.207338654,0.134662886,0.309249199,0.155368978,0.199760354,-31.8415375,33.6276395,50,11.3933663,2481.0036,1.05490549,1.12121891,0.642123134,0.665795525,1.12121891,2481.0036,-31.8415375,33.6276395,50,11.3933663,1.12121891,2481.0036,0,0,0,0,0,6.37236051,0
951880788,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,5,False,False,True,True,0.206499804,0.141528498,0.311282805,0.158777518,0.20386294,-32.2964309,34.2529517,50,11.8288954,2575.84381,1.0541799,1.12105956,0.64194097,0.665812988,1.12121891,2481.0036,-31.8415375,33.6276395,50,11.3933663,1.12121891,2481.0036,0.000159344598,0.000159344598,0.054121288,1.56967899e-14,0.054121288,6.37236051,0.054121288
951880788,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,19,False,False,True,True,0.207555269,0.1347702,0.310291747,0.155254444,0.200105464,-32.1050985,33.5466629,50,9.98644756,2174.63493,1.05489388,1.12121625,0.642119311,0.665797788,1.12121891,2481.0036,-31.8415375,33.6276395,50,11.3933663,1.12121625,2174.63493,2.65372997e-06,0,-0.1901506,-2.75494679e-14,-0.1901506,6.37236051,0
951880788,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,6,False,False,True,True,0.206662243,0.141717334,0.311922125,0.158265832,0.20396843,-32.5278902,34.1768167,50,10.5188282,2290.56539,1.05417453,1.12107296,0.641938149,0.665818572,1.12121891,2481.0036,-31.8415375,33.6276395,50,11.3933663,1.12121625,2174.63493,0.000145944625,0.000143290895,-0.11522008,1.89002164e-14,-0.11522008,6.37236051,0.0749305202
951880798,HVA,VISpm,calibration,point,nominal,0,0,True,2,10,False,False,False,False,0.679336804,1.0875385,0.959751588,1.48087073,1.17605361,1.64835914,-30.6182833,21.0383811,15.5011002,1420.30027,1.48267024,1.37079626,0.958643288,0.921953269,1.37079626,1420.30027,1.64835914,-30.6182833,21.0383811,15.5011002,1.37079626,1420.30027,0,0,0,0,0,9.38171672,0
951880798,HVA,VISpm,calibration,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.677452665,1.08734438,0.96702851,1.48125214,1.17854167,1.63321081,-30.5628378,21.1605915,15.4214493,1421.21023,1.48159511,1.37095171,0.958358066,0.921820696,1.37079626,1420.30027,1.64835914,-30.6182833,21.0383811,15.5011002,1.37079626,1420.30027,-0.000155444237,-0.000155444237,0.00092400494,0.00835626654,-0.0074322616,9.38171672,0.00092400494
951880798,HVA,VISpm,calibration,aperture,nominal,0,0,True,2,10,False,False,False,False,0.679610607,1.08726245,0.959203156,1.4807559,1.1757405,1.64385693,-30.6034417,20.4141817,14.6127195,1299.17709,1.48266032,1.3708164,0.958640492,0.921956486,1.37079626,1420.30027,1.64835914,-30.6182833,21.0383811,15.5011002,1.3708164,1299.17709,-2.01322659e-05,0,-0.128597878,-0.0434519545,-0.0851459234,9.38171672,0
951880798,HVA,VISpm,calibration,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.677737992,1.08707973,0.966479532,1.48117984,1.17824637,1.62914842,-30.5489336,20.5392377,14.5281668,1299.57236,1.48158481,1.37097295,0.958355224,0.921823845,1.37079626,1420.30027,1.64835914,-30.6182833,21.0383811,15.5011002,1.3708164,1299.17709,-0.000176686102,-0.000156553836,-0.128159005,-0.0346410573,-0.0935179477,9.38171672,0.000438872981
951880811,HVA,VISpm,calibration,point,nominal,0,0,True,2,20,False,False,False,False,2.33552136,0.0175678087,0.359403393,2.03481217,0.803927792,-14.2519708,-27.5667348,11.249971,8.39959867,411.543048,0.904922102,0.89338602,0.883058717,0.871295369,0.89338602,411.543048,-14.2519708,-27.5667348,11.249971,8.39959867,0.89338602,411.543048,0,0,0,0,0,12.4332652,0
951880811,HVA,VISpm,calibration,point,gaze_corrected,0,0.5,True,2,8,False,False,False,False,2.33583944,0.02354871,0.343952504,2.02565171,0.797717643,-14.297116,-27.568245,11.2578609,8.37969587,410.855842,0.905073607,0.893257531,0.88316267,0.871245847,0.89338602,411.543048,-14.2519708,-27.5667348,11.249971,8.39959867,0.89338602,411.543048,0.000128488784,0.000128488784,-0.00241106611,0.00101144688,-0.00342251298,12.4332652,-0.00241106611
951880811,HVA,VISpm,calibration,aperture,nominal,0,0,True,2,23,False,False,False,False,2.33569285,0.0350366967,0.375959672,2.03348539,0.814827252,-14.2664501,-27.6265012,9.885899,6.23087794,268.269155,0.904820565,0.893605786,0.883016745,0.87142447,0.89338602,411.543048,-14.2519708,-27.5667348,11.249971,8.39959867,0.893605786,268.269155,-0.00021976646,0,-0.617362156,-0.186477213,-0.430884943,12.4332652,0
951880811,HVA,VISpm,calibration,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,2.33599221,0.0407922214,0.357349158,2.02034115,0.806160842,-14.3118818,-27.6307818,9.88394891,6.25658476,269.32282,0.90498219,0.893442078,0.883126031,0.871350289,0.89338602,411.543048,-14.2519708,-27.5667348,11.249971,8.39959867,0.893605786,268.269155,-5.60583533e-05,0.000163708106,-0.611706868,-0.186761827,-0.424945041,12.4332652,0.00565528842
951880821,HVA,VISpm,calibration,point,nominal,0,0,True,2,17,False,False,True,True,3.51962132,1.90127406,1.76399859,0.830213761,1.49849547,-14.8693477,-14.5732333,49.9999999,18.8571301,4106.30241,1.23744127,1.194391,1.04421454,1.02762506,1.194391,4106.30241,-14.8693477,-14.5732333,49.9999999,18.8571301,1.194391,4106.30241,0,0,0,0,0,25.1306523,0
951880821,HVA,VISpm,calibration,point,gaze_corrected,0,0.5,True,2,4,False,False,True,True,3.51823135,1.90306616,1.76062734,0.827669365,1.49712096,-14.8743532,-14.6807851,50,18.914445,4118.78324,1.23750721,1.1950449,1.04420949,1.02778044,1.194391,4106.30241,-14.8693477,-14.5732333,49.9999999,18.8571301,1.194391,4106.30241,-0.000653901981,-0.000653901981,0.0043783241,3.59531864e-09,0.00437832051,25.1306523,0.0043783241
951880821,HVA,VISpm,calibration,aperture,nominal,0,0,True,2,17,False,False,True,True,3.51914586,1.89952616,1.76266333,0.829896299,1.49736193,-14.9617712,-14.564985,50,18.1756349,3957.90098,1.23742713,1.19439715,1.04421126,1.02762531,1.194391,4106.30241,-14.8693477,-14.5732333,49.9999999,18.8571301,1.19439715,3957.90098,-6.15447439e-06,0,-0.0531043599,3.02924307e-09,-0.053104363,25.1306523,0
951880821,HVA,VISpm,calibration,aperture,gaze_corrected,0,0.5,True,2,4,False,False,True,True,3.51776038,1.90133553,1.75932945,0.827363885,1.49600962,-14.9667577,-14.6725439,50,18.23473,3970.76944,1.2374924,1.19505127,1.04420585,1.02778078,1.194391,4106.30241,-14.8693477,-14.5732333,49.9999999,18.8571301,1.19439715,3957.90098,-0.000660266952,-0.000654112478,-0.0484212855,3.59532921e-09,-0.0484212891,25.1306523,0.00468307439
951880833,HVA,VISpm,evaluation,point,nominal,0,0,True,2,10,False,False,False,False,4.80654945,3.14184819,2.450505,2.10714562,2.5664996,14.8991128,-24.7287539,28.6963736,20.1320823,2516.06029,0.984210328,0.971495514,0.971880815,0.970017673,0.971495514,2516.06029,14.8991128,-24.7287539,28.6963736,20.1320823,0.971495514,2516.06029,0,0,0,0,0,15.2712461,0
951880833,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,4.80516177,3.14563032,2.45886328,2.12059467,2.57502943,14.9203294,-24.813468,28.8070116,19.9835531,2507.12648,0.983682383,0.97118789,0.971580593,0.969825769,0.971495514,2516.06029,14.8991128,-24.7287539,28.6963736,20.1320823,0.971495514,2516.06029,0.000307623888,0.000307623888,-0.00513171188,0.00555157126,-0.0106832831,15.2712461,-0.00513171188
951880833,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,10,False,False,False,False,4.80690477,3.14135884,2.4499921,2.10660818,2.56598637,14.8992318,-24.7271518,28.2460149,19.4809687,2396.47588,0.98420964,0.97149085,0.971880345,0.970015622,0.971495514,2516.06029,14.8991128,-24.7287539,28.6963736,20.1320823,0.97149085,2396.47588,4.66358105e-06,0,-0.0702520723,-0.0228210917,-0.0474309806,15.2712461,0
951880833,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,4.80552142,3.14512523,2.45833083,2.12004392,2.57449999,14.9205382,-24.8118291,28.3583885,19.3273467,2387.03681,0.983681816,0.971183205,0.971580199,0.969823714,0.971495514,2516.06029,14.8991128,-24.7287539,28.6963736,20.1320823,0.97149085,2396.47588,0.000312308397,0.000307644816,-0.0759456787,-0.0170928779,-0.0588528008,15.2712461,-0.00569360643
951880845,HVA,VISpm,evaluation,point,nominal,0,0,True,2,27,True,False,False,True,0.116041699,0.153750372,0.268218852,0.338777904,0.253582376,60,19.2674727,29.6725368,18.2013569,2352.14327,0.780653385,0.74917614,0.501543969,0.486641883,0.74917614,2352.14327,60,19.2674727,29.6725368,18.2013569,0.74917614,2352.14327,0,0,0,0,0,-20,0
951880845,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,9,True,False,False,True,0.115827303,0.149880597,0.267202242,0.334621725,0.250568188,60,19.3025505,30.1139859,18.1443332,2379.65821,0.780660527,0.749177986,0.501540584,0.486660696,0.74917614,2352.14327,60,19.2674727,29.6725368,18.2013569,0.74917614,2352.14327,-1.84628168e-06,-1.84628168e-06,0.0167784373,0.0213054044,-0.00452696709,-20,0.0167784373
951880845,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,26,True,False,False,True,0.11605921,0.153726522,0.268194244,0.338808822,0.253576529,60,19.2647671,29.2372025,17.4739972,2225.01738,0.780651672,0.749172927,0.50154357,0.486641583,0.74917614,2352.14327,60,19.2674727,29.6725368,18.2013569,0.749172927,2225.01738,3.21311763e-06,0,-0.0801593354,-0.021322993,-0.0588363424,-20,0
951880845,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,9,True,False,False,True,0.115842554,0.149819042,0.267156076,0.334615858,0.250530326,60,19.3016979,29.6888807,17.4150844,2251.77367,0.780658844,0.749176043,0.501540196,0.48666072,0.74917614,2352.14327,60,19.2674727,29.6725368,18.2013569,0.749172927,2225.01738,9.70944612e-08,-3.11602317e-06,-0.0629141159,0.000794430562,-0.0637085465,-20,0.0172452195
951880857,HVA,VISpm,evaluation,point,nominal,0,0,True,2,33,False,False,False,False,3.65188536,2.94341049,2.95097266,4.11413535,3.33617283,21.1600696,-58.866905,13.3364197,27.5011493,1597.33287,1.27267308,1.35862237,1.0851811,1.11843236,1.35862237,1597.33287,21.1600696,-58.866905,13.3364197,27.5011493,1.35862237,1597.33287,0,0,0,0,0,-18.866905,0
951880857,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,10,False,False,False,False,3.65233715,2.78659945,2.80566967,3.90083196,3.16436702,21.1340734,-57.003139,13.3444177,26.8847396,1562.46678,1.27336006,1.3592226,1.08547071,1.11869681,1.35862237,1597.33287,21.1600696,-58.866905,13.3364197,27.5011493,1.35862237,1597.33287,-0.000600233064,-0.000600233064,-0.0318394739,0.000864941618,-0.0327044155,-18.866905,-0.0318394739
951880857,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,26,False,False,True,True,2.8541447,2.33527397,2.09366624,2.35178018,2.26024013,17.3897559,-53.8259171,50,49.9999867,10887.9276,1.25930084,1.34457318,1.07963227,1.11109915,1.35862237,1597.33287,21.1600696,-58.866905,13.3364197,27.5011493,1.34457318,10887.9276,0.0140491854,0,2.76899248,1.90655668,0.8624358,-18.866905,0
951880857,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,5,False,False,True,True,2.84911431,2.31980763,2.08174314,2.33767226,2.24640767,17.2010657,-53.1187481,50,49.7282532,10828.7553,1.2595513,1.34520521,1.0797243,1.11137084,1.35862237,1597.33287,21.1600696,-58.866905,13.3364197,27.5011493,1.34457318,10887.9276,0.013417158,-0.00063202748,2.76113053,1.90655668,0.854573844,-18.866905,-0.00786195651
951880877,HVA,VISpm,evaluation,point,nominal,0,0,True,2,12,False,False,False,False,0.734206988,0.299182369,0.597924751,1.15978257,0.685629897,-22.950035,13.1196825,15.9383534,15.4501963,1072.46415,1.53388004,1.64128672,0.967568792,1.006188,1.64128672,1072.46415,-22.950035,13.1196825,15.9383534,15.4501963,1.64128672,1072.46415,0,0,0,0,0,17.049965,0
951880877,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.732454699,0.305963167,0.606726278,1.16017572,0.690955056,-22.8361929,12.9038701,15.9942204,15.5503603,1083.20053,1.5334305,1.64048413,0.96741199,1.00588782,1.64128672,1072.46415,-22.950035,13.1196825,15.9383534,15.4501963,1.64128672,1072.46415,0.000802591261,0.000802591261,0.0143709204,0.00504808311,0.00932283733,17.049965,0.0143709204
951880877,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,12,False,False,False,False,0.734415192,0.298593325,0.597122205,1.15917899,0.684964839,-22.9525694,13.1181395,15.0903174,14.5713739,957.644255,1.53388989,1.64130153,0.967571293,1.00619317,1.64128672,1072.46415,-22.950035,13.1196825,15.9383534,15.4501963,1.64130153,957.644255,-1.48140358e-05,0,-0.163367699,-0.0788794385,-0.0844882607,17.049965,0
951880877,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.732656764,0.305380561,0.605890503,1.15951756,0.690262873,-22.8387464,12.9017061,15.1497913,14.6797087,968.566442,1.53344132,1.64050162,0.96741482,1.00589369,1.64128672,1072.46415,-22.950035,13.1196825,15.9383534,15.4501963,1.64130153,957.644255,0.000785094797,0.000799908833,-0.147006504,-0.0732046766,-0.0738018278,17.049965,0.0163611948
951880888,HVA,VISpm,evaluation,point,nominal,0,0,True,2,10,False,False,False,False,1.90399076,2.75190788,2.7307698,2.83695166,2.77320978,-25.8612922,2.59703295,17.4718939,14.2018032,1080.65932,1.32198038,1.37294291,1.05033877,1.06142934,1.37294291,1080.65932,-25.8612922,2.59703295,17.4718939,14.2018032,1.37294291,1080.65932,0,0,0,0,0,14.1387078,0
951880888,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,7,False,False,False,False,1.90084617,2.74768202,2.73492515,2.8403463,2.77431782,-25.8800281,2.38287595,17.5675373,14.2819376,1092.70604,1.32158845,1.37198233,1.05013926,1.06100059,1.37294291,1080.65932,-25.8612922,2.59703295,17.4718939,14.2018032,1.37294291,1080.65932,0.000960580743,0.000960580743,0.0159935625,0.00787596175,0.00811760073,14.1387078,0.0159935625
951880888,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,10,False,False,False,False,1.90467661,2.7479944,2.72715502,2.83390756,2.76968566,-25.8547108,2.60284205,16.7050358,13.2483533,963.861513,1.32199821,1.37296896,1.05034426,1.06143812,1.37294291,1080.65932,-25.8612922,2.59703295,17.4718939,14.2018032,1.37296896,963.861513,-2.60498323e-05,0,-0.165013997,-0.0647529267,-0.10026107,14.1387078,0
951880888,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,7,False,False,False,False,1.90152606,2.74387527,2.73138373,2.83736446,2.77087448,-25.8729533,2.38854844,16.8046072,13.3349417,975.943814,1.32160613,1.3720041,1.05014501,1.0610081,1.37294291,1080.65932,-25.8612922,2.59703295,17.4718939,14.2018032,1.37296896,963.861513,0.000938813285,0.000964863117,-0.147041779,-0.0561791783,-0.0908626004,14.1387078,0.0179722178
951880921,HVA,VISpm,evaluation,point,nominal,0,0,True,2,25,False,False,False,False,2.80374069,4.06351274,7.5775786,6.99437228,6.21182121,-8.22601265,-26.4610764,7.19451776,2.98868855,93.645665,4.39401443,5.03568704,1.93697292,2.04707053,5.03568704,93.645665,-8.22601265,-26.4610764,7.19451776,2.98868855,5.03568704,93.645665,0,0,0,0,0,13.5389236,0
951880921,HVA,VISpm,evaluation,point,gaze_corrected,0,0.5,True,2,54,False,True,False,True,2.81208502,75.2942474,118.733941,166.449437,120.159209,-5.14476108,-34.5669946,2.85468812,2,24.8653165,4.39184866,5.055971,1.93388112,2.04930091,5.03568704,93.645665,-8.22601265,-26.4610764,7.19451776,2.98868855,5.03568704,93.645665,-0.0202839581,-0.0202839581,-1.91307742,-1.33356485,-0.579512562,13.5389236,-1.91307742
951880921,HVA,VISpm,evaluation,aperture,nominal,0,0,True,2,17,False,True,False,True,2.79489912,1.53421615,2.4643698,3.21438789,2.40432461,-7.54601453,-28.9708041,4.15432196,2,36.1855749,4.39531713,5.04244533,1.9376996,2.04877728,5.03568704,93.645665,-8.22601265,-26.4610764,7.19451776,2.98868855,5.04244533,36.1855749,-0.00675828962,0,-1.37179752,-0.792284957,-0.579512562,13.5389236,0
951880921,HVA,VISpm,evaluation,aperture,gaze_corrected,0,0.5,True,2,13,False,True,False,True,2.79387,1.55107943,2.29814647,3.56369914,2.47097502,-7.39143405,-29.5368233,3.81012322,2,33.1874853,4.39297153,5.0429298,1.93705109,2.04837765,5.03568704,93.645665,-8.22601265,-26.4610764,7.19451776,2.98868855,5.04244533,36.1855749,-0.00724275406,-0.000484464449,-1.49657289,-0.917060331,-0.579512562,13.5389236,-0.124775373
951880931,HVA,VISpm,calibration,point,nominal,0,0,True,2,17,False,False,False,False,2.45442015,2.00972233,1.35610312,0.599789518,1.32187166,45.0974942,-26.1824368,17.0525285,25.6694049,1906.38193,1.29447695,1.42202164,1.05134583,1.09793607,1.42202164,1906.38193,45.0974942,-26.1824368,17.0525285,25.6694049,1.42202164,1906.38193,0,0,0,0,0,-5.09749417,0
951880931,HVA,VISpm,calibration,point,gaze_corrected,0,0.5,True,2,10,False,False,False,False,2.45674328,2.00718975,1.36048466,0.593966096,1.32054684,44.9648268,-27.0280906,16.8247831,25.8053052,1890.87929,1.29487562,1.42203077,1.05148632,1.09790666,1.42202164,1906.38193,45.0974942,-26.1824368,17.0525285,25.6694049,1.42202164,1906.38193,-9.12842462e-06,-9.12842462e-06,-0.0117799183,-0.0193977613,0.00761784304,-5.09749417,-0.0117799183
951880931,HVA,VISpm,calibration,aperture,nominal,0,0,True,2,17,False,False,False,False,2.45442044,2.00817412,1.35587468,0.599823359,1.32129072,45.1049035,-26.2009499,16.2976274,25.1750022,1786.89581,1.29448087,1.42203015,1.05134583,1.09793954,1.42202164,1906.38193,45.0974942,-26.1824368,17.0525285,25.6694049,1.42203015,1786.89581,-8.50576683e-06,0,-0.0933816647,-0.0653237181,-0.0280579466,-5.09749417,0
951880931,HVA,VISpm,calibration,aperture,gaze_corrected,0,0.5,True,2,10,False,False,False,False,2.45676542,2.00665172,1.36066529,0.594027332,1.32044811,44.9896943,-27.0447397,16.0613721,25.3195021,1771.10021,1.29487786,1.42203256,1.05148632,1.09790781,1.42202164,1906.38193,45.0974942,-26.1824368,17.0525285,25.6694049,1.42203015,1786.89581,-1.0915992e-05,-2.41022514e-06,-0.106191337,-0.0863905249,-0.0198008124,-5.09749417,-0.0128096726
951880954,HVA,VISpm,calibration,point,nominal,0,0,True,2,17,False,False,False,False,2.1902939,1.28788387,1.0927576,1.31243411,1.23102519,0.766530543,-32.7418612,44.5460057,16.894158,3277.56,6.02762626,5.86720447,2.21941168,2.20726187,5.86720447,3277.56,0.766530543,-32.7418612,44.5460057,16.894158,5.86720447,3277.56,0,0,0,0,0,7.25813879,0
951880954,HVA,VISpm,calibration,point,gaze_corrected,0,0.5,True,2,10,False,False,False,False,2.18235985,1.32290194,1.11391354,1.32998368,1.25559972,0.557809752,-35.076618,44.2809166,18.328917,3534.75026,6.02634348,5.86623845,2.21901809,2.20691883,5.86720447,3277.56,0.766530543,-32.7418612,44.5460057,16.894158,5.86720447,3277.56,0.000966020749,0.000966020749,0.1089861,-0.00861098911,0.117597089,7.25813879,0.1089861
