stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,color,coherence,y_position,stimulus_name,Speed,orientation,spatial_frequency,size,Dir,temporal_frequency,frame,phase,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3067,0.0,842.65727,842.90748,-20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,124,,,0,,False,13,train,2
3068,0.0,842.90748,843.15769,40.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,72,,,0,,False,10,train,0
3069,0.0,843.15769,843.4079,20.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,207,,,0,,False,12,train,1
3070,0.0,843.4079,843.6581,30.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,199,,,0,,False,14,test,2
3071,0.0,843.6581,843.90831,-40.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,178,,,0,,False,12,train,2
3072,0.0,843.90831,844.15852,-30.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,163,,,0,,False,12,train,2
3073,0.0,844.15852,844.40873,-20.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,126,,,0,,False,13,train,0
3074,0.0,844.40873,844.65893,-40.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,144,,,0,,False,10,train,2
3075,0.0,844.65893,844.90914,20.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,197,,,0,,False,12,train,0
3076,0.0,844.90914,845.15935,40.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,213,,,0,,False,13,train,2
3077,0.0,845.15935,845.40956,10.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,215,,,0,,False,12,train,0
3078,0.0,845.40956,845.65976,0.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,241,,,0,,False,12,train,1
3079,0.0,845.65976,845.90997,20.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,45,,,0,,False,13,train,0
3080,0.0,845.90997,846.16018,-40.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,212,,,0,,False,12,train,1
3081,0.0,846.16018,846.41039,20.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,77,,,0,,False,13,train,2
3082,0.0,846.41039,846.6606,30.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,187,,,0,,False,11,test,1
3083,0.0,846.6606,846.91082,40.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,121,,,0,,False,13,train,1
3084,0.0,846.91082,847.16103,10.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,68,,,0,,False,14,test,1
3085,0.0,847.16103,847.41123,40.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,63,,,0,,False,13,train,0
3086,0.0,847.41123,847.66144,10.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,47,,,0,,False,13,train,0
3087,0.0,847.66144,847.91165,0.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,75,,,0,,False,13,train,1
3088,0.0,847.91165,848.16185,10.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,149,,,0,,False,13,train,2
3089,0.0,848.16185,848.41206,-10.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,96,,,0,,False,14,test,1
3090,0.0,848.41206,848.66227,40.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,195,,,0,,False,12,train,0
3091,0.0,848.66227,848.91249,-10.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,235,,,0,,False,12,train,0
3092,0.0,848.91249,849.1627,20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,76,,,0,,False,11,test,2
3093,0.0,849.1627,849.4129,30.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,187,,,0,,False,12,train,1
3094,0.0,849.4129,849.6631,-10.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,107,,,0,,False,11,test,0
3095,0.0,849.6631,849.91331,-30.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,42,,,0,,False,14,test,2
3096,0.0,849.91331,850.16351,40.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,33,,,0,,False,12,train,0
3097,0.0,850.16351,850.41373,-20.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,88,,,0,,False,12,train,1
3098,0.0,850.41373,850.66394,-30.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,41,,,0,,False,12,train,2
3099,0.0,850.66394,850.91415,10.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,216,,,0,,False,13,train,2
3100,0.0,850.91415,851.16437,20.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,165,,,0,,False,12,train,2
3101,0.0,851.16437,851.41457,40.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,174,,,0,,False,13,train,1
3102,0.0,851.41457,851.66478,-10.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,14,,,0,,False,11,test,1
3103,0.0,851.66478,851.91499,30.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,209,,,0,,False,12,train,0
3104,0.0,851.91499,852.16519,30.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,209,,,0,,False,13,train,0
3105,0.0,852.16519,852.41541,40.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,33,,,0,,False,13,train,0
3106,0.0,852.41541,852.66562,10.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,166,,,0,,False,10,train,2
3107,0.0,852.66562,852.91584,30.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,141,,,0,,False,13,train,2
3108,0.0,852.91584,853.16606,-20.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,237,,,0,,False,11,test,2
3109,0.0,853.16606,853.41626,-30.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,240,,,0,,False,12,train,0
3110,0.0,853.41626,853.66646,-30.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,17,,,0,,False,11,test,2
3111,0.0,853.66646,853.91666,30.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,183,,,0,,False,13,train,1
3112,0.0,853.91666,854.16686,-20.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,136,,,0,,False,12,train,0
3113,0.0,854.16686,854.41708,10.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,44,,,0,,False,11,test,0
3114,0.0,854.41708,854.66729,10.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,182,,,0,,False,10,train,0
3115,0.0,854.66729,854.9175,20.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,45,,,0,,False,14,test,0
3116,0.0,854.9175,855.16772,40.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,243,,,0,,False,10,train,1
3117,0.0,855.16772,855.41792,-10.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,14,,,0,,False,12,train,1
3118,0.0,855.41792,855.66812,30.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,139,,,0,,False,12,train,2
3119,0.0,855.66812,855.91833,-40.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,239,,,0,,False,11,test,0
3120,0.0,855.91833,856.16853,-10.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,130,,,0,,False,12,train,1
3121,0.0,856.16853,856.41875,40.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,177,,,0,,False,9,train,2
3122,0.0,856.41875,856.66896,-10.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,235,,,0,,False,13,train,0
3123,0.0,856.66896,856.91918,30.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,128,,,0,,False,13,train,2
3124,0.0,856.91918,857.1694,10.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,106,,,0,,False,12,train,1
3125,0.0,857.1694,857.4196,20.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,116,,,0,,False,14,test,0
3126,0.0,857.4196,857.6698,-20.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,85,,,0,,False,13,train,2
3127,0.0,857.6698,857.92001,40.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,211,,,0,,False,12,train,0
3128,0.0,857.92001,858.17021,-40.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,144,,,0,,False,11,test,2
3129,0.0,858.17021,858.42042,-40.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,168,,,0,,False,11,test,2
3130,0.0,858.42042,858.67063,10.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,217,,,0,,False,9,train,2
3131,0.0,858.67063,858.92085,-30.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,36,,,0,,False,13,train,0
3132,0.0,858.92085,859.17106,-30.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,31,,,0,,False,13,train,2
3133,0.0,859.17106,859.42127,-30.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,176,,,0,,False,13,train,1
3134,0.0,859.42127,859.67147,-10.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,221,,,0,,False,13,train,1
3135,0.0,859.67147,859.92168,20.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,230,,,0,,False,12,train,1
3136,0.0,859.92168,860.17189,30.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,187,,,0,,False,13,train,1
3137,0.0,860.17189,860.4221,30.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,28,,,0,,False,11,test,1
3138,0.0,860.4221,860.67231,-40.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,23,,,0,,False,10,train,1
3139,0.0,860.67231,860.92252,-20.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,233,,,0,,False,12,train,1
3140,0.0,860.92252,861.17273,10.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,217,,,0,,False,10,train,2
3141,0.0,861.17273,861.42294,0.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,115,,,0,,False,13,train,1
3142,0.0,861.42294,861.67315,-30.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,16,,,0,,False,12,train,1
3143,0.0,861.67315,861.92337,0.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,241,,,0,,False,13,train,1
3144,0.0,861.92337,862.17358,-30.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,122,,,0,,False,11,test,1
3145,0.0,862.17358,862.42379,-20.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,137,,,0,,False,13,train,1
3146,0.0,862.42379,862.67399,40.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,84,,,0,,False,12,train,2
3147,0.0,862.67399,862.9242,20.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,20,,,0,,False,10,train,1
3148,0.0,862.9242,863.17441,20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,76,,,0,,False,12,train,2
3149,0.0,863.17441,863.42461,-30.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,10,,,0,,False,12,train,0
3150,0.0,863.42461,863.67482,40.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,145,,,0,,False,8,test,0
3151,0.0,863.67482,863.92503,-20.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,180,,,0,,False,13,train,0
3152,0.0,863.92503,864.17523,-10.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,24,,,0,,False,13,train,1
3153,0.0,864.17523,864.42544,20.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,161,,,0,,False,11,test,1
3154,0.0,864.42544,864.67565,40.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,72,,,0,,False,11,test,0
3155,0.0,864.67565,864.92587,-40.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,154,,,0,,False,11,test,0
3156,0.0,864.92587,865.17608,-10.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,222,,,0,,False,13,train,0
3157,0.0,865.17608,865.42629,40.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,145,,,0,,False,9,train,0
3158,0.0,865.42629,865.67649,10.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,3,,,0,,False,12,train,1
3159,0.0,865.67649,865.9267,-20.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,237,,,0,,False,12,train,2
3160,0.0,865.9267,866.17691,20.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,169,,,0,,False,11,test,1
3161,0.0,866.17691,866.42712,10.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,52,,,0,,False,13,train,1
3162,0.0,866.42712,866.67733,10.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,149,,,0,,False,14,test,2
3163,0.0,866.67733,866.92754,-30.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,170,,,0,,False,12,train,0
3164,0.0,866.92754,867.17775,10.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,18,,,0,,False,13,train,0
3165,0.0,867.17775,867.42795,-20.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,67,,,0,,False,13,train,1
3166,0.0,867.42795,867.67815,30.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,152,,,0,,False,11,test,0
3167,0.0,867.67815,867.92835,10.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,53,,,0,,False,11,test,2
3168,0.0,867.92835,868.17855,30.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,218,,,0,,False,12,train,0
3169,0.0,868.17855,868.42877,-40.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,60,,,0,,False,12,train,1
3170,0.0,868.42877,868.67898,-40.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,159,,,0,,False,14,test,1
3171,0.0,868.67898,868.9292,30.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,232,,,0,,False,8,test,2
3172,0.0,868.9292,869.17942,30.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,232,,,0,,False,9,train,2
3173,0.0,869.17942,869.42963,40.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,243,,,0,,False,11,test,1
3174,0.0,869.42963,869.67984,0.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,37,,,0,,False,12,train,2
3175,0.0,869.67984,869.93005,10.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,203,,,0,,False,10,train,0
3176,0.0,869.93005,870.18026,-10.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,38,,,0,,False,13,train,0
3177,0.0,870.18026,870.43047,-40.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,193,,,0,,False,13,train,2
3178,0.0,870.43047,870.68068,20.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,20,,,0,,False,11,test,1
3179,0.0,870.68068,870.9309,-40.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,186,,,0,,False,12,train,1
3180,0.0,870.9309,871.18111,0.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,37,,,0,,False,13,train,2
3181,0.0,871.18111,871.43131,-10.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,206,,,0,,False,13,train,0
3182,0.0,871.43131,871.68152,40.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,94,,,0,,False,13,train,2
3183,0.0,871.68152,871.93173,-40.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,86,,,0,,False,9,train,0
3184,0.0,871.93173,872.18193,30.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,28,,,0,,False,12,train,1
3185,0.0,872.18193,872.43214,-30.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,55,,,0,,False,9,train,1
3186,0.0,872.43214,872.68235,30.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,69,,,0,,False,12,train,2
3187,0.0,872.68235,872.93256,20.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,39,,,0,,False,14,test,0
3188,0.0,872.93256,873.18277,40.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,78,,,0,,False,11,test,2
3189,0.0,873.18277,873.43298,-40.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,23,,,0,,False,11,test,1
3190,0.0,873.43298,873.68318,-10.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,80,,,0,,False,12,train,2
3191,0.0,873.68318,873.93339,0.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,49,,,0,,False,12,train,2
3192,0.0,873.93339,874.1836,40.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,201,,,0,,False,10,train,2
3193,0.0,874.1836,874.43381,30.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,150,,,0,,False,11,test,0
3194,0.0,874.43381,874.68402,-10.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,227,,,0,,False,12,train,2
3195,0.0,874.68402,874.93424,40.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,15,,,0,,False,11,test,1
