stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,phase,temporal_frequency,spatial_frequency,y_position,contrast,size,x_position,frame,color,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
137,0.0,107.54912,107.79933,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,109,,,0,,False,0,train,2
138,0.0,107.79933,108.04954,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020614,81,,,0,,False,1,train,0
139,0.0,108.04954,108.29974,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,21,,,0,,False,1,train,0
140,0.0,108.29974,108.54995,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,110,,,0,,False,0,train,1
141,0.0,108.54995,108.80016,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021386,111,,,0,,False,0,train,0
142,0.0,108.80016,109.05038,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021386,43,,,0,,False,1,train,2
143,0.0,109.05038,109.30059,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021386,112,,,0,,False,0,train,2
144,0.0,109.30059,109.5508,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021386,23,,,0,,False,1,train,2
145,0.0,109.5508,109.80101,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020364,113,,,0,,False,0,train,2
146,0.0,109.80101,110.05121,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020364,92,,,0,,False,1,train,0
147,0.0,110.05121,110.30141,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,114,,,0,,False,0,train,2
148,0.0,110.30141,110.55162,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020364,60,,,0,,False,1,train,1
149,0.0,110.55162,110.80183,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021136,115,,,0,,False,0,train,2
150,0.0,110.80183,111.05204,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021136,116,,,0,,False,0,train,2
151,0.0,111.05204,111.30225,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,117,,,0,,False,0,train,2
152,0.0,111.30225,111.55246,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021136,5,,,0,,False,2,test,2
153,0.0,111.55246,111.80267,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020614,118,,,0,,False,0,train,0
154,0.0,111.80267,112.05288,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,119,,,0,,False,0,train,0
155,0.0,112.05288,112.30308,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,120,,,0,,False,0,train,2
156,0.0,112.30308,112.55329,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020614,121,,,0,,False,0,train,2
157,0.0,112.55329,112.8035,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021386,119,,,0,,False,1,train,0
158,0.0,112.8035,113.05372,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021386,66,,,0,,False,1,train,1
159,0.0,113.05372,113.30393,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021386,80,,,0,,False,1,train,1
160,0.0,113.30393,113.55414,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021386,122,,,0,,False,0,train,0
161,0.0,113.55414,113.80435,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,123,,,0,,False,0,train,0
162,0.0,113.80435,114.05456,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020614,85,,,0,,False,1,train,1
163,0.0,114.05456,114.30476,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,124,,,0,,False,0,train,1
164,0.0,114.30476,114.55497,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,125,,,0,,False,0,train,1
165,0.0,114.55497,114.80517,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020636,126,,,0,,False,0,train,1
166,0.0,114.80517,115.05538,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,109,,,0,,False,1,train,2
167,0.0,115.05538,115.30559,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020636,127,,,0,,False,0,train,1
168,0.0,115.30559,115.55579,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,128,,,0,,False,0,train,1
169,0.0,115.55579,115.806,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020864,103,,,0,,False,1,train,1
170,0.0,115.806,116.05621,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020864,129,,,0,,False,0,train,2
171,0.0,116.05621,116.30642,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020864,75,,,0,,False,1,train,1
172,0.0,116.30642,116.55663,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020864,59,,,0,,False,1,train,2
173,0.0,116.55663,116.80684,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021386,129,,,0,,False,1,train,2
174,0.0,116.80684,117.05706,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021386,3,,,0,,False,2,test,1
175,0.0,117.05706,117.30727,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021386,130,,,0,,False,0,train,0
176,0.0,117.30727,117.55748,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021386,131,,,0,,False,0,train,0
177,0.0,117.55748,117.80769,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020364,36,,,0,,False,2,test,1
178,0.0,117.80769,118.05789,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020364,132,,,0,,False,0,train,0
179,0.0,118.05789,118.30809,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020364,133,,,0,,False,0,train,2
180,0.0,118.30809,118.5583,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020364,41,,,0,,False,1,train,2
181,0.0,118.5583,118.80852,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25022136,106,,,0,,False,1,train,2
182,0.0,118.80852,119.05874,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25022136,108,,,0,,False,1,train,1
183,0.0,119.05874,119.30896,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25022136,134,,,0,,False,0,train,0
184,0.0,119.30896,119.55918,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25022136,103,,,0,,False,2,test,1
185,0.0,119.55918,119.80938,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25019864,135,,,0,,False,0,train,0
186,0.0,119.80938,120.05958,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25019864,136,,,0,,False,0,train,0
187,0.0,120.05958,120.30978,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019864,12,,,0,,False,1,train,0
188,0.0,120.30978,120.55998,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019864,137,,,0,,False,0,train,2
189,0.0,120.55998,120.81019,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021136,138,,,0,,False,0,train,0
190,0.0,120.81019,121.0604,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,139,,,0,,False,0,train,1
191,0.0,121.0604,121.31061,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021136,55,,,0,,False,1,train,0
192,0.0,121.31061,121.56082,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021136,108,,,0,,False,2,test,1
193,0.0,121.56082,121.81103,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020364,140,,,0,,False,0,train,1
194,0.0,121.81103,122.06123,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020364,141,,,0,,False,0,train,2
195,0.0,122.06123,122.31143,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020364,142,,,0,,False,0,train,1
196,0.0,122.31143,122.56164,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020364,143,,,0,,False,0,train,1
197,0.0,122.56164,122.81186,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021886,55,,,0,,False,2,test,0
198,0.0,122.81186,123.06208,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021886,23,,,0,,False,2,test,2
199,0.0,123.06208,123.31229,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021886,136,,,0,,False,1,train,0
200,0.0,123.31229,123.56251,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021886,144,,,0,,False,0,train,0
201,0.0,123.56251,123.81271,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019864,35,,,0,,False,1,train,0
202,0.0,123.81271,124.06291,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25019864,53,,,0,,False,1,train,1
203,0.0,124.06291,124.31311,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25019864,145,,,0,,False,0,train,1
204,0.0,124.31311,124.56331,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25019864,146,,,0,,False,0,train,0
205,0.0,124.56331,124.81352,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021636,147,,,0,,False,0,train,1
206,0.0,124.81352,125.06374,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021636,148,,,0,,False,0,train,1
207,0.0,125.06374,125.31396,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,21,,,0,,False,2,test,0
208,0.0,125.31396,125.56417,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021636,43,,,0,,False,2,test,2
209,0.0,125.56417,125.81438,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,19,,,0,,False,1,train,0
210,0.0,125.81438,126.06459,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020614,84,,,0,,False,1,train,0
211,0.0,126.06459,126.31479,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,148,,,0,,False,1,train,1
212,0.0,126.31479,126.565,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,6,,,0,,False,1,train,2
213,0.0,126.565,126.81521,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021636,39,,,0,,False,1,train,1
214,0.0,126.81521,127.06543,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021636,135,,,0,,False,1,train,0
215,0.0,127.06543,127.31565,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021636,149,,,0,,False,0,train,2
216,0.0,127.31565,127.56586,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021636,68,,,0,,False,1,train,0
217,0.0,127.56586,127.81606,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019864,119,,,0,,False,2,test,0
218,0.0,127.81606,128.06626,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019864,150,,,0,,False,0,train,1
219,0.0,128.06626,128.31646,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019864,151,,,0,,False,0,train,2
220,0.0,128.31646,128.56666,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25019864,25,,,0,,False,1,train,1
221,0.0,128.56666,128.81688,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25022136,152,,,0,,False,0,train,2
222,0.0,128.81688,129.0671,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25022136,153,,,0,,False,0,train,1
223,0.0,129.0671,129.31732,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25022136,154,,,0,,False,0,train,0
224,0.0,129.31732,129.56754,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25022136,9,,,0,,False,2,test,2
225,0.0,129.56754,129.81774,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019614,152,,,0,,False,1,train,2
226,0.0,129.81774,130.06794,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019614,155,,,0,,False,0,train,1
227,0.0,130.06794,130.31813,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019614,156,,,0,,False,0,train,1
228,0.0,130.31813,130.56833,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25019614,30,,,0,,False,1,train,1
229,0.0,130.56833,130.81853,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020386,157,,,0,,False,0,train,1
230,0.0,130.81853,131.06874,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020386,158,,,0,,False,0,train,1
231,0.0,131.06874,131.31894,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020386,159,,,0,,False,0,train,2
232,0.0,131.31894,131.56914,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020386,95,,,0,,False,1,train,2
233,0.0,131.56914,131.81936,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021364,46,,,0,,False,2,test,2
234,0.0,131.81936,132.06957,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021364,160,,,0,,False,0,train,2
235,0.0,132.06957,132.31978,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021364,52,,,0,,False,1,train,0
236,0.0,132.31978,132.57,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021364,99,,,0,,False,1,train,2
237,0.0,132.57,132.82021,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020886,158,,,0,,False,1,train,1
238,0.0,132.82021,133.07042,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020886,161,,,0,,False,0,train,2
239,0.0,133.07042,133.32062,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020886,111,,,0,,False,1,train,0
240,0.0,133.32062,133.57083,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020886,160,,,0,,False,1,train,2
241,0.0,133.57083,133.82104,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020864,147,,,0,,False,1,train,1
242,0.0,133.82104,134.07125,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020864,162,,,0,,False,0,train,2
243,0.0,134.07125,134.32146,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020864,163,,,0,,False,0,train,1
244,0.0,134.32146,134.57167,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020864,62,,,0,,False,1,train,2
245,0.0,134.57167,134.82188,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021136,164,,,0,,False,0,train,0
246,0.0,134.82188,135.07209,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,117,,,0,,False,1,train,2
247,0.0,135.07209,135.3223,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021136,39,,,0,,False,2,test,1
248,0.0,135.3223,135.57251,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021136,94,,,0,,False,1,train,1
249,0.0,135.57251,135.82272,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020864,165,,,0,,False,0,train,0
250,0.0,135.82272,136.07293,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020864,92,,,0,,False,2,test,0
251,0.0,136.07293,136.32314,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020864,166,,,0,,False,0,train,1
252,0.0,136.32314,136.57335,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020864,166,,,0,,False,1,train,1
253,0.0,136.57335,136.82357,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021886,167,,,0,,False,0,train,0
254,0.0,136.82357,137.07379,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021886,153,,,0,,False,1,train,1
255,0.0,137.07379,137.324,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021886,168,,,0,,False,0,train,0
256,0.0,137.324,137.57422,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021886,169,,,0,,False,0,train,2
257,0.0,137.57422,137.82442,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019864,170,,,0,,False,0,train,1
258,0.0,137.82442,138.07462,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019864,5,,,0,,False,3,train,2
259,0.0,138.07462,138.32482,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019864,126,,,0,,False,1,train,1
260,0.0,138.32482,138.57502,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25019864,171,,,0,,False,0,train,0
261,0.0,138.57502,138.82523,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020886,102,,,0,,False,1,train,2
262,0.0,138.82523,139.07544,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020886,172,,,0,,False,0,train,1
263,0.0,139.07544,139.32564,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020886,124,,,0,,False,1,train,1
264,0.0,139.32564,139.57585,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020886,63,,,0,,False,1,train,2
265,0.0,139.57585,139.82606,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020614,173,,,0,,False,0,train,2
266,0.0,139.82606,140.07627,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,75,,,0,,False,2,test,1
267,0.0,140.07627,140.32647,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,77,,,0,,False,1,train,0
268,0.0,140.32647,140.57668,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,174,,,0,,False,0,train,0
269,0.0,140.57668,140.82689,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,13,,,0,,False,1,train,0
270,0.0,140.82689,141.07711,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021636,175,,,0,,False,0,train,2
271,0.0,141.07711,141.32733,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,93,,,0,,False,1,train,2
272,0.0,141.32733,141.57754,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021636,121,,,0,,False,1,train,2
273,0.0,141.57754,141.82775,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,6,,,0,,False,2,test,2
274,0.0,141.82775,142.07795,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020364,38,,,0,,False,3,train,0
