stimulus_presentation_id,stimulus_block,start_time,stop_time,color,stimulus_name,contrast,phase,x_position,y_position,spatial_frequency,orientation,frame,size,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1968,0.0,576.47708,576.72729,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,100,,,0,,False,7,train,2
1969,0.0,576.72729,576.9775,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,43,,,0,,False,10,train,0
1970,0.0,576.9775,577.22771,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,122,,,0,,False,4,train,2
1971,0.0,577.22771,577.47792,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,223,,,0,,False,8,test,1
1972,0.0,577.47792,577.72813,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,163,,,0,,False,9,train,0
1973,0.0,577.72813,577.97834,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,176,,,0,,False,8,test,0
1974,0.0,577.97834,578.22855,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,91,,,0,,False,6,train,0
1975,0.0,578.22855,578.47875,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,185,,,0,,False,8,test,1
1976,0.0,578.47875,578.72896,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,214,,,0,,False,8,test,1
1977,0.0,578.72896,578.97917,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,22,,,0,,False,9,train,2
1978,0.0,578.97917,579.22938,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,193,,,0,,False,10,train,1
1979,0.0,579.22938,579.47959,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,58,,,0,,False,8,test,0
1980,0.0,579.47959,579.7298,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,43,,,0,,False,11,test,0
1981,0.0,579.7298,579.98001,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,8,,,0,,False,7,train,1
1982,0.0,579.98001,580.23023,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,58,,,0,,False,9,train,0
1983,0.0,580.23023,580.48044,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,135,,,0,,False,7,train,0
1984,0.0,580.48044,580.73065,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,39,,,0,,False,9,train,0
1985,0.0,580.73065,580.98085,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,52,,,0,,False,8,test,2
1986,0.0,580.98085,581.23106,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,180,,,0,,False,9,train,1
1987,0.0,581.23106,581.48126,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,114,,,0,,False,8,test,0
1988,0.0,581.48126,581.73146,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,109,,,0,,False,11,test,0
1989,0.0,581.73146,581.98168,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,238,,,0,,False,6,train,0
1990,0.0,581.98168,582.2319,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,151,,,0,,False,7,train,2
1991,0.0,582.2319,582.48211,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,97,,,0,,False,6,train,0
1992,0.0,582.48211,582.73233,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,173,,,0,,False,6,train,0
1993,0.0,582.73233,582.98253,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,55,,,0,,False,6,train,2
1994,0.0,582.98253,583.23274,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,190,,,0,,False,9,train,2
1995,0.0,583.23274,583.48294,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,205,,,0,,False,8,test,2
1996,0.0,583.48294,583.73314,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,99,,,0,,False,7,train,2
1997,0.0,583.73314,583.98336,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,84,,,0,,False,7,train,0
1998,0.0,583.98336,584.23357,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,32,,,0,,False,7,train,0
1999,0.0,584.23357,584.48378,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,166,,,0,,False,7,train,1
2000,0.0,584.48378,584.734,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,211,,,0,,False,6,train,1
2001,0.0,584.734,584.9842,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,239,,,0,,False,9,train,0
2002,0.0,584.9842,585.23441,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,65,,,0,,False,7,train,1
2003,0.0,585.23441,585.48462,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,211,,,0,,False,7,train,1
2004,0.0,585.48462,585.73482,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,237,,,0,,False,8,test,2
2005,0.0,585.73482,585.98504,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,218,,,0,,False,6,train,2
2006,0.0,585.98504,586.23525,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,151,,,0,,False,8,test,2
2007,0.0,586.23525,586.48546,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,6,,,0,,False,10,train,1
2008,0.0,586.48546,586.73568,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,235,,,0,,False,7,train,0
2009,0.0,586.73568,586.98588,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,197,,,0,,False,8,test,0
2010,0.0,586.98588,587.23609,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,181,,,0,,False,7,train,0
2011,0.0,587.23609,587.48629,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,68,,,0,,False,8,test,2
2012,0.0,587.48629,587.73649,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,124,,,0,,False,9,train,0
2013,0.0,587.73649,587.98671,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,24,,,0,,False,7,train,2
2014,0.0,587.98671,588.23692,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,190,,,0,,False,10,train,2
2015,0.0,588.23692,588.48713,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,133,,,0,,False,7,train,1
2016,0.0,588.48713,588.73735,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,48,,,0,,False,9,train,2
2017,0.0,588.73735,588.98755,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,133,,,0,,False,8,test,1
2018,0.0,588.98755,589.23776,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,78,,,0,,False,5,test,2
2019,0.0,589.23776,589.48796,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,174,,,0,,False,10,train,0
2020,0.0,589.48796,589.73816,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,208,,,0,,False,9,train,1
2021,0.0,589.73816,589.98837,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,15,,,0,,False,7,train,1
2022,0.0,589.98837,590.23857,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,49,,,0,,False,7,train,0
2023,0.0,590.23857,590.48877,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020423,25,,,0,,False,8,test,2
2024,0.0,590.48877,590.73898,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,93,,,0,,False,5,test,0
2025,0.0,590.73898,590.98919,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,4,,,0,,False,8,test,2
2026,0.0,590.98919,591.2394,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,156,,,0,,False,11,test,1
2027,0.0,591.2394,591.48961,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,16,,,0,,False,6,train,0
2028,0.0,591.48961,591.73982,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,56,,,0,,False,8,test,0
2029,0.0,591.73982,591.99003,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,66,,,0,,False,9,train,2
2030,0.0,591.99003,592.24024,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,157,,,0,,False,9,train,2
2031,0.0,592.24024,592.49044,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,202,,,0,,False,7,train,1
2032,0.0,592.49044,592.74065,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,54,,,0,,False,10,train,0
2033,0.0,592.74065,592.99086,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021327,217,,,0,,False,8,test,2
2034,0.0,592.99086,593.24108,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021327,230,,,0,,False,10,train,1
2035,0.0,593.24108,593.49129,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021327,201,,,0,,False,6,train,0
2036,0.0,593.49129,593.7415,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021327,186,,,0,,False,8,test,2
2037,0.0,593.7415,593.99171,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,203,,,0,,False,9,train,1
2038,0.0,593.99171,594.24192,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,47,,,0,,False,8,test,0
2039,0.0,594.24192,594.49212,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,46,,,0,,False,6,train,2
2040,0.0,594.49212,594.74233,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,11,,,0,,False,8,test,2
2041,0.0,594.74233,594.99254,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021327,163,,,0,,False,10,train,0
2042,0.0,594.99254,595.24276,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021327,160,,,0,,False,8,test,0
2043,0.0,595.24276,595.49297,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021327,134,,,0,,False,10,train,0
2044,0.0,595.49297,595.74318,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021327,15,,,0,,False,8,test,1
2045,0.0,595.74318,595.99339,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,75,,,0,,False,8,test,2
2046,0.0,595.99339,596.2436,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,42,,,0,,False,6,train,1
2047,0.0,596.2436,596.4938,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,128,,,0,,False,10,train,1
2048,0.0,596.4938,596.74401,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,217,,,0,,False,9,train,2
2049,0.0,596.74401,596.99422,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,217,,,0,,False,10,train,2
2050,0.0,596.99422,597.24443,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,4,,,0,,False,9,train,2
2051,0.0,597.24443,597.49464,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,42,,,0,,False,7,train,1
2052,0.0,597.49464,597.74485,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,31,,,0,,False,9,train,0
2053,0.0,597.74485,597.99506,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,49,,,0,,False,8,test,0
2054,0.0,597.99506,598.24528,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,54,,,0,,False,11,test,0
2055,0.0,598.24528,598.49549,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,152,,,0,,False,8,test,1
2056,0.0,598.49549,598.7457,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,81,,,0,,False,7,train,2
2057,0.0,598.7457,598.9959,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,18,,,0,,False,8,test,1
2058,0.0,598.9959,599.24611,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,112,,,0,,False,11,test,0
2059,0.0,599.24611,599.49632,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,1,,,0,,False,7,train,1
2060,0.0,599.49632,599.74652,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,176,,,0,,False,9,train,0
2061,0.0,599.74652,599.99673,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,133,,,0,,False,9,train,1
2062,0.0,599.99673,600.24693,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,62,,,0,,False,8,test,0
2063,0.0,600.24693,600.49713,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,150,,,0,,False,8,test,1
2064,0.0,600.49713,600.74734,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,30,,,0,,False,9,train,0
2065,0.0,600.74734,600.99755,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,109,,,0,,False,12,train,0
2066,0.0,600.99755,601.24776,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,6,,,0,,False,11,test,1
2067,0.0,601.24776,601.49797,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,202,,,0,,False,8,test,1
2068,0.0,601.49797,601.74818,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,107,,,0,,False,9,train,1
2069,0.0,601.74818,601.9984,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,199,,,0,,False,7,train,0
2070,0.0,601.9984,602.24861,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,198,,,0,,False,9,train,0
2071,0.0,602.24861,602.49882,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,130,,,0,,False,7,train,1
2072,0.0,602.49882,602.74904,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,212,,,0,,False,8,test,1
2073,0.0,602.74904,602.99924,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,2,,,0,,False,7,train,2
2074,0.0,602.99924,603.24945,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,216,,,0,,False,6,train,0
2075,0.0,603.24945,603.49966,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,87,,,0,,False,5,test,0
2076,0.0,603.49966,603.74986,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,120,,,0,,False,8,test,1
2077,0.0,603.74986,604.00007,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,205,,,0,,False,9,train,2
2078,0.0,604.00007,604.25029,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,169,,,0,,False,9,train,0
2079,0.0,604.25029,604.5005,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,136,,,0,,False,7,train,2
2080,0.0,604.5005,604.75071,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,84,,,0,,False,8,test,0
2081,0.0,604.75071,605.00091,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,109,,,0,,False,13,train,0
2082,0.0,605.00091,605.25112,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,102,,,0,,False,10,train,0
2083,0.0,605.25112,605.50133,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,228,,,0,,False,3,train,2
2084,0.0,605.50133,605.75153,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,188,,,0,,False,11,test,1
2085,0.0,605.75153,606.00175,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,111,,,0,,False,10,train,0
2086,0.0,606.00175,606.25197,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,56,,,0,,False,9,train,0
2087,0.0,606.25197,606.50219,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,171,,,0,,False,8,test,2
2088,0.0,606.50219,606.75241,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021923,41,,,0,,False,7,train,1
2089,0.0,606.75241,607.00261,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,211,,,0,,False,8,test,1
2090,0.0,607.00261,607.25281,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,100,,,0,,False,8,test,2
2091,0.0,607.25281,607.50301,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,73,,,0,,False,12,train,2
2092,0.0,607.50301,607.75321,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,65,,,0,,False,8,test,1
2093,0.0,607.75321,608.00343,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,187,,,0,,False,9,train,2
2094,0.0,608.00343,608.25365,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021923,224,,,0,,False,10,train,1
2095,0.0,608.25365,608.50387,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,7,,,0,,False,7,train,0
2096,0.0,608.50387,608.75409,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,66,,,0,,False,10,train,2
2097,0.0,608.75409,609.00429,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019827,129,,,0,,False,9,train,0
2098,0.0,609.00429,609.25449,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,186,,,0,,False,9,train,2
2099,0.0,609.25449,609.50468,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,187,,,0,,False,10,train,2
2100,0.0,609.50468,609.75488,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019827,96,,,0,,False,8,test,1
2101,0.0,609.75488,610.00509,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,51,,,0,,False,5,test,0
2102,0.0,610.00509,610.2553,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,89,,,0,,False,8,test,0
2103,0.0,610.2553,610.5055,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,72,,,0,,False,10,train,1
2104,0.0,610.5055,610.75571,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,210,,,0,,False,8,test,0
