stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,stimulus_name,x_position,contrast,spatial_frequency,color,frame,phase,temporal_frequency,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3319,0.0,919.24978,919.49999,0.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021693,233,,,0,,False,13,train,1
3320,0.0,919.49999,919.75021,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,178,,,0,,False,13,train,2
3321,0.0,919.75021,920.00041,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019807,83,,,0,,False,14,test,1
3322,0.0,920.00041,920.25061,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019807,76,,,0,,False,13,train,1
3323,0.0,920.25061,920.5008,-20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019807,230,,,0,,False,13,train,1
3324,0.0,920.5008,920.751,20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,13,,,0,,False,12,train,0
3325,0.0,920.751,921.00121,-10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,57,,,0,,False,13,train,1
3326,0.0,921.00121,921.25143,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,75,,,0,,False,13,train,0
3327,0.0,921.25143,921.50164,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,62,,,0,,False,14,test,2
3328,0.0,921.50164,921.75185,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,206,,,0,,False,11,test,1
3329,0.0,921.75185,922.00206,-30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021057,172,,,0,,False,14,test,1
3330,0.0,922.00206,922.25227,-20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,115,,,0,,False,12,train,0
3331,0.0,922.25227,922.50248,-40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,165,,,0,,False,12,train,2
3332,0.0,922.50248,922.75269,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,59,,,0,,False,13,train,2
3333,0.0,922.75269,923.0029,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,151,,,0,,False,13,train,0
3334,0.0,923.0029,923.25311,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,237,,,0,,False,12,train,2
3335,0.0,923.25311,923.50332,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,93,,,0,,False,12,train,2
3336,0.0,923.50332,923.75353,-10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,14,,,0,,False,14,test,1
3337,0.0,923.75353,924.00373,30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,97,,,0,,False,14,test,0
3338,0.0,924.00373,924.25394,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,237,,,0,,False,13,train,2
3339,0.0,924.25394,924.50415,-20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,115,,,0,,False,13,train,0
3340,0.0,924.50415,924.75435,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,125,,,0,,False,14,test,2
3341,0.0,924.75435,925.00457,10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,192,,,0,,False,13,train,0
3342,0.0,925.00457,925.25479,0.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,38,,,0,,False,14,test,2
3343,0.0,925.25479,925.505,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,77,,,0,,False,11,test,0
3344,0.0,925.505,925.75522,-40.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,103,,,0,,False,14,test,0
3345,0.0,925.75522,926.00542,-20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,43,,,0,,False,14,test,0
3346,0.0,926.00542,926.25562,10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,218,,,0,,False,14,test,2
3347,0.0,926.25562,926.50582,0.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,21,,,0,,False,11,test,2
3348,0.0,926.50582,926.75602,0.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,184,,,0,,False,12,train,2
3349,0.0,926.75602,927.00624,-20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,115,,,0,,False,14,test,0
3350,0.0,927.00624,927.25645,10.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,47,,,0,,False,14,test,1
3351,0.0,927.25645,927.50666,30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,141,,,0,,False,13,train,2
3352,0.0,927.50666,927.75688,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,120,,,0,,False,11,test,1
3353,0.0,927.75688,928.00708,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,240,,,0,,False,13,train,1
3354,0.0,928.00708,928.25729,-20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,131,,,0,,False,13,train,2
3355,0.0,928.25729,928.5075,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,63,,,0,,False,14,test,2
3356,0.0,928.5075,928.7577,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,111,,,0,,False,13,train,0
3357,0.0,928.7577,929.00792,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,120,,,0,,False,12,train,1
3358,0.0,929.00792,929.25813,40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,210,,,0,,False,14,test,1
3359,0.0,929.25813,929.50834,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,221,,,0,,False,11,test,2
3360,0.0,929.50834,929.75856,30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,141,,,0,,False,14,test,2
3361,0.0,929.75856,930.00876,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,174,,,0,,False,13,train,1
3362,0.0,930.00876,930.25897,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,235,,,0,,False,12,train,1
3363,0.0,930.25897,930.50918,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,104,,,0,,False,12,train,0
3364,0.0,930.50918,930.75938,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,104,,,0,,False,13,train,0
3365,0.0,930.75938,931.00959,-40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,195,,,0,,False,12,train,2
3366,0.0,931.00959,931.25981,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,56,,,0,,False,12,train,2
3367,0.0,931.25981,931.51002,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,44,,,0,,False,13,train,0
3368,0.0,931.51002,931.76023,30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,224,,,0,,False,13,train,0
3369,0.0,931.76023,932.01043,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,65,,,0,,False,13,train,0
3370,0.0,932.01043,932.26064,-30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,216,,,0,,False,12,train,1
3371,0.0,932.26064,932.51084,-40.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,84,,,0,,False,14,test,2
3372,0.0,932.51084,932.76104,20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,95,,,0,,False,13,train,2
3373,0.0,932.76104,933.01126,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,178,,,0,,False,14,test,2
3374,0.0,933.01126,933.26147,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,221,,,0,,False,12,train,2
3375,0.0,933.26147,933.51168,20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,177,,,0,,False,14,test,1
3376,0.0,933.51168,933.7619,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,234,,,0,,False,14,test,0
3377,0.0,933.7619,934.0121,0.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,91,,,0,,False,14,test,2
3378,0.0,934.0121,934.26231,10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,180,,,0,,False,13,train,1
3379,0.0,934.26231,934.51252,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,213,,,0,,False,12,train,0
3380,0.0,934.51252,934.76272,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,59,,,0,,False,14,test,2
3381,0.0,934.76272,935.01294,10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021943,180,,,0,,False,14,test,1
3382,0.0,935.01294,935.26316,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,158,,,0,,False,12,train,2
3383,0.0,935.26316,935.51338,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,220,,,0,,False,12,train,0
3384,0.0,935.51338,935.7636,-10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,183,,,0,,False,12,train,0
3385,0.0,935.7636,936.0138,0.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019807,228,,,0,,False,14,test,1
3386,0.0,936.0138,936.264,20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,98,,,0,,False,13,train,2
3387,0.0,936.264,936.51419,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,158,,,0,,False,13,train,2
3388,0.0,936.51419,936.76439,40.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,101,,,0,,False,13,train,2
3389,0.0,936.76439,937.01461,20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,13,,,0,,False,13,train,0
3390,0.0,937.01461,937.26483,-10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,34,,,0,,False,12,train,2
3391,0.0,937.26483,937.51504,-30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,205,,,0,,False,14,test,0
3392,0.0,937.51504,937.76526,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021693,112,,,0,,False,11,test,1
3393,0.0,937.76526,938.01546,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,240,,,0,,False,14,test,1
3394,0.0,938.01546,938.26566,-30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,216,,,0,,False,13,train,1
3395,0.0,938.26566,938.51586,0.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,21,,,0,,False,12,train,2
3396,0.0,938.51586,938.76606,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,206,,,0,,False,12,train,1
3397,0.0,938.76606,939.01628,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,120,,,0,,False,13,train,1
3398,0.0,939.01628,939.26649,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,158,,,0,,False,14,test,2
3399,0.0,939.26649,939.5167,30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,110,,,0,,False,14,test,1
3400,0.0,939.5167,939.76692,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,114,,,0,,False,13,train,0
3401,0.0,939.76692,940.01712,-10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,57,,,0,,False,14,test,1
3402,0.0,940.01712,940.26733,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,15,,,0,,False,13,train,2
3403,0.0,940.26733,940.51754,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,113,,,0,,False,13,train,1
3404,0.0,940.51754,940.76774,0.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,4,,,0,,False,13,train,0
3405,0.0,940.76774,941.01795,-40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,19,,,0,,False,14,test,2
3406,0.0,941.01795,941.26816,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,213,,,0,,False,13,train,0
3407,0.0,941.26816,941.51837,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,235,,,0,,False,13,train,1
3408,0.0,941.51837,941.76858,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,113,,,0,,False,14,test,1
3409,0.0,941.76858,942.01878,-20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,142,,,0,,False,12,train,0
3410,0.0,942.01878,942.26899,0.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,200,,,0,,False,14,test,0
3411,0.0,942.26899,942.5192,10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,148,,,0,,False,13,train,2
3412,0.0,942.5192,942.7694,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,117,,,0,,False,12,train,2
3413,0.0,942.7694,943.01962,-10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,183,,,0,,False,13,train,0
3414,0.0,943.01962,943.26984,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,92,,,0,,False,11,test,0
3415,0.0,943.26984,943.52005,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,173,,,0,,False,12,train,2
3416,0.0,943.52005,943.77027,10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,90,,,0,,False,14,test,2
3417,0.0,943.77027,944.02047,-20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,12,,,0,,False,13,train,1
3418,0.0,944.02047,944.27068,10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,6,,,0,,False,14,test,0
3419,0.0,944.27068,944.52088,-20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,193,,,0,,False,14,test,1
3420,0.0,944.52088,944.77108,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,145,,,0,,False,12,train,1
3421,0.0,944.77108,945.02129,-10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,217,,,0,,False,14,test,1
3422,0.0,945.02129,945.2715,0.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,80,,,0,,False,13,train,0
3423,0.0,945.2715,945.52171,-10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,198,,,0,,False,14,test,2
3424,0.0,945.52171,945.77192,0.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,127,,,0,,False,13,train,2
3425,0.0,945.77192,946.02213,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021307,2,,,0,,False,14,test,1
3426,0.0,946.02213,946.27235,-40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021307,64,,,0,,False,14,test,1
3427,0.0,946.27235,946.52256,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021307,161,,,0,,False,13,train,0
3428,0.0,946.52256,946.77277,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021307,135,,,0,,False,13,train,1
3429,0.0,946.77277,947.02299,30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,214,,,0,,False,13,train,1
3430,0.0,947.02299,947.2732,-30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,143,,,0,,False,12,train,2
3431,0.0,947.2732,947.52341,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,211,,,0,,False,14,test,0
3432,0.0,947.52341,947.77363,-40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,5,,,0,,False,14,test,1
3433,0.0,947.77363,948.02383,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,151,,,0,,False,14,test,0
3434,0.0,948.02383,948.27403,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,140,,,0,,False,13,train,1
3435,0.0,948.27403,948.52423,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,60,,,0,,False,11,test,0
3436,0.0,948.52423,948.77443,10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,78,,,0,,False,13,train,2
3437,0.0,948.77443,949.02464,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,117,,,0,,False,13,train,2
3438,0.0,949.02464,949.27485,20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,150,,,0,,False,14,test,2
3439,0.0,949.27485,949.52506,-40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,195,,,0,,False,13,train,2
3440,0.0,949.52506,949.77527,30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,82,,,0,,False,13,train,1
3441,0.0,949.77527,950.02548,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,231,,,0,,False,12,train,0
3442,0.0,950.02548,950.27569,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,221,,,0,,False,13,train,2
3443,0.0,950.27569,950.5259,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,155,,,0,,False,14,test,2
3444,0.0,950.5259,950.77611,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,239,,,0,,False,13,train,0
3445,0.0,950.77611,951.02633,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,41,,,0,,False,13,train,0
3446,0.0,951.02633,951.27655,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021693,145,,,0,,False,13,train,1
3447,0.0,951.27655,951.52676,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,44,,,0,,False,14,test,0
3448,0.0,951.52676,951.77698,-40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021693,169,,,0,,False,13,train,1
3449,0.0,951.77698,952.02718,-40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,30,,,0,,False,13,train,0
3450,0.0,952.02718,952.27738,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,140,,,0,,False,14,test,1
3451,0.0,952.27738,952.52758,-20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,142,,,0,,False,13,train,0
3452,0.0,952.52758,952.77778,0.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,184,,,0,,False,13,train,2
3453,0.0,952.77778,953.02799,-30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,238,,,0,,False,13,train,1
3454,0.0,953.02799,953.27821,-40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,165,,,0,,False,13,train,2
3455,0.0,953.27821,953.52842,-10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,144,,,0,,False,14,test,0
