ecephys_session_id,n_cells,n_valid,raw_offset_az,raw_offset_el,deviation_az,deviation_el,deviation_magnitude_deg,sufficient_support,final_offset_az,final_offset_el,shrink_factor,capped
758798717,289,289,38.255797492457454,-1.6235728735055612,-1.275874905074076,3.502000504579528,3.7271791354150197,True,38.255797492457454,-1.6235728735055615,1.0,False
759883607,298,298,38.371888254611896,-5.108494679931561,-1.1597841429196336,0.01707869815352847,1.1599098844731208,True,38.371888254611896,-5.108494679931561,1.0,False
760345702,327,327,33.85122200728536,-18.064048561772744,-5.680450390246172,-12.938475183687654,14.130522167101581,True,33.85122200728536,-18.064048561772744,1.0,False
761418226,328,328,13.861391169704236,-9.617646923771133,-25.670281227827296,-4.4920735456860434,26.060354238873938,True,18.692047209624672,-8.772324583410013,0.8118191227806311,True
762602078,228,228,47.73553862543914,8.218938566848681,8.20386622790761,13.344511944933771,15.664591285248497,True,47.73553862543914,8.218938566848681,1.0,False
763673393,268,268,26.295091946614267,-9.562468525512005,-13.236580450917263,-4.436895147426915,13.960411905916871,True,26.295091946614267,-9.562468525512005,1.0,False
766640955,317,317,17.6878126152137,-10.798706553267534,-21.84385978231783,-5.6731331751824445,22.56853230081473,True,19.054704215072682,-10.443707109061462,0.9374244472597534,True
767871931,372,372,39.66003195582941,-2.068134728600756,0.12835955829788048,3.0574386494843337,3.060131904275862,True,39.66003195582941,-2.068134728600756,1.0,False
768515987,373,373,43.62821838793051,-7.234474956252397,4.09654599039898,-2.1089015781673073,4.607510707296351,True,43.62821838793051,-7.234474956252397,1.0,False
771160300,378,378,30.868086510552263,-20.580089081073904,-8.663585886979266,-15.454515702988814,17.717216938193033,True,30.868086510552263,-20.580089081073904,1.0,False
771990200,252,252,32.07067807835485,-1.3616593985870176,-7.460994319176677,3.763913979498072,8.356643146374486,True,32.07067807835485,-1.3616593985870176,1.0,False
773418906,325,325,49.76476904785105,13.284646215274954,10.233096650319517,18.410219593360043,21.063058954732064,True,49.76476904785105,13.284646215274954,1.0,False
774875821,450,450,20.069491599174146,-1.0220710739274774,-19.462180798357384,4.103502304157612,19.890078244898326,True,20.069491599174146,-1.0220710739274779,1.0,False
778240327,455,455,33.3881325897655,-12.255893644647601,-6.143539807766032,-7.130320266562512,9.41193648902063,True,33.3881325897655,-12.255893644647601,1.0,False
778998620,345,345,47.44118692037036,-5.825555277088261,7.909514522838833,-0.6999818990031716,7.940427862900745,True,47.44118692037036,-5.825555277088261,1.0,False
779839471,263,263,37.87465853697627,-10.465331919710394,-1.65701386055526,-5.339758541625304,5.590949491538324,True,37.87465853697627,-10.465331919710394,1.0,False
781842082,381,381,46.86859939339964,9.467753784052482,7.336926995868112,14.593327162137571,16.333881822882166,True,46.86859939339964,9.467753784052482,1.0,False
786091066,576,576,32.627038415247746,3.5309916482811228,-6.904633982283784,8.656565026366213,11.072943984551474,True,32.627038415247746,3.530991648281123,1.0,False
787025148,215,215,33.26147483478764,-5.001366212542841,-6.270197562743888,0.12420716554224853,6.271427660095542,True,33.26147483478764,-5.001366212542841,1.0,False
789848216,180,102,6.439730481344365,-0.9896467367280746,-33.09194191618717,4.135926641357015,33.34940042889815,True,18.538705793104644,-2.5018116756056106,0.634383036740374,True
791319847,349,349,53.58001458169083,-8.818877697315502,14.048342184159303,-3.6933043192304122,14.52571564218699,True,53.58001458169083,-8.818877697315502,1.0,False
793224716,253,253,53.55693374547858,3.268112220282248,14.025261347947051,8.393685598367338,16.345088369368238,True,53.55693374547858,3.268112220282248,1.0,False
794812542,383,383,54.22020796159233,2.281940497611126,14.6885355640608,7.407513875696216,16.450663780994095,True,54.22020796159233,2.281940497611126,1.0,False
797828357,340,340,52.14656577765965,5.808632568915143,12.614893380128123,10.934205947000233,16.694082624793,True,52.14656577765965,5.808632568915144,1.0,False
798911424,478,478,42.88347949999265,-1.475504687653953,3.351807102461123,3.6500686904311364,4.955563771860322,True,42.88347949999265,-1.4755046876539533,1.0,False
799864342,327,327,36.11435507629609,1.2363235365114553,-3.417317321235437,6.361896914596545,7.221619626231278,True,36.11435507629609,1.2363235365114553,1.0,False
816200189,322,322,41.827022355025306,7.217264715001553,2.2953499574937766,12.342838093086643,12.554452740741725,True,41.827022355025306,7.217264715001553,1.0,False
829720705,398,398,59.53966481810861,2.1686770399428625,20.007992420577082,7.294250418027952,21.296146361789752,True,59.40827172018805,2.1207754744440974,0.9934329694274857,True
831882777,310,310,55.13335971697864,-8.70872511548015,15.601687319447109,-3.5831517373950597,16.007861305839516,True,55.13335971697864,-8.70872511548015,1.0,False
835479236,271,271,49.26946155032724,16.54320394205576,9.737789152795713,21.66877732014085,23.756271764192217,True,48.20372041367913,14.171689524503222,0.8905561498687677,True
839068429,329,329,50.78699827877963,-3.438890080473545,11.255325881248098,1.6866832976115447,11.381004403809667,True,50.78699827877963,-3.438890080473545,1.0,False
840012044,385,385,37.10442381749811,-15.367421987139203,-2.427248580033421,-10.241848609054113,10.525540299673834,True,37.10442381749811,-15.367421987139203,1.0,False
847657808,414,414,24.990071242706808,5.22069188671215,-14.541601154824722,10.346265264797239,17.84666268733596,True,24.990071242706808,5.2206918867121495,1.0,False
