outcome,area,session_id,cohort,n_hva_available,n_hva_matched,hva_discarded_fraction,n_v1_candidates,n_unique_v1_matched,mean_match_distance_deg,smd_azimuth_before,smd_azimuth_after,smd_elevation_before,smd_elevation_after
rf_area_deg2,LM,816200189,Functional Connectivity,43,41,0.046511627906976716,87,20,2.3268726795168955,0.545657527453859,-0.024932627555083037,-0.3412825339145922,-0.040020197284267395
rf_area_deg2,PM,816200189,Functional Connectivity,11,10,0.09090909090909094,87,6,3.4831195917490105,0.3535555412601431,0.022961682868421596,-0.7828690347839418,-0.27958544673133684
rf_area_deg2,AM,816200189,Functional Connectivity,5,5,0.0,87,4,2.774883014881182,0.8160391079509072,0.02618466693550709,-1.555516059580373,-0.3544545155986098
rf_area_deg2,LM,821695405,Functional Connectivity,35,15,0.5714285714285714,37,8,3.879301818927622,-0.9960292667943871,-0.28540537761152285,2.1855357323686673,0.2832000768262862
rf_area_deg2,AL,821695405,Functional Connectivity,22,11,0.5,37,7,5.871463335730106,-0.8385200418760955,-0.27223311070339345,2.1750810392514177,0.47268854619530937
rf_area_deg2,PM,821695405,Functional Connectivity,24,24,0.0,37,14,3.013863843236583,-0.655691291668767,0.04253186877670737,-0.7319082157029979,-0.11861712118577089
rf_area_deg2,AM,821695405,Functional Connectivity,34,25,0.2647058823529411,37,16,2.8571088964638136,-0.5015902828626915,-0.02745077516351706,0.8183408431760468,0.07937523257154615
rf_area_deg2,LM,829720705,Functional Connectivity,73,60,0.17808219178082196,62,18,4.148821943672975,-0.13951816747588816,-0.049975911490318,0.9045016176124898,0.11364549505003116
rf_area_deg2,AL,829720705,Functional Connectivity,6,6,0.0,62,5,3.799336119217982,0.05990236592927603,0.0458660820109854,-0.18083138321775563,0.04808504220831798
rf_area_deg2,AM,829720705,Functional Connectivity,39,31,0.20512820512820518,62,16,3.371708237292027,-0.6458955584180839,-0.12289772105690656,1.2489976272328311,0.28942781734862866
rf_area_deg2,AL,831882777,Functional Connectivity,70,67,0.042857142857142816,70,21,3.7905340122749673,0.3318984521413573,-0.05566622353116459,1.188335304189032,0.24190000368220868
rf_area_deg2,PM,831882777,Functional Connectivity,10,8,0.19999999999999996,70,6,3.4482204409930945,-0.22412985313855693,-0.14689000531338353,1.0836933533565716,0.23300062139594163
rf_area_deg2,AM,831882777,Functional Connectivity,39,34,0.1282051282051282,70,13,4.483513137010378,-0.0977204406150219,-0.048065545503441595,1.1759307288288687,0.22987044762504272
rf_area_deg2,LM,835479236,Functional Connectivity,74,73,0.013513513513513487,66,23,4.155856143709849,-1.117783568834287,-0.14065713438044297,0.13794351560728957,0.018468933417209118
rf_area_deg2,RL,835479236,Functional Connectivity,20,18,0.09999999999999998,66,10,5.0519945319103865,-1.5300943444008506,-0.012366100011423731,-0.9449627672797769,-0.18399652238714712
rf_area_deg2,LM,839068429,Functional Connectivity,14,14,0.0,95,5,4.959081629613412,-2.5963914829336936,-0.3847142560307084,3.2703770686623543,0.2741993318075082
rf_area_deg2,RL,839068429,Functional Connectivity,6,6,0.0,95,3,6.485919942821152,-2.629118368574436,-0.614914029135102,-1.4006644307693468,-0.15682027828729034
rf_area_deg2,PM,839068429,Functional Connectivity,29,21,0.27586206896551724,95,13,4.919303418463568,0.2663488693874294,0.07842284921221876,1.2055713325924595,0.06373644497296044
rf_area_deg2,AM,839068429,Functional Connectivity,13,12,0.07692307692307687,95,11,2.9840699892521463,-1.6072391805716237,-0.09071601772202138,0.5993774009492637,-0.02291233603697691
rf_area_deg2,LM,840012044,Functional Connectivity,50,49,0.020000000000000018,75,15,4.164319336076991,-1.3317360315288371,-0.14951350325400495,1.4074971087668946,0.11661535193282876
rf_area_deg2,RL,840012044,Functional Connectivity,47,42,0.1063829787234043,75,7,5.164713273780046,-0.9500706664334239,-0.02149449757298711,2.4339087617453496,0.1948766878825677
rf_area_deg2,PM,840012044,Functional Connectivity,63,60,0.04761904761904767,75,23,4.186451850848914,-0.80534900236569,-0.03880295913400822,1.1588011785898715,0.057531153720466875
rf_area_deg2,AM,840012044,Functional Connectivity,33,30,0.09090909090909094,75,13,3.86074742651584,0.5521617365962279,0.05380295663366738,1.4268574147878441,0.14250203412050938
rf_area_deg2,LM,847657808,Functional Connectivity,52,51,0.019230769230769273,76,14,3.641899929441094,1.3928763743862647,0.14607613282617857,-0.055684757674962185,-0.07873427575469608
rf_area_deg2,RL,847657808,Functional Connectivity,28,24,0.1428571428571429,76,11,4.601647492529213,-0.7741305797672006,0.002515307242334224,-1.176084047310811,-0.5167722906250402
rf_area_deg2,AL,847657808,Functional Connectivity,5,5,0.0,76,5,5.815923851630639,1.056912000985441,0.21486950984258438,0.5264812887093907,0.06812817889647878
rf_area_deg2,PM,847657808,Functional Connectivity,8,8,0.0,76,6,2.717475523629145,1.0988942033239628,-0.10294912131264819,-0.11104154961074342,0.001053419742854529
rf_area_deg2,AM,847657808,Functional Connectivity,35,23,0.34285714285714286,76,11,4.832670309355893,-1.378304828164165,-0.0005412996235072617,0.9030883521520235,0.3413735845148884
