outcome,area,session_id,cohort,n_hva_available,n_hva_matched,hva_discarded_fraction,n_v1_candidates,n_unique_v1_matched,hva_mean,matched_v1_mean,matched_difference_hva_minus_v1,mean_match_distance_deg,median_match_distance_deg
log10_f1_f0,AL,757216464,Brain Observatory 1.1,27,14,0.4814814814814815,134,6,-0.3202364549123589,-0.2723235636466109,-0.04791289126574799,6.134841972267013,7.148430437804954
log10_f1_f0,AM,757216464,Brain Observatory 1.1,14,12,0.1428571428571429,134,10,-0.3478201213516812,-0.18121746057557445,-0.16660266077610678,3.981257647969969,2.5703155659411685
log10_f1_f0,RL,757970808,Brain Observatory 1.1,59,53,0.10169491525423724,140,31,-0.21386616925180754,-0.22821651521718114,0.014350345965373601,2.8531324290097313,2.143
log10_f1_f0,AL,757970808,Brain Observatory 1.1,6,6,0.0,140,5,-0.1155836560820379,-0.19572189182659652,0.08013823574455863,4.037975700181213,3.9730155007445545
log10_f1_f0,AM,757970808,Brain Observatory 1.1,39,36,0.07692307692307687,140,14,-0.14080871083037746,-0.15889858769161036,0.018089876861232895,4.30881846195589,4.8959468378910245
log10_f1_f0,AL,758798717,Brain Observatory 1.1,47,42,0.1063829787234043,79,14,-0.3118969908843802,-0.1571869954769453,-0.1547099954074349,4.462644096993001,5.0
log10_f1_f0,PM,758798717,Brain Observatory 1.1,6,6,0.0,79,4,-0.5569705504545425,-0.33572517438543287,-0.2212453760691096,4.871808327843705,5.041021638201685
log10_f1_f0,AM,758798717,Brain Observatory 1.1,16,11,0.3125,79,10,-0.32116170917996223,-0.3325385674753323,0.011376858295370051,2.1582731872387217,0.4395565947634049
log10_f1_f0,AL,759883607,Brain Observatory 1.1,12,7,0.41666666666666663,81,7,-0.2685049448439776,-0.15949220701831965,-0.10901273782565793,2.9870856214245882,1.639139103310029
log10_f1_f0,PM,759883607,Brain Observatory 1.1,71,63,0.11267605633802813,81,23,-0.1925016592897429,-0.2126865634513348,0.02018490416159191,2.903652457556789,2.3574940084759515
log10_f1_f0,AM,759883607,Brain Observatory 1.1,64,51,0.203125,81,23,-0.20260939524053884,-0.05525596711675452,-0.14735342812378432,3.3238707951903237,2.5996249729528285
log10_f1_f0,LM,760345702,Brain Observatory 1.1,25,11,0.56,89,9,-0.32720562286664157,-0.27887506221768865,-0.048330560648952914,5.347350546591567,4.573236272050683
log10_f1_f0,AL,760345702,Brain Observatory 1.1,46,43,0.06521739130434778,89,19,-0.3015163695276557,-0.2351147563022736,-0.0664016132253821,3.2564106554029997,3.3336000059995228
log10_f1_f0,PM,760345702,Brain Observatory 1.1,53,50,0.05660377358490565,89,19,-0.2841561659573266,-0.2568916601796257,-0.027264505777700898,3.641115269350515,3.245711000464484
log10_f1_f0,AM,760345702,Brain Observatory 1.1,20,18,0.09999999999999998,89,12,-0.31845719942917616,-0.1942209490075309,-0.12423625042164527,3.433260196372893,2.8431358398260853
log10_f1_f0,RL,760693773,Brain Observatory 1.1,22,21,0.045454545454545414,137,5,-0.2851054915811134,0.08964216170292023,-0.37474765328403364,4.369494445300046,4.68004380321381
log10_f1_f0,AL,760693773,Brain Observatory 1.1,18,13,0.2777777777777778,137,11,-0.43612071789291185,-0.13993300435176692,-0.2961877135411449,4.300618655788547,3.7266309181350374
log10_f1_f0,PM,760693773,Brain Observatory 1.1,63,63,0.0,137,34,-0.33740510963971854,-0.1196462864869047,-0.21775882315281384,2.605570848531387,2.23606797749979
log10_f1_f0,AM,760693773,Brain Observatory 1.1,38,37,0.02631578947368418,137,22,-0.3279696464452168,-0.1336673747779433,-0.1943022716672735,3.785180544968713,3.3259243827844287
log10_f1_f0,RL,761418226,Brain Observatory 1.1,10,10,0.0,52,7,-0.28958771487391066,-0.3914596969391053,0.10187198206519466,3.976356375909796,4.086772589251526
log10_f1_f0,AL,761418226,Brain Observatory 1.1,13,10,0.23076923076923073,52,8,-0.33984727607558424,-0.35105434102028155,0.01120706494469731,3.4646828554887876,4.028257839093703
log10_f1_f0,PM,761418226,Brain Observatory 1.1,14,14,0.0,52,5,-0.28238509525229655,-0.40951716112220365,0.1271320658699071,4.662072530035156,4.73606797749979
log10_f1_f0,AM,762120172,Brain Observatory 1.1,17,16,0.05882352941176472,117,11,-0.4403924426868875,-0.1328239744011472,-0.30756846828574025,3.6665624568970943,3.3997796630111075
log10_f1_f0,RL,762602078,Brain Observatory 1.1,30,19,0.3666666666666667,98,7,-0.31265522554146796,-0.3377617571236229,0.025106531582154923,4.563919514265149,3.7266309181350374
log10_f1_f0,AM,762602078,Brain Observatory 1.1,22,17,0.2272727272727273,98,11,-0.32772546462097585,-0.17879861241679015,-0.1489268522041857,4.159477644401198,5.0
log10_f1_f0,LM,763673393,Brain Observatory 1.1,10,10,0.0,96,6,-0.2253617092806243,-0.27292223496225093,0.047560525681626636,3.489684738410863,3.3985157552429035
log10_f1_f0,AM,763673393,Brain Observatory 1.1,23,23,0.0,96,18,-0.25034174138665494,-0.2682606110196207,0.01791886963296574,3.8000486500750554,2.94486756917862
log10_f1_f0,LM,766640955,Functional Connectivity,32,28,0.125,67,12,-0.15575255044344896,-0.014021737120244696,-0.14173081332320425,3.265546926278182,3.0540422552957702
log10_f1_f0,AL,766640955,Functional Connectivity,5,5,0.0,67,5,-0.5228655272953794,-0.2740221708044353,-0.24884335649094408,5.128055886560041,6.836406146507095
log10_f1_f0,AM,766640955,Functional Connectivity,17,12,0.2941176470588235,67,6,-0.280814853847916,-0.035590184044684954,-0.24522466980323104,4.937991024772955,4.558026299637591
log10_f1_f0,AL,767871931,Functional Connectivity,22,20,0.09090909090909094,137,6,-0.23881260096806387,0.040422623338268314,-0.2792352243063322,4.594398284337966,4.472135954999582
log10_f1_f0,PM,767871931,Functional Connectivity,6,6,0.0,137,2,-0.45268646775106974,-0.2902191943704196,-0.16246727338065015,5.69661851070605,6.4217660693946295
log10_f1_f0,AM,767871931,Functional Connectivity,17,17,0.0,137,12,-0.40513828623595394,-0.13660566899074697,-0.26853261724520694,4.448038736484466,4.472135954999582
log10_f1_f0,LM,768515987,Functional Connectivity,50,49,0.020000000000000018,92,27,-0.2280548191881035,-0.1214031904869703,-0.10665162870113319,2.552638866307154,2.8284271247461903
log10_f1_f0,AL,768515987,Functional Connectivity,45,32,0.28888888888888886,92,16,-0.4226581440086618,-0.11436629763992422,-0.3082918463687376,3.869300005830474,3.3483390877454986
log10_f1_f0,AM,768515987,Functional Connectivity,31,31,0.0,92,21,-0.2653157082358382,-0.1501511610747672,-0.11516454716107102,3.275012277235455,2.8504385627478483
log10_f1_f0,AL,771160300,Functional Connectivity,16,16,0.0,131,13,-0.20471302763820445,-0.22079967634708034,0.016086648708875884,2.76981271914008,2.1105165572928066
log10_f1_f0,PM,771160300,Functional Connectivity,6,5,0.16666666666666663,131,5,0.004912783003329839,-0.08575989053608941,0.09067267353941925,2.0711252384405396,2.357494008475947
log10_f1_f0,AM,771160300,Functional Connectivity,69,63,0.08695652173913049,131,33,-0.3208171720387808,-0.17595848703472142,-0.14485868500405938,2.7362308595245146,2.2873209219521433
log10_f1_f0,PM,771990200,Functional Connectivity,18,17,0.05555555555555558,94,12,-0.4312441693107398,-0.2972381821140577,-0.13400598719668205,3.685259798274808,3.1622776601683795
log10_f1_f0,AM,771990200,Functional Connectivity,25,25,0.0,94,21,-0.3711000482954681,-0.18242429255296166,-0.18867575574250645,3.1263547799522633,2.5
log10_f1_f0,AL,773418906,Brain Observatory 1.1,23,15,0.34782608695652173,89,8,-0.10268797829636345,-0.18011840652696579,0.07743042823060234,5.026930832476227,5.0
log10_f1_f0,AM,773418906,Brain Observatory 1.1,17,17,0.0,89,10,-0.34441572269513676,-0.05593828427292334,-0.2884774384222134,4.227741484472419,3.004256313965245
log10_f1_f0,LM,774875821,Functional Connectivity,69,69,0.0,129,36,-0.2401456013206748,-0.05814559389664281,-0.182000007424032,2.0960227119280592,1.735283838454103
log10_f1_f0,RL,774875821,Functional Connectivity,8,8,0.0,129,7,-0.245361069169532,-0.23822054631261746,-0.007140522856914522,5.971866087485346,6.068206901212484
log10_f1_f0,AL,774875821,Functional Connectivity,30,29,0.033333333333333326,129,16,-0.36825730706700854,-0.07162723433495825,-0.2966300727320503,3.616264539559543,2.748171210095911
log10_f1_f0,AM,774875821,Functional Connectivity,50,50,0.0,129,31,-0.24114278105141865,-0.1213875555744191,-0.11975522547699954,2.8033047865078005,2.2884538526554428
log10_f1_f0,LM,778240327,Functional Connectivity,55,52,0.054545454545454564,122,26,-0.27057166604827415,-0.1956907196688585,-0.07488094637941564,2.42564178654068,1.762522338587516
log10_f1_f0,RL,778240327,Functional Connectivity,10,10,0.0,122,3,-0.43260538948602545,-0.7562044698247048,0.32359908033867935,8.264003301992222,8.845459547232405
log10_f1_f0,AL,778240327,Functional Connectivity,44,43,0.022727272727272707,122,17,-0.39154450590574896,-0.09449810291448935,-0.2970464029912596,4.497311087518148,5.0
log10_f1_f0,AM,778240327,Functional Connectivity,45,38,0.15555555555555556,122,16,-0.35722377935565747,-0.29399589261668524,-0.06322788673897223,4.214380714237625,3.784212775427767
log10_f1_f0,RL,778998620,Functional Connectivity,17,15,0.11764705882352944,113,10,-0.3623320629907664,-0.22273264106842056,-0.13959942192234587,4.326475559065431,4.166400004800306
log10_f1_f0,PM,778998620,Functional Connectivity,26,15,0.42307692307692313,113,8,-0.21718592277189014,-0.12131177369530771,-0.09587414907658243,5.41772887778283,5.666823537044365
log10_f1_f0,AM,778998620,Functional Connectivity,19,14,0.26315789473684215,113,6,-0.25788139225763523,-0.22617018574268075,-0.03171120651495449,3.345364188791797,3.5911230834102144
log10_f1_f0,AL,781842082,Functional Connectivity,48,34,0.29166666666666663,95,14,-0.2135403137505447,-0.10844411642059273,-0.10509619732995196,4.85722436076499,4.870588534520488
log10_f1_f0,AM,781842082,Functional Connectivity,52,49,0.05769230769230771,95,29,-0.2709404315419355,-0.1556312441141446,-0.11530918742779087,3.5034948590891735,3.0
log10_f1_f0,RL,786091066,Functional Connectivity,27,26,0.03703703703703709,121,14,-0.2779705951115742,-0.307568890925921,0.02959829581434681,3.655733950968762,2.6072470042379727
log10_f1_f0,AL,786091066,Functional Connectivity,28,27,0.0357142857142857,121,16,-0.32836657956652643,-0.3152117914749801,-0.013154788091546354,3.799505462206137,3.3541019662496847
log10_f1_f0,PM,786091066,Functional Connectivity,32,30,0.0625,121,14,-0.3243237589527123,-0.4273554908758475,0.1030317319231352,4.499445686683353,3.7691122084613298
log10_f1_f0,AM,786091066,Functional Connectivity,59,59,0.0,121,31,-0.28374879186302127,-0.27055219787457224,-0.013196593988449024,3.5271847241716103,2.6221107909468633
log10_f1_f0,AM,787025148,Functional Connectivity,37,32,0.1351351351351351,97,18,-0.2542091734655699,-0.26448003300852907,0.010270859542959143,3.9643457006555507,3.5777991447535253
log10_f1_f0,LM,789848216,Functional Connectivity,8,6,0.25,25,4,-0.20673159686113055,0.0542199427390421,-0.26095153960017264,2.6998386052063115,1.5329826275647487
log10_f1_f0,RL,789848216,Functional Connectivity,28,26,0.0714285714285714,25,10,-0.4012394151364282,-0.01969540647972571,-0.38154400865670246,2.9885454506921665,2.23606797749979
log10_f1_f0,LM,791319847,Brain Observatory 1.1,16,15,0.0625,116,12,-0.329940718998684,-0.2015064976125428,-0.1284342213861412,4.128311918983277,4.231218500621301
log10_f1_f0,RL,791319847,Brain Observatory 1.1,39,35,0.10256410256410253,116,14,-0.2955925145759212,-0.3642075645056008,0.06861504992967965,3.9568165822699006,3.435517137200749
log10_f1_f0,AL,791319847,Brain Observatory 1.1,9,9,0.0,116,8,-0.26423472238482737,-0.20918218282981194,-0.055052539555015434,4.628009743942608,3.1622776601683795
log10_f1_f0,AM,791319847,Brain Observatory 1.1,38,35,0.07894736842105265,116,19,-0.29263275823898177,-0.15895731064710475,-0.13367544759187702,3.990463399144492,4.3123980567661
log10_f1_f0,RL,793224716,Functional Connectivity,9,9,0.0,121,5,-0.3182765447462323,-0.28710934079488026,-0.03116720395135203,3.617557730995891,2.7950849718747373
log10_f1_f0,AL,793224716,Functional Connectivity,49,48,0.020408163265306145,121,22,-0.24402890291950582,-0.224069908687733,-0.01995899423177283,2.9191678909643834,2.5
log10_f1_f0,LM,794812542,Functional Connectivity,18,17,0.05555555555555558,102,8,0.006213728479445725,-0.10020294441197265,0.10641667289141837,5.598685448862455,6.8722469396842785
log10_f1_f0,AL,794812542,Functional Connectivity,26,21,0.1923076923076923,102,9,-0.27504052563571174,-0.022458448548160512,-0.2525820770875512,3.8062950879572264,3.622889730587994
log10_f1_f0,AM,794812542,Functional Connectivity,59,58,0.016949152542372836,102,25,-0.19281831758078313,-0.07353700896396925,-0.11928130861681388,3.631618986670239,3.2963006013006613
log10_f1_f0,AL,797828357,Brain Observatory 1.1,18,17,0.05555555555555558,102,9,-0.2408034584010713,-0.23997852299335662,-0.0008249354077146942,4.56469834750723,3.952847075210474
log10_f1_f0,AM,797828357,Brain Observatory 1.1,34,26,0.23529411764705888,102,15,-0.25031931971659266,-0.2484865589226131,-0.0018327607939795654,4.8237572004719675,4.919175479373086
log10_f1_f0,LM,798911424,Brain Observatory 1.1,38,32,0.1578947368421053,118,11,-0.1761389471582117,-0.39413523531801653,0.21799628815980482,5.03799154147941,5.0
log10_f1_f0,RL,798911424,Brain Observatory 1.1,14,13,0.0714285714285714,118,7,-0.11340553092376886,-0.4195468317668584,0.30614130084308955,2.2254012099932767,0.3569999999999991
log10_f1_f0,AL,798911424,Brain Observatory 1.1,55,48,0.12727272727272732,118,16,-0.284049745275266,-0.07745756827688051,-0.2065921769983855,5.010474075729707,4.9286830278980425
log10_f1_f0,AM,798911424,Brain Observatory 1.1,54,45,0.16666666666666663,118,19,-0.3006583029103383,-0.114513725780393,-0.1861445771299453,4.50763448295434,3.952847075210474
log10_f1_f0,LM,799864342,Brain Observatory 1.1,16,14,0.125,116,10,-0.35824734040702316,-0.2427105151819012,-0.11553682522512196,4.622239532448199,4.363315459067522
log10_f1_f0,RL,799864342,Brain Observatory 1.1,20,19,0.050000000000000044,116,14,-0.4376820205157797,-0.2503702318465443,-0.18731178866923542,3.7994630424897777,3.2397797764663014
log10_f1_f0,AL,799864342,Brain Observatory 1.1,8,7,0.125,116,6,-0.310356728704735,-0.45388550933024874,0.14352878062551372,6.177096635248555,6.466969924160775
log10_f1_f0,LM,816200189,Functional Connectivity,43,41,0.046511627906976716,87,20,-0.1599128359250569,-0.16226081133057507,0.0023479754055181767,2.3268726795168955,2.2220000000000013
log10_f1_f0,PM,816200189,Functional Connectivity,11,10,0.09090909090909094,87,6,-0.4023192361663237,-0.005136067947628423,-0.39718316821869526,3.4831195917490105,2.759885834322158
log10_f1_f0,AM,816200189,Functional Connectivity,5,5,0.0,87,4,-0.4282548579060769,-0.1248880362014632,-0.3033668217046137,2.774883014881182,3.1622776601683795
log10_f1_f0,LM,821695405,Functional Connectivity,35,15,0.5714285714285714,37,8,-0.4361582230031731,-0.37626019229051527,-0.05989803071265781,3.879301818927622,3.020761493398643
log10_f1_f0,AL,821695405,Functional Connectivity,22,11,0.5,37,7,-0.3535636093577192,-0.42779664604639184,0.07423303668867265,5.871463335730106,4.988106855310943
log10_f1_f0,PM,821695405,Functional Connectivity,24,24,0.0,37,14,-0.2979903394222478,-0.1475947925625875,-0.15039554685966028,3.013863843236583,2.4287470042379686
log10_f1_f0,AM,821695405,Functional Connectivity,34,25,0.2647058823529411,37,16,-0.3166382520134591,-0.3528504968646885,0.036212244851229425,2.8571088964638136,2.357494008475937
log10_f1_f0,LM,829720705,Functional Connectivity,73,60,0.17808219178082196,62,18,-0.2138881881998187,-0.20150896921941533,-0.012379218980403367,4.148821943672975,4.231218500621298
log10_f1_f0,AL,829720705,Functional Connectivity,6,6,0.0,62,5,-0.34736214739324245,-0.3396969587892366,-0.007665188604005835,3.799336119217982,2.6752192813739226
log10_f1_f0,AM,829720705,Functional Connectivity,39,31,0.20512820512820518,62,16,-0.17355879675119712,-0.2245610804965926,0.05100228374539548,3.371708237292027,3.004810975752053
log10_f1_f0,AL,831882777,Functional Connectivity,70,67,0.042857142857142816,70,21,-0.3271738312034686,-0.35656466996710146,0.029390838763632854,3.7905340122749673,3.7266309181350348
log10_f1_f0,PM,831882777,Functional Connectivity,10,8,0.19999999999999996,70,6,-0.3694290572297927,-0.30524574537502575,-0.06418331185476694,3.4482204409930945,2.006819031477907
log10_f1_f0,AM,831882777,Functional Connectivity,39,34,0.1282051282051282,70,13,-0.2981273183369376,-0.341757484162972,0.043630165826034406,4.483513137010378,3.726630918135044
log10_f1_f0,LM,835479236,Functional Connectivity,74,73,0.013513513513513487,66,23,-0.22953661220709573,-0.19073336664311333,-0.0388032455639824,4.155856143709849,4.47213595499958
log10_f1_f0,RL,835479236,Functional Connectivity,20,18,0.09999999999999998,66,10,-0.11241650995663201,-0.11625435347034396,0.0038378435137119554,5.0519945319103865,5.156837226024052
log10_f1_f0,LM,839068429,Functional Connectivity,14,14,0.0,95,5,-0.5025476432779807,-0.04238377933000777,-0.460163863947973,4.959081629613412,4.543652997261048
log10_f1_f0,RL,839068429,Functional Connectivity,6,6,0.0,95,3,-0.21163228640725926,-0.4348659586734786,0.22323367226621935,6.485919942821152,5.532724428727329
log10_f1_f0,PM,839068429,Functional Connectivity,29,21,0.27586206896551724,95,13,-0.24429214860450524,-0.1754121545122168,-0.06887999409228843,4.919303418463568,3.9017660104111838
log10_f1_f0,AM,839068429,Functional Connectivity,13,12,0.07692307692307687,95,11,-0.4616572015542318,-0.3347795811415239,-0.1268776204127079,2.9840699892521463,1.7638090434819014
log10_f1_f0,LM,840012044,Functional Connectivity,50,49,0.020000000000000018,75,15,-0.2922092888898517,-0.35648712787342135,0.06427783898356965,4.164319336076991,4.268697459413114
log10_f1_f0,RL,840012044,Functional Connectivity,47,42,0.1063829787234043,75,7,-0.32293149919383385,-0.34974751309478136,0.02681601390094751,5.164713273780046,5.0
log10_f1_f0,PM,840012044,Functional Connectivity,63,60,0.04761904761904767,75,23,-0.3018476302664557,-0.32726502126309215,0.025417390996636424,4.186451850848914,4.11697087005799
log10_f1_f0,AM,840012044,Functional Connectivity,33,30,0.09090909090909094,75,13,-0.3588980415910698,-0.23899295634538686,-0.11990508524568294,3.86074742651584,3.8397389966727555
log10_f1_f0,LM,847657808,Functional Connectivity,52,51,0.019230769230769273,76,14,-0.0979329455536588,-0.37690827505519964,0.2789753295015408,3.641899929441094,3.589676587103633
log10_f1_f0,RL,847657808,Functional Connectivity,28,24,0.1428571428571429,76,11,-0.32394196830770916,-0.049617267052047755,-0.2743247012556614,4.601647492529213,4.160071563842831
log10_f1_f0,AL,847657808,Functional Connectivity,5,5,0.0,76,5,-0.4365594950591841,-0.18415334159515068,-0.25240615346403344,5.815923851630639,5.5550000000000015
log10_f1_f0,PM,847657808,Functional Connectivity,8,8,0.0,76,6,-0.07910116401817865,-0.43249038461056943,0.35338922059239075,2.717475523629145,2.8569999999999993
log10_f1_f0,AM,847657808,Functional Connectivity,35,23,0.34285714285714286,76,11,-0.3469955996067776,-0.1949539655797805,-0.1520416340269971,4.832670309355893,4.85363554462014
timescale_ms,LM,719161530,Brain Observatory 1.1,16,9,0.4375,16,3,38.1648189685584,22.611078201013964,15.553740767544436,4.793591615518571,4.123105625617661
timescale_ms,AM,721123822,Brain Observatory 1.1,8,6,0.25,10,4,67.34530053153584,48.46106567841948,18.88423485311636,4.905231832371871,4.476423537605237
timescale_ms,PM,732592105,Brain Observatory 1.1,26,23,0.11538461538461542,57,13,40.231741865354195,41.25452576748956,-1.022783902135366,3.0360996762200347,2.918227201572898
timescale_ms,LM,739448407,Brain Observatory 1.1,22,17,0.2272727272727273,14,6,49.05873954405123,46.074946451720486,2.9837930923307425,5.593024206796834,4.472135954999578
timescale_ms,RL,746083955,Brain Observatory 1.1,22,18,0.18181818181818177,28,8,44.0507657991307,42.48992006814879,1.5608457309819102,3.9432833276861876,5.0
timescale_ms,PM,746083955,Brain Observatory 1.1,32,30,0.0625,28,15,51.94602273936837,38.12297186587398,13.823050873494388,3.822517475312277,4.05962354000539
timescale_ms,PM,754312389,Brain Observatory 1.1,12,11,0.08333333333333337,36,8,57.14970317458235,72.71264013144169,-15.562936956859339,3.0513880811268908,3.086892450345491
timescale_ms,AM,754312389,Brain Observatory 1.1,15,14,0.06666666666666665,36,8,49.657918978926325,54.96881335154005,-5.310894372613724,5.096856399531125,4.887718406949343
timescale_ms,AM,755434585,Brain Observatory 1.1,16,10,0.375,30,5,55.063088782465535,47.48627935728806,7.576809425177473,5.41530126269336,4.649684050048019
timescale_ms,AM,756029989,Brain Observatory 1.1,8,7,0.125,24,5,72.62546712909784,36.1904941935464,36.43497293555144,4.615468359644369,3.816084380618437
timescale_ms,LM,757216464,Brain Observatory 1.1,15,13,0.1333333333333333,31,6,42.871075677027534,55.73450035679768,-12.863424679770148,5.494144727850441,5.0
timescale_ms,RL,757970808,Brain Observatory 1.1,23,19,0.17391304347826086,24,12,43.14366507676244,55.72627840175458,-12.582613324992138,4.168828267939068,4.4721359549995805
timescale_ms,AM,757970808,Brain Observatory 1.1,12,10,0.16666666666666663,24,5,50.47488209440489,50.266876570913766,0.20800552349112422,5.803701603555062,5.379342329421773
timescale_ms,AL,758798717,Brain Observatory 1.1,16,9,0.4375,16,3,23.361975753380406,28.63314838989021,-5.271172636509803,6.077858436608356,6.8722469396842785
timescale_ms,PM,759883607,Brain Observatory 1.1,40,35,0.125,24,12,44.45210633488868,42.76844695580731,1.6836593790813694,4.807998637986032,4.513566328304039
timescale_ms,AM,759883607,Brain Observatory 1.1,33,26,0.21212121212121215,24,9,39.679733012856175,54.152117693728655,-14.47238468087248,4.347248944906173,3.7159706482487134
timescale_ms,LM,760345702,Brain Observatory 1.1,15,6,0.6,31,5,38.6446106260026,45.17683153393039,-6.532220907927787,4.884083089327249,4.359670635215018
timescale_ms,AL,760345702,Brain Observatory 1.1,20,18,0.09999999999999998,31,9,57.52708718240256,46.62152522438666,10.905561958015902,4.895328100824231,5.1904525335226905
timescale_ms,PM,760345702,Brain Observatory 1.1,20,16,0.19999999999999996,31,7,51.30963370882601,39.27339458861124,12.036239120214773,4.820790152859761,4.616733922815997
timescale_ms,AM,760345702,Brain Observatory 1.1,9,7,0.2222222222222222,31,4,49.7300812779029,42.95130788376712,6.778773394135776,4.64495818016922,3.513290480447083
timescale_ms,AL,760693773,Brain Observatory 1.1,11,5,0.5454545454545454,39,3,41.43313017063854,38.26396353586743,3.169166634771109,6.271057992921719,6.479559552932577
timescale_ms,PM,760693773,Brain Observatory 1.1,9,8,0.11111111111111116,39,4,56.54349798539589,19.60522040653226,36.93827757886363,3.5294349788755386,3.8647494761128414
timescale_ms,AM,760693773,Brain Observatory 1.1,10,10,0.0,39,8,43.1900386733614,44.613361181315796,-1.4233225079543956,4.947316916914159,4.995724794523628
timescale_ms,AL,761418226,Brain Observatory 1.1,8,5,0.375,30,4,39.743312640901195,52.93056668641805,-13.187254045516852,6.363390085030364,6.324555320336759
timescale_ms,AM,762120172,Brain Observatory 1.1,10,9,0.09999999999999998,44,6,46.18684793147633,40.15954683356331,6.027301097913018,4.524129926136128,5.231199097721285
timescale_ms,LM,766640955,Functional Connectivity,14,10,0.2857142857142857,33,5,36.405175573559475,46.256524390920426,-9.85134881736095,3.4406122704468345,2.8704459111489484
timescale_ms,AL,767871931,Functional Connectivity,9,8,0.11111111111111116,56,3,47.86492185124986,41.05410058478887,6.810821266460991,7.293682128494805,8.077495618412442
timescale_ms,PM,767871931,Functional Connectivity,5,5,0.0,56,1,48.09967191956999,43.06563826644374,5.034033653126251,6.3841792218885045,6.536648835603763
timescale_ms,AM,767871931,Functional Connectivity,9,6,0.33333333333333337,56,6,49.35398465297294,48.40385524647535,0.950129406497588,4.481679672428487,5.0
timescale_ms,LM,768515987,Functional Connectivity,18,15,0.16666666666666663,25,9,41.28782938050055,33.330378516728906,7.957450863771641,5.5877319870230036,6.7235515912351005
timescale_ms,AL,768515987,Functional Connectivity,26,13,0.5,25,6,40.341794429335145,53.796799086531465,-13.45500465719632,6.790197732823377,7.715807475565988
timescale_ms,AM,768515987,Functional Connectivity,9,8,0.11111111111111116,25,8,39.38691229827613,31.32402488632357,8.062887411952559,4.4994722570076835,4.6756394029748245
timescale_ms,AM,771160300,Functional Connectivity,6,5,0.16666666666666663,27,5,52.7280162965096,39.845728281771514,12.882288014738087,3.7412616739464384,2.981573074737566
timescale_ms,AM,773418906,Brain Observatory 1.1,6,5,0.16666666666666663,19,4,65.2645692126301,28.02353564196365,37.241033570666445,7.333196389957299,8.014098701663215
timescale_ms,LM,774875821,Functional Connectivity,38,37,0.02631578947368418,48,17,42.98314985257137,47.98541867873274,-5.0022688261613695,3.1902301443502727,2.943731135820657
timescale_ms,AL,774875821,Functional Connectivity,17,10,0.4117647058823529,48,9,44.02290376184349,37.954928810346324,6.067974951497163,2.671118919724346,2.688682221821322
timescale_ms,AM,774875821,Functional Connectivity,24,24,0.0,48,16,43.750725921659324,39.45356575377343,4.297160167885892,2.9798457938863065,2.518502873422367
timescale_ms,LM,778240327,Functional Connectivity,24,17,0.29166666666666663,26,8,33.143213350400444,14.446010795911896,18.69720255448855,3.663420118945541,3.1622776601683795
timescale_ms,AL,778240327,Functional Connectivity,20,9,0.55,26,4,36.657920277047175,12.10479625794268,24.553124019104494,6.595537504387789,6.872246939684284
timescale_ms,AM,778240327,Functional Connectivity,13,8,0.3846153846153846,26,5,36.54500171217659,27.79487082943643,8.750130882740162,5.903879335199424,5.586011420364883
timescale_ms,RL,778998620,Functional Connectivity,8,6,0.25,33,5,53.19820419408605,15.894369390104798,37.30383480398125,5.897295397335713,5.870674870098176
timescale_ms,AL,781842082,Functional Connectivity,26,15,0.42307692307692313,35,7,32.4286858050787,51.25054364086127,-18.821857835782566,4.567446491741999,3.952847075210474
timescale_ms,AM,781842082,Functional Connectivity,31,24,0.22580645161290325,35,13,49.33369626375262,48.108452320595575,1.2252439431570465,3.8040880654977394,3.337293784953741
timescale_ms,RL,786091066,Functional Connectivity,6,6,0.0,29,4,41.46641699155891,32.1690941333218,9.29732285823711,5.23581004193228,4.968981934289538
timescale_ms,AL,786091066,Functional Connectivity,12,8,0.33333333333333337,29,4,43.61240441730378,34.29004067446761,9.322363742836167,5.952794475492208,6.707994031572708
timescale_ms,PM,786091066,Functional Connectivity,9,8,0.11111111111111116,29,5,63.05155671922298,56.724330576594014,6.327226142628966,5.948913575282879,5.674591399456238
timescale_ms,AM,786091066,Functional Connectivity,18,17,0.05555555555555558,29,7,42.9024599245515,26.970849650615204,15.931610273936297,5.63538643096487,5.717368975324223
timescale_ms,AM,787025148,Functional Connectivity,14,12,0.1428571428571429,45,9,37.9266104075818,47.449956327861905,-9.523345920280107,4.707223426045869,4.567709235313647
timescale_ms,RL,791319847,Brain Observatory 1.1,12,10,0.16666666666666663,16,4,42.9489801177941,52.1616329378297,-9.2126528200356,4.397074622342435,3.81013110015874
timescale_ms,AL,793224716,Functional Connectivity,14,11,0.2142857142857143,27,6,31.813101604589466,25.476400472315973,6.336701132273493,5.082061170537311,5.5901699437494745
timescale_ms,LM,794812542,Functional Connectivity,9,6,0.33333333333333337,28,4,41.19375098081953,53.15133808091755,-11.957587100098017,6.007540407055678,7.4564273095181814
timescale_ms,AL,794812542,Functional Connectivity,15,14,0.06666666666666665,28,5,51.328514787459106,34.68041318585891,16.648101601600196,5.118014431667682,3.674760324361519
timescale_ms,AM,794812542,Functional Connectivity,19,13,0.3157894736842105,28,8,57.28113110374628,41.9142513238615,15.366879779884783,5.055571035431696,4.791893675782051
timescale_ms,AL,797828357,Brain Observatory 1.1,7,7,0.0,32,2,37.710336744990364,84.85295980491323,-47.14262305992286,7.591694422199599,7.211102550927978
