ecephys_session_id,axis,translation_deg,regularized_loss,loss_above_optimum
719161530,elevation,-27.75,3,2.58448
719161530,elevation,-27,3,2.58448
719161530,elevation,-26.25,3,2.58448
719161530,elevation,-25.5,3,2.58448
719161530,elevation,-24.75,3,2.58448
719161530,elevation,-24,3,2.58448
719161530,elevation,-23.25,3,2.58448
719161530,elevation,-22.5,3,2.58448
719161530,elevation,-21.75,3,2.58448
719161530,elevation,-21,3,2.58448
719161530,elevation,-20.25,3,2.58448
719161530,elevation,-19.5,3,2.58448
719161530,elevation,-18.75,3,2.58448
719161530,elevation,-18,3,2.58448
719161530,elevation,-17.25,3,2.58448
719161530,elevation,-16.5,3,2.58448
719161530,elevation,-15.75,3,2.58448
719161530,elevation,-15,3,2.58448
719161530,elevation,-14.25,1.58432,1.16881
719161530,elevation,-13.5,1.49358,1.07807
719161530,elevation,-12.75,1.37341,0.957895
719161530,elevation,-12,1.28781,0.872296
719161530,elevation,-11.25,1.14969,0.734172
719161530,elevation,-10.5,1.04657,0.631054
719161530,elevation,-9.75,0.95992,0.544404
719161530,elevation,-9,0.856348,0.440832
719161530,elevation,-8.25,0.772681,0.357165
719161530,elevation,-7.5,0.692142,0.276626
719161530,elevation,-6.75,0.637959,0.222443
719161530,elevation,-6,0.566538,0.151022
719161530,elevation,-5.25,0.514736,0.0992199
719161530,elevation,-4.5,0.466427,0.050911
719161530,elevation,-3.75,0.438507,0.0229911
719161530,elevation,-3,0.420977,0.00546144
719161530,elevation,-2.25,0.415536,2.0131e-05
719161530,elevation,-1.5,0.424677,0.00916159
719161530,elevation,-0.75,0.430396,0.0148805
719161530,elevation,0,0.456742,0.0412263
719161530,elevation,0.75,0.489908,0.0743925
719161530,elevation,1.5,0.53268,0.117164
719161530,elevation,2.25,0.576938,0.161422
719161530,elevation,3,0.619848,0.204333
719161530,elevation,3.75,0.6752,0.259684
719161530,elevation,4.5,0.673324,0.257808
719161530,elevation,5.25,0.740185,0.32467
719161530,elevation,6,0.715229,0.299713
719161530,elevation,6.75,0.707686,0.29217
719161530,elevation,7.5,0.765309,0.349793
719161530,elevation,8.25,0.761842,0.346327
719161530,elevation,9,0.825911,0.410396
719161530,elevation,9.75,0.822637,0.407121
719161530,elevation,10.5,0.904721,0.489205
719161530,elevation,11.25,0.916987,0.501471
719161530,elevation,12,1.0188,0.603287
719161530,elevation,12.75,1.03127,0.615754
719161530,elevation,13.5,1.06508,0.649561
719161530,elevation,14.25,1.14013,0.724609
719161530,elevation,15,1.14991,0.734398
719161530,elevation,15.75,1.20784,0.792322
719161530,elevation,16.5,1.20335,0.787831
719161530,elevation,17.25,1.25543,0.839915
719161530,elevation,18,1.22913,0.813616
719161530,elevation,18.75,1.18985,0.774339
719161530,elevation,19.5,1.19858,0.783063
719161530,elevation,20.25,1.12613,0.710611
719161530,elevation,21,1.12237,0.706849
719161530,elevation,21.75,1.02522,0.609703
719161530,elevation,22.5,1.03207,0.616556
719161530,elevation,23.25,0.971442,0.555926
719161530,elevation,24,1.00523,0.589714
719161530,elevation,24.75,0.946775,0.53126
719161530,elevation,25.5,0.922934,0.507418
719161530,elevation,26.25,0.945029,0.529513
719161530,elevation,27,0.914017,0.498502
719161530,elevation,27.75,0.912823,0.497308
719161530,elevation,28.5,0.858396,0.44288
719161530,elevation,29.25,0.847555,0.432039
719161530,elevation,30,0.807552,0.392037
721123822,azimuth,-30,1.07692,0.71257
721123822,azimuth,-29.25,1.07838,0.714031
721123822,azimuth,-28.5,1.08382,0.719468
721123822,azimuth,-27.75,1.10676,0.742403
721123822,azimuth,-27,1.10617,0.741815
721123822,azimuth,-26.25,1.12343,0.759075
721123822,azimuth,-25.5,1.13186,0.767504
721123822,azimuth,-24.75,1.14222,0.77787
721123822,azimuth,-24,1.12261,0.758256
721123822,azimuth,-23.25,1.12417,0.759813
721123822,azimuth,-22.5,1.08418,0.719826
721123822,azimuth,-21.75,1.0759,0.711545
721123822,azimuth,-21,1.04326,0.678909
721123822,azimuth,-20.25,1.02268,0.658328
721123822,azimuth,-19.5,0.991511,0.627157
721123822,azimuth,-18.75,0.970637,0.606283
721123822,azimuth,-18,0.94167,0.577316
721123822,azimuth,-17.25,0.89853,0.534176
721123822,azimuth,-16.5,0.860762,0.496408
721123822,azimuth,-15.75,0.832238,0.467884
721123822,azimuth,-15,0.789798,0.425444
721123822,azimuth,-14.25,0.763109,0.398754
721123822,azimuth,-13.5,0.723511,0.359157
721123822,azimuth,-12.75,0.707624,0.34327
721123822,azimuth,-12,0.681587,0.317233
